snapshot,q2qNo,q2qv1,q2qv2,q2qv3
2023-01-01 00:00:00,6782.74,8063.45,8453.79,11104.03
2023-01-01 01:00:00,6774.31,7978.62,8374.6,11009.56
2023-01-01 02:00:00,6822.72,8003.7,8411.25,11057.55
2023-01-01 03:00:00,6656.84,7911.09,8296.23,10906.94
2023-01-01 04:00:00,6658.39,7834.25,8208.57,10792.15
2023-01-01 05:00:00,7273.79,8250.19,8616.02,11316.48
2023-01-01 06:00:00,8355.24,9012.36,9345.57,12277.54
2023-01-01 07:00:00,9603.31,9901.28,10117.95,13288.93
2023-01-01 08:00:00,10685.92,10646.38,10661.08,13994.9
2023-01-01 09:00:00,11284.25,11320.74,11023.64,14469.66
2023-01-01 10:00:00,9737.15,9744.33,10043.22,13185.89
2023-01-01 11:00:00,8175.1,8615.98,9014.52,11853.27
2023-01-01 12:00:00,8155.09,8807.45,9208.94,12098.66
2023-01-01 13:00:00,7786.47,8848.11,9287.01,12189.38
2023-01-01 14:00:00,7568.21,8581.15,9006.45,11822.01
2023-01-01 15:00:00,8279.78,8897.81,9253.36,12142.65
2023-01-01 16:00:00,9134.57,9484.7,9912.59,13000.1
2023-01-01 17:00:00,9900.43,10177.1,10675.3,13998.81
2023-01-01 18:00:00,10295.96,10340.88,10925.24,14344.04
2023-01-01 19:00:00,10547.18,10603.77,11159.88,14651.29
2023-01-01 20:00:00,10448.8,10763.73,11335.53,14866.16
2023-01-01 21:00:00,10304.44,10813.23,11369.61,14910.78
2023-01-01 22:00:00,7244.23,8702.35,9133.98,11992.6
2023-01-01 23:00:00,7863.25,9357.41,9821.58,12883.49
2023-01-02 00:00:00,7719.3,9268.07,9738.29,12783.83
2023-01-02 01:00:00,6891.39,8642.94,9071.07,11910.91
2023-01-02 02:00:00,5609.78,7616.82,7949.55,10455.24
2023-01-02 03:00:00,4568.98,6896.25,7157.89,9408.63
2023-01-02 04:00:00,3881.92,6314.58,6560.21,8625.42
2023-01-02 05:00:00,3102.91,5573.3,5783.28,7610.75
2023-01-02 06:00:00,2391.1,4642.24,4807.4,6348.31
2023-01-02 07:00:00,1688.37,3632.49,3760.02,4987.32
2023-01-02 08:00:00,1147.71,2675.9,2777.58,3726.45
2023-01-02 09:00:00,681.48,1626.88,1687.8,2368.74
2023-01-02 10:00:00,389.91,878.64,912.55,1428.82
2023-01-02 11:00:00,269.37,629.66,654.94,1109.42
2023-01-02 12:00:00,274.38,600.88,624.07,1075.34
2023-01-02 13:00:00,257.07,589.18,612.32,1056.7
2023-01-02 14:00:00,258.69,621.48,645.38,1094.11
2023-01-02 15:00:00,294.32,780.77,812.16,1287.33
2023-01-02 16:00:00,314.44,868.93,908.35,1400.35
2023-01-02 17:00:00,459.35,1290.04,1341.98,1922.09
2023-01-02 18:00:00,563.33,1502.83,1566.38,2204.11
2023-01-02 19:00:00,593.06,1487.53,1546.11,2189.54
2023-01-02 20:00:00,586.8,1403.96,1456.88,2088.24
2023-01-02 21:00:00,599.7,1417.4,1474.31,2110.46
2023-01-02 22:00:00,751.06,1584.59,1649.91,2340.36
2023-01-02 23:00:00,729.09,1513.82,1574.5,2254.6
2023-01-03 00:00:00,771.08,1535.59,1596.93,2287.58
2023-01-03 01:00:00,911.54,1710.61,1766.35,2509.42
2023-01-03 02:00:00,1083.78,1941.38,2019.45,2831.34
2023-01-03 03:00:00,1098.05,1976.49,2058.71,2877.02
2023-01-03 04:00:00,1129.82,1949.79,2024.89,2842.25
2023-01-03 05:00:00,1213.85,2024.31,2120.67,2967.7
2023-01-03 06:00:00,1266.49,2123.28,2224.73,3093.62
2023-01-03 07:00:00,1307.94,2173.46,2272.25,3150.61
2023-01-03 08:00:00,1341.34,2303.83,2414.1,3323.0
2023-01-03 09:00:00,1225.0,2113.74,2214.34,3070.93
2023-01-03 10:00:00,837.46,1329.92,1383.54,2040.75
2023-01-03 11:00:00,748.86,1290.56,1345.04,1973.02
2023-01-03 12:00:00,884.97,1423.4,1488.93,2161.44
2023-01-03 13:00:00,1153.88,1826.33,1918.46,2698.63
2023-01-03 14:00:00,1262.91,1974.66,2070.4,2897.59
2023-01-03 15:00:00,1196.56,1920.89,2014.56,2827.16
2023-01-03 16:00:00,1145.67,1917.45,2004.95,2812.45
2023-01-03 17:00:00,1362.3,2356.35,2455.74,3367.09
2023-01-03 18:00:00,1473.65,2544.78,2656.4,3622.65
2023-01-03 19:00:00,1526.59,2650.38,2771.72,3759.43
2023-01-03 20:00:00,1438.19,2493.73,2608.52,3553.65
2023-01-03 21:00:00,1369.14,2366.64,2471.81,3382.41
2023-01-03 22:00:00,1261.58,2217.79,2317.59,3197.71
2023-01-03 23:00:00,1225.19,2213.43,2316.69,3183.0
2023-01-04 00:00:00,1280.0,2304.58,2408.46,3295.39
2023-01-04 01:00:00,1260.7,2275.97,2378.97,3265.44
2023-01-04 02:00:00,1202.16,2235.9,2329.93,3201.23
2023-01-04 03:00:00,1126.53,2229.51,2310.16,3160.26
2023-01-04 04:00:00,1150.47,2341.86,2435.02,3315.13
2023-01-04 05:00:00,1103.13,2240.59,2325.31,3185.72
2023-01-04 06:00:00,1070.66,2232.18,2321.41,3173.08
2023-01-04 07:00:00,1025.84,2151.65,2234.47,3065.83
2023-01-04 08:00:00,1003.57,2136.81,2221.29,3045.72
2023-01-04 09:00:00,917.21,1970.94,2051.56,2829.98
2023-01-04 10:00:00,503.65,1096.37,1142.39,1714.17
2023-01-04 11:00:00,351.49,751.18,779.79,1266.16
2023-01-04 12:00:00,424.44,844.28,875.8,1391.88
2023-01-04 13:00:00,461.99,883.85,915.52,1444.35
2023-01-04 14:00:00,429.59,845.14,877.44,1393.4
2023-01-04 15:00:00,368.64,831.03,862.95,1360.22
2023-01-04 16:00:00,331.35,841.23,877.31,1363.15
2023-01-04 17:00:00,331.29,815.65,850.52,1340.0
2023-01-04 18:00:00,400.48,1046.35,1088.51,1624.53
2023-01-04 19:00:00,448.47,1123.89,1172.74,1734.83
2023-01-04 20:00:00,520.59,1228.24,1278.9,1875.08
2023-01-04 21:00:00,603.62,1452.97,1511.62,2156.56
2023-01-04 22:00:00,588.74,1449.73,1506.61,2144.78
2023-01-04 23:00:00,562.54,1371.02,1421.96,2038.5
2023-01-05 00:00:00,523.46,1236.84,1287.29,1874.04
2023-01-05 01:00:00,493.13,1093.96,1137.37,1699.98
2023-01-05 02:00:00,493.05,1092.65,1136.34,1698.96
2023-01-05 03:00:00,482.4,1062.79,1102.33,1660.13
2023-01-05 04:00:00,465.58,1059.01,1099.5,1651.95
2023-01-05 05:00:00,431.99,1023.12,1065.76,1603.52
2023-01-05 06:00:00,424.78,1009.82,1050.52,1583.57
2023-01-05 07:00:00,407.64,997.0,1037.39,1561.13
2023-01-05 08:00:00,368.94,890.74,930.76,1430.28
2023-01-05 09:00:00,282.82,666.53,695.25,1145.27
2023-01-05 10:00:00,142.96,277.43,287.78,658.77
2023-01-05 11:00:00,122.8,258.73,269.73,629.9
2023-01-05 12:00:00,106.01,203.71,212.04,561.62
2023-01-05 13:00:00,92.91,185.83,194.34,538.45
2023-01-05 14:00:00,92.05,206.63,214.86,563.09
2023-01-05 15:00:00,114.59,282.91,293.87,657.23
2023-01-05 16:00:00,138.56,364.89,379.33,757.7
2023-01-05 17:00:00,190.0,494.67,514.19,924.84
2023-01-05 18:00:00,205.11,543.63,567.55,987.99
2023-01-05 19:00:00,211.38,543.98,566.22,989.31
2023-01-05 20:00:00,205.75,520.37,542.46,961.1
2023-01-05 21:00:00,241.42,581.35,603.58,1039.26
2023-01-05 22:00:00,347.96,813.44,844.82,1337.51
2023-01-05 23:00:00,405.78,889.67,925.95,1445.32
2023-01-06 00:00:00,470.35,964.65,1006.74,1551.1
2023-01-06 01:00:00,466.72,970.06,1013.36,1556.06
2023-01-06 02:00:00,486.9,1045.94,1093.25,1645.43
2023-01-06 03:00:00,493.19,1069.85,1113.46,1668.12
2023-01-06 04:00:00,604.58,1320.26,1380.36,1992.04
2023-01-06 05:00:00,741.66,1515.01,1574.48,2240.41
2023-01-06 06:00:00,835.29,1590.43,1655.1,2350.12
2023-01-06 07:00:00,893.13,1673.5,1744.12,2457.18
2023-01-06 08:00:00,895.2,1608.78,1685.62,2389.26
2023-01-06 09:00:00,910.0,1478.81,1543.77,2228.93
2023-01-06 10:00:00,1012.95,1469.14,1538.92,2233.83
2023-01-06 11:00:00,837.23,1131.78,1182.07,1799.09
2023-01-06 12:00:00,1083.29,1369.05,1432.77,2117.85
2023-01-06 13:00:00,1423.0,1718.73,1798.35,2578.01
2023-01-06 14:00:00,1658.6,1873.85,1963.16,2802.69
2023-01-06 15:00:00,1887.01,2131.73,2229.07,3134.51
2023-01-06 16:00:00,2134.06,2444.2,2529.39,3514.57
2023-01-06 17:00:00,2612.17,3320.78,3363.86,4536.61
2023-01-06 18:00:00,3067.52,3951.01,3924.48,5247.5
2023-01-06 19:00:00,3402.67,4297.03,4244.78,5666.92
2023-01-06 20:00:00,3701.91,4611.46,4552.77,6070.22
2023-01-06 21:00:00,4111.27,5148.09,5105.92,6767.37
2023-01-06 22:00:00,5238.67,6352.61,6247.85,8251.98
2023-01-06 23:00:00,5606.96,6783.01,6589.76,8697.24
2023-01-07 00:00:00,6085.32,7339.91,7060.93,9310.55
2023-01-07 01:00:00,6390.85,7658.23,7370.91,9715.98
2023-01-07 02:00:00,6877.83,8145.77,7852.32,10346.35
2023-01-07 03:00:00,7246.61,8499.32,8201.53,10799.99
2023-01-07 04:00:00,7719.54,8957.08,8667.67,11406.81
2023-01-07 05:00:00,8230.52,9433.05,9130.98,12008.25
2023-01-07 06:00:00,8799.5,9932.46,9580.96,12597.52
2023-01-07 07:00:00,9361.74,10379.09,10050.24,13205.18
2023-01-07 08:00:00,10120.73,10763.59,10511.49,13809.16
2023-01-07 09:00:00,10528.57,10829.57,10671.0,14015.01
2023-01-07 10:00:00,8848.91,9121.6,9265.78,12171.91
2023-01-07 11:00:00,9402.15,9640.4,9612.44,12627.33
2023-01-07 12:00:00,9833.97,10231.46,10285.15,13502.3
2023-01-07 13:00:00,10045.95,10658.49,10744.19,14091.05
2023-01-07 14:00:00,10614.5,11237.38,11414.24,14962.77
2023-01-07 15:00:00,11371.99,11763.44,12004.12,15735.18
2023-01-07 16:00:00,11371.44,11902.47,12195.0,15985.13
2023-01-07 17:00:00,11667.98,11959.84,12446.57,16314.61
2023-01-07 18:00:00,11857.86,12074.88,12662.49,16597.34
2023-01-07 19:00:00,12598.93,12519.15,13165.81,17256.41
2023-01-07 20:00:00,13171.29,12815.65,13492.8,17684.59
2023-01-07 21:00:00,13785.11,13195.8,13780.8,18064.35
2023-01-07 22:00:00,13566.32,13104.27,13727.0,17991.19
2023-01-07 23:00:00,13842.62,13116.36,13835.71,18135.63
2023-01-08 00:00:00,13631.15,13121.71,13877.15,18173.15
2023-01-08 01:00:00,13337.78,12981.37,13692.04,17930.77
2023-01-08 02:00:00,13305.28,12910.53,13531.21,17725.39
2023-01-08 03:00:00,12913.2,12680.22,13290.9,17410.72
2023-01-08 04:00:00,12492.47,12341.53,12986.17,17028.42
2023-01-08 05:00:00,12363.74,12300.92,12960.0,16986.22
2023-01-08 06:00:00,12541.62,12364.69,13052.73,17107.64
2023-01-08 07:00:00,12976.38,12594.39,13291.96,17420.9
2023-01-08 08:00:00,13924.4,13358.89,13873.13,18182.16
2023-01-08 09:00:00,15236.26,14231.05,14499.02,19006.95
2023-01-08 10:00:00,16909.83,15395.76,15287.39,20039.28
2023-01-08 11:00:00,18290.19,16848.93,16058.34,21031.83
2023-01-08 12:00:00,19845.52,17855.43,16686.88,21871.58
2023-01-08 13:00:00,20559.66,18434.85,16991.18,22264.82
2023-01-08 14:00:00,20594.4,18314.29,17057.42,22334.83
2023-01-08 15:00:00,20071.16,17603.0,16670.15,21849.68
2023-01-08 16:00:00,20154.88,17840.58,16669.67,21849.04
2023-01-08 17:00:00,19515.46,16818.28,16395.6,21490.19
2023-01-08 18:00:00,18251.9,16103.82,15881.39,20811.86
2023-01-08 19:00:00,17447.26,15784.37,15576.45,20412.56
2023-01-08 20:00:00,16913.29,15780.05,15461.29,20245.03
2023-01-08 21:00:00,16153.62,15344.47,15261.89,19983.93
2023-01-08 22:00:00,17075.38,15964.67,15864.19,20774.81
2023-01-08 23:00:00,16683.65,15770.83,15806.12,20698.78
2023-01-09 00:00:00,16227.62,15318.58,15640.8,20482.3
2023-01-09 01:00:00,15606.57,15007.94,15428.93,20202.42
2023-01-09 02:00:00,14947.74,14604.6,15203.05,19906.75
2023-01-09 03:00:00,14381.17,14314.26,14951.37,19577.2
2023-01-09 04:00:00,13973.54,14007.64,14600.1,19117.22
2023-01-09 05:00:00,13092.71,13433.16,13985.26,18312.0
2023-01-09 06:00:00,12229.2,12810.51,13356.53,17488.72
2023-01-09 07:00:00,11389.73,12165.21,12735.58,16675.62
2023-01-09 08:00:00,10551.88,11472.72,12010.65,15726.48
2023-01-09 09:00:00,9487.07,10655.03,11167.26,14628.34
2023-01-09 10:00:00,8123.11,9646.63,10116.28,13261.65
2023-01-09 11:00:00,8541.88,9893.01,10384.81,13613.28
2023-01-09 12:00:00,9238.63,10480.28,10951.71,14349.89
2023-01-09 13:00:00,9361.59,10813.85,11035.55,14450.16
2023-01-09 14:00:00,9076.63,10611.61,10753.85,14081.17
2023-01-09 15:00:00,8275.06,9960.23,10263.62,13439.25
2023-01-09 16:00:00,7050.25,8860.37,9141.46,11969.81
2023-01-09 17:00:00,6487.33,8321.07,8587.3,11244.37
2023-01-09 18:00:00,6118.39,7992.58,8329.1,10906.42
2023-01-09 19:00:00,5756.54,7789.74,8117.16,10633.24
2023-01-09 20:00:00,5514.67,7586.48,7921.87,10378.28
2023-01-09 21:00:00,5082.82,7200.25,7524.06,9857.81
2023-01-09 22:00:00,4711.46,6951.83,7249.88,9499.47
2023-01-09 23:00:00,4500.04,6652.55,6949.06,9111.88
2023-01-10 00:00:00,4195.55,6303.2,6568.65,8632.56
2023-01-10 01:00:00,4213.11,6333.64,6607.11,8684.02
2023-01-10 02:00:00,4163.94,6301.02,6562.78,8625.17
2023-01-10 03:00:00,4113.64,6207.46,6460.44,8494.53
2023-01-10 04:00:00,4099.48,6153.75,6412.01,8431.16
