snapshot,q2qNo,q2qv1,q2qv2,q2qv3
2020-01-01 00:00:00,0.0,0.0,102.29,109.89
2020-01-01 01:00:00,0.0,0.0,102.29,109.89
2020-01-01 02:00:00,0.0,0.0,102.29,109.89
2020-01-01 03:00:00,0.0,0.0,102.29,109.89
2020-01-01 04:00:00,0.0,0.0,102.29,109.89
2020-01-01 05:00:00,0.0,0.0,102.29,109.89
2020-01-01 06:00:00,0.0,0.0,102.29,109.89
2020-01-01 07:00:00,0.0,0.0,102.29,109.89
2020-01-01 08:00:00,22.67,37.1,129.41,139.02
2020-01-01 09:00:00,2215.82,2312.6,2373.48,2549.83
2020-01-01 10:00:00,4150.49,4007.66,4117.91,4423.87
2020-01-01 11:00:00,5682.37,5416.73,5463.05,5868.95
2020-01-01 12:00:00,6549.68,6266.86,6280.81,6747.47
2020-01-01 13:00:00,6791.68,6472.22,6506.12,6989.52
2020-01-01 14:00:00,6366.52,6120.15,6100.63,6553.9
2020-01-01 15:00:00,5309.18,5080.5,5118.96,5499.29
2020-01-01 16:00:00,3575.95,3478.27,3651.04,3922.3
2020-01-01 17:00:00,1477.87,1592.46,1634.95,1756.43
2020-01-01 18:00:00,0.0,0.0,102.29,109.89
2020-01-01 19:00:00,0.0,0.0,102.29,109.89
2020-01-01 20:00:00,0.0,0.0,102.29,109.89
2020-01-01 21:00:00,0.0,0.0,102.29,109.89
2020-01-01 22:00:00,0.0,0.0,102.29,109.89
2020-01-01 23:00:00,0.0,0.0,102.29,109.89
2020-01-02 00:00:00,0.0,0.0,102.29,109.89
2020-01-02 01:00:00,0.0,0.0,102.29,109.89
2020-01-02 02:00:00,0.0,0.0,102.29,109.89
2020-01-02 03:00:00,0.0,0.0,102.29,109.89
2020-01-02 04:00:00,0.0,0.0,102.29,109.89
2020-01-02 05:00:00,0.0,0.0,102.29,109.89
2020-01-02 06:00:00,0.0,0.0,102.29,109.89
2020-01-02 07:00:00,0.0,0.0,102.29,109.89
2020-01-02 08:00:00,3.29,5.52,106.19,114.08
2020-01-02 09:00:00,1884.73,1993.73,2045.95,2197.96
2020-01-02 10:00:00,3665.17,3592.15,3717.39,3993.59
2020-01-02 11:00:00,5126.63,4911.13,4973.64,5343.18
2020-01-02 12:00:00,6050.54,5790.18,5811.15,6242.92
2020-01-02 13:00:00,6375.17,6106.4,6120.98,6575.77
2020-01-02 14:00:00,6165.83,5916.03,5914.51,6353.95
2020-01-02 15:00:00,5159.57,4949.42,4984.12,5354.43
2020-01-02 16:00:00,3445.83,3363.15,3528.52,3790.69
2020-01-02 17:00:00,1351.14,1471.25,1505.0,1616.82
2020-01-02 18:00:00,0.0,0.0,102.29,109.89
2020-01-02 19:00:00,0.0,0.0,102.29,109.89
2020-01-02 20:00:00,0.0,0.0,102.29,109.89
2020-01-02 21:00:00,0.0,0.0,102.29,109.89
2020-01-02 22:00:00,0.0,0.0,102.29,109.89
2020-01-02 23:00:00,0.0,0.0,102.29,109.89
2020-01-03 00:00:00,0.0,0.0,102.29,109.89
2020-01-03 01:00:00,0.0,0.0,102.29,109.89
2020-01-03 02:00:00,0.0,0.0,102.29,109.89
2020-01-03 03:00:00,0.0,0.0,102.29,109.89
2020-01-03 04:00:00,0.0,0.0,102.29,109.89
2020-01-03 05:00:00,0.0,0.0,102.29,109.89
2020-01-03 06:00:00,0.0,0.0,102.29,109.89
2020-01-03 07:00:00,0.0,0.0,102.29,109.89
2020-01-03 08:00:00,6.17,8.6,109.09,117.2
2020-01-03 09:00:00,1407.6,1519.06,1557.13,1672.82
2020-01-03 10:00:00,2851.71,2860.49,2931.29,3149.08
2020-01-03 11:00:00,4164.07,4050.05,4150.95,4459.36
2020-01-03 12:00:00,4893.71,4714.21,4793.28,5149.41
2020-01-03 13:00:00,5151.2,4948.41,4998.29,5369.66
2020-01-03 14:00:00,4759.38,4584.34,4654.02,4999.81
2020-01-03 15:00:00,3927.42,3809.89,3890.61,4179.68
2020-01-03 16:00:00,2634.84,2663.99,2775.55,2981.77
2020-01-03 17:00:00,996.15,1107.44,1151.69,1237.26
2020-01-03 18:00:00,0.0,0.0,102.29,109.89
2020-01-03 19:00:00,0.0,0.0,102.29,109.89
2020-01-03 20:00:00,0.0,0.0,102.29,109.89
2020-01-03 21:00:00,0.0,0.0,102.29,109.89
2020-01-03 22:00:00,0.0,0.0,102.29,109.89
2020-01-03 23:00:00,0.0,0.0,102.29,109.89
2020-01-04 00:00:00,0.0,0.0,102.29,109.89
2020-01-04 01:00:00,0.0,0.0,102.29,109.89
2020-01-04 02:00:00,0.0,0.0,102.29,109.89
2020-01-04 03:00:00,0.0,0.0,102.29,109.89
2020-01-04 04:00:00,0.0,0.0,102.29,109.89
2020-01-04 05:00:00,0.0,0.0,102.29,109.89
2020-01-04 06:00:00,0.0,0.0,102.29,109.89
2020-01-04 07:00:00,0.0,0.0,102.29,109.89
2020-01-04 08:00:00,8.7,11.04,111.69,119.99
2020-01-04 09:00:00,1483.19,1600.05,1631.58,1752.81
2020-01-04 10:00:00,3158.28,3109.79,3246.25,3487.44
2020-01-04 11:00:00,4404.44,4258.37,4327.42,4648.94
2020-01-04 12:00:00,5365.66,5164.98,5215.69,5603.21
2020-01-04 13:00:00,5653.48,5407.53,5477.65,5884.63
2020-01-04 14:00:00,5261.89,5070.87,5111.57,5491.36
2020-01-04 15:00:00,4351.27,4205.66,4277.59,4595.42
2020-01-04 16:00:00,3034.57,3016.7,3139.72,3373.0
2020-01-04 17:00:00,1327.05,1443.26,1488.46,1599.05
2020-01-04 18:00:00,0.0,0.0,102.29,109.89
2020-01-04 19:00:00,0.0,0.0,102.29,109.89
2020-01-04 20:00:00,0.0,0.0,102.29,109.89
2020-01-04 21:00:00,0.0,0.0,102.29,109.89
2020-01-04 22:00:00,0.0,0.0,102.29,109.89
2020-01-04 23:00:00,0.0,0.0,102.29,109.89
2020-01-05 00:00:00,0.0,0.0,102.29,109.89
2020-01-05 01:00:00,0.0,0.0,102.29,109.89
2020-01-05 02:00:00,0.0,0.0,102.29,109.89
2020-01-05 03:00:00,0.0,0.0,102.29,109.89
2020-01-05 04:00:00,0.0,0.0,102.29,109.89
2020-01-05 05:00:00,0.0,0.0,102.29,109.89
2020-01-05 06:00:00,0.0,0.0,102.29,109.89
2020-01-05 07:00:00,0.0,0.0,102.29,109.89
2020-01-05 08:00:00,10.41,12.41,113.26,121.68
2020-01-05 09:00:00,2076.24,2183.53,2229.47,2395.11
2020-01-05 10:00:00,3980.94,3855.24,3969.18,4264.08
2020-01-05 11:00:00,5564.83,5312.08,5372.21,5771.36
2020-01-05 12:00:00,6439.88,6162.44,6182.55,6641.91
2020-01-05 13:00:00,6692.13,6367.66,6417.32,6894.13
2020-01-05 14:00:00,6360.58,6107.52,6095.09,6547.95
2020-01-05 15:00:00,5403.64,5168.95,5197.7,5583.89
2020-01-05 16:00:00,3692.67,3580.21,3762.42,4041.97
2020-01-05 17:00:00,1625.97,1748.33,1782.95,1915.42
2020-01-05 18:00:00,0.0,0.0,102.29,109.89
2020-01-05 19:00:00,0.0,0.0,102.29,109.89
