snapshot,q2qNo,q2qv1,q2qv2,q2qv3
2019-01-01 00:00:00,0.0,63.1,79.27,85.52
2019-01-01 01:00:00,0.0,63.1,79.27,85.52
2019-01-01 02:00:00,0.0,63.1,79.27,85.52
2019-01-01 03:00:00,0.0,63.1,79.27,85.52
2019-01-01 04:00:00,0.0,63.1,79.27,85.52
2019-01-01 05:00:00,0.0,63.1,79.27,85.52
2019-01-01 06:00:00,0.0,63.1,79.27,85.52
2019-01-01 07:00:00,0.0,63.1,79.27,85.52
2019-01-01 08:00:00,1245.01,690.32,623.87,673.02
2019-01-01 09:00:00,4056.48,3445.45,3122.84,3368.79
2019-01-01 10:00:00,4246.15,3759.87,3300.2,3560.11
2019-01-01 11:00:00,3821.77,3068.8,2905.52,3134.36
2019-01-01 12:00:00,2849.4,2110.91,1933.79,2086.1
2019-01-01 13:00:00,3075.18,2342.42,2138.26,2306.68
2019-01-01 14:00:00,3222.64,2477.12,2268.71,2447.41
2019-01-01 15:00:00,2632.92,1884.55,1729.54,1865.78
2019-01-01 16:00:00,1011.23,505.73,489.49,528.06
2019-01-01 17:00:00,0.0,63.1,79.27,85.52
2019-01-01 18:00:00,0.0,63.1,79.27,85.52
2019-01-01 19:00:00,0.0,63.1,79.27,85.52
2019-01-01 20:00:00,0.0,63.1,79.27,85.52
2019-01-01 21:00:00,0.0,63.1,79.27,85.52
2019-01-01 22:00:00,0.0,63.1,79.27,85.52
2019-01-01 23:00:00,0.0,63.1,79.27,85.52
2019-01-02 00:00:00,0.0,63.1,79.27,85.52
2019-01-02 01:00:00,0.0,63.1,79.26,85.52
2019-01-02 02:00:00,0.0,63.1,79.26,85.52
2019-01-02 03:00:00,0.0,63.1,79.26,85.52
2019-01-02 04:00:00,0.0,63.09,79.26,85.52
2019-01-02 05:00:00,0.0,63.09,79.26,85.52
2019-01-02 06:00:00,0.0,63.1,79.26,85.52
2019-01-02 07:00:00,0.0,63.1,79.26,85.52
2019-01-02 08:00:00,1223.21,676.39,611.95,660.17
2019-01-02 09:00:00,3926.73,3313.81,2994.07,3229.89
2019-01-02 10:00:00,4120.81,3604.48,3174.07,3424.06
2019-01-02 11:00:00,3743.07,2990.8,2833.15,3056.3
2019-01-02 12:00:00,2832.78,2097.9,1915.85,2066.75
2019-01-02 13:00:00,3066.82,2332.97,2131.84,2299.76
2019-01-02 14:00:00,3244.78,2494.64,2293.3,2473.93
2019-01-02 15:00:00,2692.71,1947.58,1784.02,1924.54
2019-01-02 16:00:00,1077.04,546.19,521.7,562.81
2019-01-02 17:00:00,0.0,63.1,79.27,85.52
2019-01-02 18:00:00,0.0,63.1,79.27,85.52
2019-01-02 19:00:00,0.0,63.1,79.27,85.52
2019-01-02 20:00:00,0.0,63.1,79.27,85.52
2019-01-02 21:00:00,0.0,63.1,79.27,85.52
2019-01-02 22:00:00,0.0,63.1,79.26,85.52
2019-01-02 23:00:00,0.0,63.1,79.26,85.52
2019-01-03 00:00:00,0.0,63.09,79.26,85.52
2019-01-03 01:00:00,0.0,63.09,79.26,85.52
2019-01-03 02:00:00,0.0,63.09,79.26,85.52
2019-01-03 03:00:00,0.0,63.09,79.26,85.52
2019-01-03 04:00:00,0.0,63.09,79.26,85.52
2019-01-03 05:00:00,0.0,63.1,79.26,85.52
2019-01-03 06:00:00,0.0,63.1,79.27,85.52
2019-01-03 07:00:00,0.0,63.1,79.27,85.53
2019-01-03 08:00:00,1217.32,665.14,606.98,654.8
2019-01-03 09:00:00,3642.54,2960.5,2719.45,2933.63
2019-01-03 10:00:00,3794.52,3181.38,2862.37,3087.81
2019-01-03 11:00:00,3474.14,2721.68,2553.76,2754.89
2019-01-03 12:00:00,2669.8,1935.73,1752.66,1890.7
2019-01-03 13:00:00,2803.24,2070.78,1878.03,2025.94
2019-01-03 14:00:00,2842.02,2106.52,1904.14,2054.11
2019-01-03 15:00:00,2327.95,1590.81,1436.42,1549.55
2019-01-03 16:00:00,917.8,456.58,449.55,484.96
2019-01-03 17:00:00,0.0,63.11,79.28,85.53
2019-01-03 18:00:00,0.0,63.11,79.28,85.53
2019-01-03 19:00:00,0.0,63.11,79.28,85.53
2019-01-03 20:00:00,0.0,63.11,79.28,85.53
2019-01-03 21:00:00,0.0,63.11,79.28,85.53
2019-01-03 22:00:00,0.0,63.11,79.28,85.53
2019-01-03 23:00:00,0.0,63.11,79.27,85.53
2019-01-04 00:00:00,0.0,63.11,79.27,85.53
2019-01-04 01:00:00,0.0,63.11,79.27,85.53
2019-01-04 02:00:00,0.0,63.11,79.27,85.53
2019-01-04 03:00:00,0.0,63.11,79.27,85.53
2019-01-04 04:00:00,0.0,63.11,79.27,85.53
2019-01-04 05:00:00,0.0,63.11,79.27,85.53
2019-01-04 06:00:00,0.0,63.11,79.28,85.53
2019-01-04 07:00:00,0.0,63.11,79.28,85.53
2019-01-04 08:00:00,1234.11,683.42,618.07,666.76
2019-01-04 09:00:00,3970.17,3293.04,3042.52,3282.13
2019-01-04 10:00:00,4230.31,3728.47,3281.78,3540.24
2019-01-04 11:00:00,3846.55,3098.77,2926.95,3157.46
2019-01-04 12:00:00,2897.35,2165.57,1980.89,2136.9
2019-01-04 13:00:00,3075.99,2336.95,2137.18,2305.5
2019-01-04 14:00:00,3253.63,2502.29,2302.95,2484.32
2019-01-04 15:00:00,2698.51,1957.41,1795.87,1937.3
2019-01-04 16:00:00,1125.92,578.66,550.49,593.85
2019-01-04 17:00:00,0.0,63.11,79.28,85.53
2019-01-04 18:00:00,0.0,63.11,79.28,85.53
2019-01-04 19:00:00,0.0,63.11,79.28,85.53
2019-01-04 20:00:00,0.0,63.11,79.28,85.53
2019-01-04 21:00:00,0.0,63.11,79.28,85.53
2019-01-04 22:00:00,0.0,63.11,79.28,85.53
2019-01-04 23:00:00,0.0,63.11,79.28,85.53
2019-01-05 00:00:00,0.0,63.11,79.27,85.53
2019-01-05 01:00:00,0.0,63.11,79.27,85.53
2019-01-05 02:00:00,0.0,63.11,79.27,85.53
2019-01-05 03:00:00,0.0,63.11,79.27,85.53
2019-01-05 04:00:00,0.0,63.11,79.27,85.53
2019-01-05 05:00:00,0.0,63.11,79.27,85.53
2019-01-05 06:00:00,0.0,63.11,79.28,85.53
2019-01-05 07:00:00,0.0,63.11,79.28,85.53
2019-01-05 08:00:00,1225.21,679.27,613.74,662.08
2019-01-05 09:00:00,4092.92,3511.03,3151.79,3400.0
2019-01-05 10:00:00,4327.11,3878.38,3375.45,3641.28
2019-01-05 11:00:00,3929.23,3185.81,3007.56,3244.42
2019-01-05 12:00:00,2969.89,2231.98,2042.59,2203.45
2019-01-05 13:00:00,3156.46,2424.23,2213.83,2388.18
2019-01-05 14:00:00,3348.75,2595.42,2392.42,2580.84
2019-01-05 15:00:00,2796.78,2059.07,1885.41,2033.9
2019-01-05 16:00:00,1197.8,629.78,586.02,632.18
2019-01-05 17:00:00,0.0,63.11,79.28,85.53
2019-01-05 18:00:00,0.0,63.11,79.28,85.53
2019-01-05 19:00:00,0.0,63.11,79.28,85.53
2019-01-05 20:00:00,0.0,63.11,79.28,85.53
2019-01-05 21:00:00,0.0,63.11,79.27,85.53
2019-01-05 22:00:00,0.0,63.11,79.27,85.53
2019-01-05 23:00:00,0.0,63.11,79.27,85.53
2019-01-06 00:00:00,0.0,63.1,79.27,85.53
2019-01-06 01:00:00,0.0,63.1,79.27,85.53
2019-01-06 02:00:00,0.0,63.1,79.27,85.53
2019-01-06 03:00:00,0.0,63.1,79.27,85.53
2019-01-06 04:00:00,0.0,63.1,79.27,85.53
2019-01-06 05:00:00,0.0,63.1,79.27,85.53
2019-01-06 06:00:00,0.0,63.1,79.27,85.53
2019-01-06 07:00:00,0.0,63.1,79.27,85.53
2019-01-06 08:00:00,1249.22,695.0,625.95,675.26
2019-01-06 09:00:00,4118.8,3531.13,3177.6,3427.86
2019-01-06 10:00:00,4329.18,3867.54,3382.41,3648.79
2019-01-06 11:00:00,3905.49,3160.52,2980.98,3215.75
2019-01-06 12:00:00,2960.23,2221.28,2035.79,2196.13
2019-01-06 13:00:00,3139.31,2407.4,2197.02,2370.06
2019-01-06 14:00:00,3339.71,2585.67,2383.45,2571.16
2019-01-06 15:00:00,2806.83,2069.14,1896.66,2046.04
2019-01-06 16:00:00,1247.66,665.62,612.98,661.27
2019-01-06 17:00:00,0.0,63.11,79.27,85.53
2019-01-06 18:00:00,0.0,63.11,79.27,85.53
2019-01-06 19:00:00,0.0,63.11,79.27,85.53
2019-01-06 20:00:00,0.0,63.11,79.27,85.53
2019-01-06 21:00:00,0.0,63.11,79.27,85.53
2019-01-06 22:00:00,0.0,63.11,79.27,85.53
2019-01-06 23:00:00,0.0,63.11,79.27,85.53
2019-01-07 00:00:00,0.0,63.1,79.27,85.53
2019-01-07 01:00:00,0.0,63.1,79.27,85.53
2019-01-07 02:00:00,0.0,63.1,79.27,85.53
2019-01-07 03:00:00,0.0,63.1,79.27,85.53
2019-01-07 04:00:00,0.0,63.1,79.27,85.53
2019-01-07 05:00:00,0.0,63.11,79.27,85.53
2019-01-07 06:00:00,0.0,63.11,79.27,85.53
2019-01-07 07:00:00,0.0,63.11,79.27,85.53
2019-01-07 08:00:00,1250.79,698.2,628.33,677.83
2019-01-07 09:00:00,4088.94,3513.09,3153.95,3402.34
2019-01-07 10:00:00,4299.86,3837.66,3353.55,3617.65
2019-01-07 11:00:00,3897.88,3156.75,2979.82,3214.5
2019-01-07 12:00:00,2958.01,2222.48,2034.17,2194.37
2019-01-07 13:00:00,3116.36,2384.31,2176.3,2347.69
2019-01-07 14:00:00,3314.12,2561.4,2362.63,2548.7
2019-01-07 15:00:00,2805.86,2070.35,1890.51,2039.4
2019-01-07 16:00:00,1267.04,682.81,624.61,673.81
2019-01-07 17:00:00,0.0,63.11,79.28,85.53
2019-01-07 18:00:00,0.0,63.11,79.28,85.53
2019-01-07 19:00:00,0.0,63.11,79.28,85.53
2019-01-07 20:00:00,0.0,63.11,79.28,85.53
2019-01-07 21:00:00,0.0,63.11,79.28,85.53
2019-01-07 22:00:00,0.0,63.11,79.27,85.53
2019-01-07 23:00:00,0.0,63.11,79.27,85.53
