snapshot,q2qNo,q2qv1,q2qv2,q2qv3
2019-01-01 00:00:00,512.19,1160.84,1178.79,1551.06
2019-01-01 01:00:00,515.17,1189.42,1207.59,1588.96
2019-01-01 02:00:00,506.5,1204.22,1220.83,1606.38
2019-01-01 03:00:00,501.47,1238.13,1257.09,1654.09
2019-01-01 04:00:00,491.37,1243.95,1265.56,1665.24
2019-01-01 05:00:00,478.79,1194.08,1213.38,1596.58
2019-01-01 06:00:00,481.89,1197.84,1215.87,1599.85
2019-01-01 07:00:00,479.06,1170.04,1185.88,1560.39
2019-01-01 08:00:00,482.94,1212.34,1232.63,1621.9
2019-01-01 09:00:00,434.86,1165.3,1182.32,1555.7
2019-01-01 10:00:00,248.27,762.35,774.22,1018.72
2019-01-01 11:00:00,92.04,320.88,328.0,431.58
2019-01-01 12:00:00,91.5,332.38,338.51,445.41
2019-01-01 13:00:00,118.08,391.39,398.83,524.78
2019-01-01 14:00:00,153.38,487.83,496.51,653.31
2019-01-01 15:00:00,186.77,575.87,587.47,773.0
2019-01-01 16:00:00,317.85,908.26,924.93,1217.03
2019-01-01 17:00:00,515.68,1251.08,1271.34,1672.84
2019-01-01 18:00:00,695.34,1538.56,1564.2,2058.18
2019-01-01 19:00:00,822.16,1720.51,1748.4,2300.55
2019-01-01 20:00:00,941.91,1863.78,1897.98,2497.36
2019-01-01 21:00:00,1113.01,2120.06,2159.71,2841.75
2019-01-01 22:00:00,1142.61,2315.81,2353.04,3096.13
2019-01-01 23:00:00,1257.27,2500.29,2541.88,3344.61
2019-01-02 00:00:00,1374.92,2713.6,2766.59,3640.29
2019-01-02 01:00:00,1559.57,2927.78,2973.49,3912.53
2019-01-02 02:00:00,1903.62,3277.98,3330.02,4381.65
2019-01-02 03:00:00,2249.9,3737.0,3797.9,4997.29
2019-01-02 04:00:00,2662.59,4261.72,4338.05,5708.01
2019-01-02 05:00:00,3085.4,4808.19,4893.8,6439.27
2019-01-02 06:00:00,3345.97,5135.84,5230.11,6881.78
2019-01-02 07:00:00,3545.83,5304.0,5395.13,7098.9
2019-01-02 08:00:00,3747.76,5469.58,5561.84,7318.27
2019-01-02 09:00:00,3787.71,5473.1,5570.84,7330.12
2019-01-02 10:00:00,2943.21,4580.92,4660.19,6131.89
2019-01-02 11:00:00,2695.11,4138.57,4219.57,5552.11
2019-01-02 12:00:00,2759.68,4200.56,4280.09,5631.75
2019-01-02 13:00:00,2850.54,4256.32,4336.32,5705.73
2019-01-02 14:00:00,2779.55,4146.73,4226.17,5560.8
2019-01-02 15:00:00,2781.28,4191.98,4267.67,5615.4
2019-01-02 16:00:00,3049.27,4513.75,4599.81,6052.43
2019-01-02 17:00:00,3667.91,5218.73,5313.86,6991.97
2019-01-02 18:00:00,4125.48,5676.58,5791.71,7620.71
2019-01-02 19:00:00,4295.96,5774.21,5885.73,7744.42
2019-01-02 20:00:00,4147.5,5608.29,5716.71,7522.02
2019-01-02 21:00:00,3713.95,5298.68,5396.88,7101.2
2019-01-02 22:00:00,3166.45,4741.37,4831.63,6357.45
2019-01-02 23:00:00,2856.42,4512.42,4591.09,6040.96
2019-01-03 00:00:00,2732.52,4403.9,4479.47,5894.09
2019-01-03 01:00:00,2527.52,4241.16,4309.36,5670.26
2019-01-03 02:00:00,2355.75,4077.48,4147.01,5456.64
2019-01-03 03:00:00,2287.03,4027.93,4095.55,5388.93
2019-01-03 04:00:00,2215.86,3909.45,3970.29,5224.12
2019-01-03 05:00:00,2128.59,3838.91,3898.27,5129.34
2019-01-03 06:00:00,2133.74,3876.41,3938.98,5182.9
2019-01-03 07:00:00,2037.83,3804.19,3863.71,5083.85
2019-01-03 08:00:00,1948.32,3721.14,3779.68,4973.29
2019-01-03 09:00:00,1711.19,3369.78,3416.29,4495.15
2019-01-03 10:00:00,1076.4,2405.54,2440.8,3211.6
2019-01-03 11:00:00,606.6,1528.94,1552.78,2043.15
2019-01-03 12:00:00,544.46,1378.7,1401.97,1844.71
2019-01-03 13:00:00,532.8,1355.01,1377.45,1812.45
2019-01-03 14:00:00,501.92,1292.84,1312.6,1727.13
2019-01-03 15:00:00,510.75,1294.64,1316.34,1732.04
2019-01-03 16:00:00,646.98,1543.35,1569.41,2065.02
2019-01-03 17:00:00,893.53,1976.06,2007.48,2641.44
2019-01-03 18:00:00,1139.26,2397.06,2433.49,3201.97
2019-01-03 19:00:00,1268.25,2643.69,2685.17,3533.14
2019-01-03 20:00:00,1307.11,2714.9,2754.63,3624.53
2019-01-03 21:00:00,1285.1,2704.77,2746.09,3613.29
2019-01-03 22:00:00,1174.73,2459.01,2499.16,3288.39
2019-01-03 23:00:00,1012.08,2221.49,2254.28,2966.18
2019-01-04 00:00:00,1008.55,2241.06,2274.82,2993.21
2019-01-04 01:00:00,980.81,2146.21,2180.22,2868.73
2019-01-04 02:00:00,946.6,2024.02,2057.51,2707.27
2019-01-04 03:00:00,932.25,2039.43,2070.53,2724.4
2019-01-04 04:00:00,846.22,1900.94,1931.28,2541.18
2019-01-04 05:00:00,780.66,1776.11,1800.09,2368.56
2019-01-04 06:00:00,787.77,1779.64,1809.69,2381.18
2019-01-04 07:00:00,812.87,1819.93,1846.72,2429.91
2019-01-04 08:00:00,823.65,1841.17,1870.04,2460.6
2019-01-04 09:00:00,846.49,1901.32,1930.07,2539.59
2019-01-04 10:00:00,620.82,1522.01,1547.73,2036.5
2019-01-04 11:00:00,342.62,958.79,972.53,1279.65
2019-01-04 12:00:00,292.02,859.89,875.26,1151.67
2019-01-04 13:00:00,308.15,868.63,882.16,1160.75
2019-01-04 14:00:00,313.87,830.38,843.76,1110.22
2019-01-04 15:00:00,352.56,879.01,895.88,1178.8
2019-01-04 16:00:00,484.43,1100.73,1117.46,1470.35
2019-01-04 17:00:00,658.62,1404.82,1425.46,1875.61
2019-01-04 18:00:00,705.95,1548.83,1572.84,2069.54
2019-01-04 19:00:00,626.65,1441.69,1462.39,1924.21
2019-01-04 20:00:00,518.43,1211.07,1229.07,1617.21
2019-01-04 21:00:00,455.04,1187.03,1205.3,1585.93
2019-01-04 22:00:00,381.35,1037.61,1052.69,1385.12
2019-01-04 23:00:00,305.2,855.84,870.46,1145.35
2019-01-05 00:00:00,315.69,893.64,906.59,1192.9
2019-01-05 01:00:00,341.68,941.32,956.77,1258.92
2019-01-05 02:00:00,389.85,1013.35,1028.28,1353.01
2019-01-05 03:00:00,509.54,1269.86,1287.45,1694.04
2019-01-05 04:00:00,623.07,1455.38,1477.84,1944.55
2019-01-05 05:00:00,755.62,1664.35,1686.51,2219.11
2019-01-05 06:00:00,908.79,1907.41,1936.54,2548.09
2019-01-05 07:00:00,1027.25,2080.34,2110.12,2776.49
2019-01-05 08:00:00,1139.38,2330.16,2361.32,3107.03
2019-01-05 09:00:00,1164.37,2370.34,2406.49,3166.46
2019-01-05 10:00:00,1004.67,2131.95,2165.52,2849.38
2019-01-05 11:00:00,615.83,1391.23,1412.51,1858.58
2019-01-05 12:00:00,527.1,1139.86,1157.43,1522.94
2019-01-05 13:00:00,625.82,1266.26,1287.28,1693.79
2019-01-05 14:00:00,800.44,1488.73,1517.76,1997.07
2019-01-05 15:00:00,1165.67,1971.9,2008.92,2643.33
2019-01-05 16:00:00,1676.55,2742.31,2792.12,3673.85
2019-01-05 17:00:00,2210.89,3361.22,3410.86,4487.99
2019-01-05 18:00:00,2623.28,3852.29,3918.9,5156.47
2019-01-05 19:00:00,2902.86,4233.59,4308.33,5668.88
2019-01-05 20:00:00,3030.5,4359.37,4438.55,5840.22
2019-01-05 21:00:00,3057.23,4452.22,4533.45,5965.1
2019-01-05 22:00:00,3004.47,4492.42,4571.11,6014.65
2019-01-05 23:00:00,3075.6,4607.02,4686.76,6166.82
2019-01-06 00:00:00,2877.34,4449.09,4534.48,5966.45
2019-01-06 01:00:00,2795.84,4423.78,4510.85,5935.36
2019-01-06 02:00:00,2828.88,4480.33,4560.14,6000.21
2019-01-06 03:00:00,2833.42,4499.09,4577.14,6022.58
2019-01-06 04:00:00,2809.32,4457.57,4530.54,5961.27
2019-01-06 05:00:00,2859.0,4444.79,4513.04,5938.25
2019-01-06 06:00:00,2938.89,4497.01,4571.09,6014.62
2019-01-06 07:00:00,3037.7,4613.7,4694.96,6177.61
2019-01-06 08:00:00,3019.32,4626.02,4709.08,6196.19
2019-01-06 09:00:00,2778.47,4429.97,4507.99,5931.6
2019-01-06 10:00:00,2456.13,4162.41,4230.83,5566.92
2019-01-06 11:00:00,1713.77,3033.77,3080.49,4053.3
2019-01-06 12:00:00,1348.32,2535.99,2578.11,3392.28
2019-01-06 13:00:00,1317.59,2497.12,2543.54,3346.79
2019-01-06 14:00:00,1443.12,2699.75,2745.83,3612.96
2019-01-06 15:00:00,1728.36,3123.45,3173.5,4175.68
2019-01-06 16:00:00,2391.41,3908.7,3971.09,5225.15
2019-01-06 17:00:00,3014.96,4785.65,4862.38,6397.9
2019-01-06 18:00:00,3377.47,5223.63,5317.13,6996.26
2019-01-06 19:00:00,3572.32,5420.31,5521.09,7264.62
