snapshot,q2qNo,q2qv1,q2qv2,q2qv3
2019-01-01 00:00:00,0.0,105.39,131.94,142.83
2019-01-01 01:00:00,0.0,105.39,131.94,142.83
2019-01-01 02:00:00,0.0,105.39,131.94,142.82
2019-01-01 03:00:00,0.0,105.39,131.94,142.82
2019-01-01 04:00:00,0.0,105.39,131.94,142.82
2019-01-01 05:00:00,0.0,105.39,131.94,142.82
2019-01-01 06:00:00,0.0,105.39,131.94,142.82
2019-01-01 07:00:00,0.0,105.39,131.94,142.82
2019-01-01 08:00:00,504.5,643.14,698.42,755.89
2019-01-01 09:00:00,2775.42,2538.05,2625.33,2841.29
2019-01-01 10:00:00,3828.71,3379.3,3429.14,3711.2
2019-01-01 11:00:00,4225.06,3978.12,3692.65,3996.4
2019-01-01 12:00:00,4263.73,4021.24,3718.49,4024.35
2019-01-01 13:00:00,3935.95,3535.72,3501.11,3789.09
2019-01-01 14:00:00,3236.97,2852.69,3011.68,3259.43
2019-01-01 15:00:00,2140.18,2036.61,2045.64,2213.94
2019-01-01 16:00:00,599.5,719.04,776.13,839.99
2019-01-01 17:00:00,0.0,105.39,131.94,142.83
2019-01-01 18:00:00,0.0,105.39,131.94,142.83
2019-01-01 19:00:00,0.0,105.39,131.94,142.83
2019-01-01 20:00:00,0.0,105.39,131.94,142.83
2019-01-01 21:00:00,0.0,105.39,131.94,142.83
2019-01-01 22:00:00,0.0,105.39,131.94,142.83
2019-01-01 23:00:00,0.0,105.39,131.94,142.83
2019-01-02 00:00:00,0.0,105.39,131.94,142.82
2019-01-02 01:00:00,0.0,105.39,131.93,142.82
2019-01-02 02:00:00,0.0,105.39,131.93,142.82
2019-01-02 03:00:00,0.0,105.39,131.93,142.82
2019-01-02 04:00:00,0.0,105.39,131.93,142.82
2019-01-02 05:00:00,0.0,105.39,131.93,142.82
2019-01-02 06:00:00,0.0,105.39,131.93,142.82
2019-01-02 07:00:00,0.0,105.39,131.93,142.82
2019-01-02 08:00:00,493.14,632.34,689.52,746.28
2019-01-02 09:00:00,2687.72,2463.89,2558.41,2768.87
2019-01-02 10:00:00,3717.19,3287.24,3345.53,3620.72
2019-01-02 11:00:00,4128.79,3877.74,3620.9,3918.74
2019-01-02 12:00:00,4205.51,3963.03,3676.8,3979.24
2019-01-02 13:00:00,3927.46,3542.85,3496.55,3784.17
2019-01-02 14:00:00,3264.34,2874.27,3022.93,3271.6
2019-01-02 15:00:00,2191.92,2084.0,2090.99,2263.01
2019-01-02 16:00:00,641.92,764.39,814.3,881.32
2019-01-02 17:00:00,0.0,105.39,131.94,142.82
2019-01-02 18:00:00,0.0,105.39,131.94,142.82
2019-01-02 19:00:00,0.0,105.39,131.94,142.82
2019-01-02 20:00:00,0.0,105.39,131.94,142.82
2019-01-02 21:00:00,0.0,105.39,131.94,142.82
2019-01-02 22:00:00,0.0,105.39,131.93,142.82
2019-01-02 23:00:00,0.0,105.39,131.93,142.82
2019-01-03 00:00:00,0.0,105.39,131.93,142.82
2019-01-03 01:00:00,0.0,105.39,131.93,142.82
2019-01-03 02:00:00,0.0,105.39,131.93,142.82
2019-01-03 03:00:00,0.0,105.39,131.93,142.82
2019-01-03 04:00:00,0.0,105.39,131.93,142.82
2019-01-03 05:00:00,0.0,105.39,131.93,142.82
2019-01-03 06:00:00,0.0,105.39,131.95,142.82
2019-01-03 07:00:00,0.0,105.4,131.96,142.83
2019-01-03 08:00:00,487.86,625.89,685.98,742.42
2019-01-03 09:00:00,2517.62,2333.49,2400.13,2597.55
2019-01-03 10:00:00,3432.92,3046.28,3122.6,3379.43
2019-01-03 11:00:00,3806.72,3514.12,3388.91,3667.63
2019-01-03 12:00:00,3862.32,3585.09,3433.72,3716.13
2019-01-03 13:00:00,3549.36,3198.53,3204.91,3468.51
2019-01-03 14:00:00,2873.3,2574.83,2697.21,2919.06
2019-01-03 15:00:00,1928.22,1854.24,1912.04,2069.31
2019-01-03 16:00:00,560.97,701.87,752.93,814.88
2019-01-03 17:00:00,0.0,105.4,131.96,142.83
2019-01-03 18:00:00,0.0,105.4,131.96,142.83
2019-01-03 19:00:00,0.0,105.4,131.96,142.83
2019-01-03 20:00:00,0.0,105.4,131.96,142.83
2019-01-03 21:00:00,0.0,105.4,131.96,142.83
2019-01-03 22:00:00,0.0,105.4,131.96,142.83
2019-01-03 23:00:00,0.0,105.4,131.96,142.83
2019-01-04 00:00:00,0.0,105.4,131.96,142.83
2019-01-04 01:00:00,0.0,105.4,131.96,142.83
2019-01-04 02:00:00,0.0,105.4,131.96,142.83
2019-01-04 03:00:00,0.0,105.4,131.96,142.83
2019-01-04 04:00:00,0.0,105.4,131.96,142.83
2019-01-04 05:00:00,0.0,105.4,131.96,142.83
2019-01-04 06:00:00,0.0,105.4,131.96,142.83
2019-01-04 07:00:00,0.0,105.4,131.96,142.83
2019-01-04 08:00:00,492.13,631.32,688.37,745.0
2019-01-04 09:00:00,2705.44,2485.81,2564.47,2775.4
2019-01-04 10:00:00,3797.95,3339.29,3405.11,3685.17
2019-01-04 11:00:00,4223.24,3968.92,3688.79,3992.18
2019-01-04 12:00:00,4259.4,4006.97,3715.08,4020.64
2019-01-04 13:00:00,3950.36,3592.83,3506.91,3795.35
2019-01-04 14:00:00,3285.97,2886.47,3042.66,3292.91
2019-01-04 15:00:00,2210.24,2109.73,2096.57,2269.02
2019-01-04 16:00:00,676.9,792.42,835.4,904.13
2019-01-04 17:00:00,0.0,105.4,131.96,142.83
2019-01-04 18:00:00,0.0,105.4,131.96,142.83
2019-01-04 19:00:00,0.0,105.4,131.96,142.83
2019-01-04 20:00:00,0.0,105.4,131.96,142.83
2019-01-04 21:00:00,0.0,105.4,131.96,142.83
2019-01-04 22:00:00,0.0,105.4,131.96,142.83
2019-01-04 23:00:00,0.0,105.4,131.96,142.83
2019-01-05 00:00:00,0.0,105.4,131.96,142.83
2019-01-05 01:00:00,0.0,105.4,131.96,142.83
2019-01-05 02:00:00,0.0,105.4,131.96,142.83
2019-01-05 03:00:00,0.0,105.4,131.96,142.83
2019-01-05 04:00:00,0.0,105.4,131.96,142.83
2019-01-05 05:00:00,0.0,105.4,131.96,142.83
2019-01-05 06:00:00,0.0,105.4,131.96,142.83
2019-01-05 07:00:00,0.0,105.4,131.96,142.83
2019-01-05 08:00:00,485.99,627.13,683.29,739.51
2019-01-05 09:00:00,2768.21,2534.67,2624.63,2840.51
2019-01-05 10:00:00,3873.15,3448.35,3456.69,3741.0
2019-01-05 11:00:00,4309.72,4073.51,3751.12,4059.63
2019-01-05 12:00:00,4377.58,4141.24,3801.03,4113.65
2019-01-05 13:00:00,4072.77,3729.51,3598.34,3894.29
2019-01-05 14:00:00,3382.77,2961.62,3117.15,3373.53
2019-01-05 15:00:00,2286.05,2164.5,2167.06,2345.3
2019-01-05 16:00:00,721.07,839.47,882.89,955.52
2019-01-05 17:00:00,0.0,105.4,131.96,142.83
2019-01-05 18:00:00,0.0,105.4,131.96,142.83
2019-01-05 19:00:00,0.0,105.4,131.96,142.83
2019-01-05 20:00:00,0.0,105.4,131.96,142.83
2019-01-05 21:00:00,0.0,105.4,131.96,142.83
2019-01-05 22:00:00,0.0,105.4,131.96,142.83
2019-01-05 23:00:00,0.0,105.4,131.96,142.83
2019-01-06 00:00:00,0.0,105.39,131.95,142.83
2019-01-06 01:00:00,0.0,105.39,131.95,142.83
2019-01-06 02:00:00,0.0,105.39,131.95,142.83
2019-01-06 03:00:00,0.0,105.39,131.95,142.83
2019-01-06 04:00:00,0.0,105.39,131.95,142.83
2019-01-06 05:00:00,0.0,105.39,131.95,142.83
2019-01-06 06:00:00,0.0,105.39,131.95,142.83
2019-01-06 07:00:00,0.0,105.39,131.95,142.83
2019-01-06 08:00:00,492.96,631.2,688.58,745.23
2019-01-06 09:00:00,2782.0,2543.65,2635.56,2852.33
2019-01-06 10:00:00,3873.86,3418.39,3468.61,3753.9
2019-01-06 11:00:00,4277.88,4023.25,3730.75,4037.59
2019-01-06 12:00:00,4337.37,4083.72,3774.08,4084.49
2019-01-06 13:00:00,4051.23,3680.22,3584.26,3879.05
2019-01-06 14:00:00,3378.56,2956.68,3116.61,3372.94
2019-01-06 15:00:00,2298.81,2175.82,2174.59,2353.46
2019-01-06 16:00:00,751.91,866.48,906.45,981.02
2019-01-06 17:00:00,0.0,105.4,131.96,142.83
2019-01-06 18:00:00,0.0,105.4,131.96,142.83
2019-01-06 19:00:00,0.0,105.4,131.96,142.83
2019-01-06 20:00:00,0.0,105.4,131.96,142.83
2019-01-06 21:00:00,0.0,105.4,131.96,142.83
2019-01-06 22:00:00,0.0,105.4,131.96,142.83
2019-01-06 23:00:00,0.0,105.4,131.96,142.83
2019-01-07 00:00:00,0.0,105.39,131.95,142.83
2019-01-07 01:00:00,0.0,105.39,131.95,142.83
2019-01-07 02:00:00,0.0,105.39,131.95,142.83
2019-01-07 03:00:00,0.0,105.39,131.95,142.83
2019-01-07 04:00:00,0.0,105.39,131.95,142.83
2019-01-07 05:00:00,0.0,105.4,131.96,142.83
2019-01-07 06:00:00,0.0,105.4,131.96,142.83
2019-01-07 07:00:00,0.0,105.4,131.96,142.83
2019-01-07 08:00:00,491.63,630.06,685.97,742.41
2019-01-07 09:00:00,2756.77,2522.45,2616.5,2831.7
2019-01-07 10:00:00,3841.21,3385.08,3441.4,3724.44
2019-01-07 11:00:00,4262.4,4024.51,3719.04,4024.92
2019-01-07 12:00:00,4319.95,4087.36,3759.01,4068.17
2019-01-07 13:00:00,4024.43,3668.09,3565.76,3859.03
2019-01-07 14:00:00,3356.37,2942.0,3094.19,3348.69
2019-01-07 15:00:00,2301.32,2175.54,2184.21,2363.86
2019-01-07 16:00:00,766.55,882.66,919.71,995.37
2019-01-07 17:00:00,0.0,105.4,131.96,142.83
2019-01-07 18:00:00,0.0,105.4,131.96,142.83
2019-01-07 19:00:00,0.0,105.4,131.96,142.83
2019-01-07 20:00:00,0.0,105.4,131.96,142.83
2019-01-07 21:00:00,0.0,105.4,131.96,142.83
2019-01-07 22:00:00,0.0,105.4,131.96,142.83
2019-01-07 23:00:00,0.0,105.4,131.96,142.83
2019-01-08 00:00:00,0.0,105.4,131.96,142.83
2019-01-08 01:00:00,0.0,105.39,131.95,142.83
2019-01-08 02:00:00,0.0,105.39,131.95,142.83
2019-01-08 03:00:00,0.0,105.39,131.95,142.83
2019-01-08 04:00:00,0.0,105.39,131.95,142.83
2019-01-08 05:00:00,0.0,105.39,131.95,142.83
2019-01-08 06:00:00,0.0,105.4,131.96,142.83
2019-01-08 07:00:00,0.0,105.4,131.96,142.83
2019-01-08 08:00:00,490.74,628.46,685.62,742.03
2019-01-08 09:00:00,2696.79,2472.08,2563.78,2774.66
2019-01-08 10:00:00,3745.27,3320.36,3366.17,3643.03
2019-01-08 11:00:00,4163.72,3909.74,3651.5,3951.82
2019-01-08 12:00:00,4227.24,3980.69,3696.63,4000.67
2019-01-08 13:00:00,3928.82,3598.22,3485.41,3772.07
2019-01-08 14:00:00,3243.67,2850.67,2999.67,3246.39
2019-01-08 15:00:00,2206.2,2102.57,2099.47,2272.15
2019-01-08 16:00:00,756.68,870.26,908.18,982.9
2019-01-08 17:00:00,0.0,105.4,131.96,142.83
2019-01-08 18:00:00,0.0,105.4,131.96,142.83
2019-01-08 19:00:00,0.0,105.4,131.96,142.83
2019-01-08 20:00:00,0.0,105.4,131.96,142.83
2019-01-08 21:00:00,0.0,105.4,131.96,142.83
2019-01-08 22:00:00,0.0,105.4,131.96,142.83
2019-01-08 23:00:00,0.0,105.4,131.96,142.83
2019-01-09 00:00:00,0.0,105.39,131.95,142.83
2019-01-09 01:00:00,0.0,105.39,131.95,142.83
2019-01-09 02:00:00,0.0,105.39,131.95,142.83
2019-01-09 03:00:00,0.0,105.39,131.95,142.83
2019-01-09 04:00:00,0.0,105.39,131.95,142.83
2019-01-09 05:00:00,0.0,105.39,131.95,142.83
2019-01-09 06:00:00,0.0,105.39,131.95,142.83
2019-01-09 07:00:00,0.0,105.39,131.95,142.83
2019-01-09 08:00:00,488.37,627.09,685.24,741.63
2019-01-09 09:00:00,2610.6,2411.51,2488.15,2692.81
2019-01-09 10:00:00,3594.36,3143.0,3255.12,3522.84
2019-01-09 11:00:00,4000.27,3752.1,3523.52,3813.31
2019-01-09 12:00:00,4070.91,3831.44,3572.35,3866.16
2019-01-09 13:00:00,3812.43,3439.62,3403.53,3683.46
2019-01-09 14:00:00,3181.21,2808.09,2958.9,3202.27
2019-01-09 15:00:00,2183.56,2072.03,2088.61,2260.41
2019-01-09 16:00:00,752.22,871.88,910.59,985.51
2019-01-09 17:00:00,0.0,105.4,131.96,142.83
2019-01-09 18:00:00,0.0,105.4,131.96,142.83
2019-01-09 19:00:00,0.0,105.4,131.96,142.83
2019-01-09 20:00:00,0.0,105.4,131.96,142.83
2019-01-09 21:00:00,0.0,105.4,131.96,142.83
2019-01-09 22:00:00,0.0,105.39,131.95,142.83
2019-01-09 23:00:00,0.0,105.39,131.95,142.83
2019-01-10 00:00:00,0.0,105.39,131.95,142.83
2019-01-10 01:00:00,0.0,105.39,131.95,142.82
2019-01-10 02:00:00,0.0,105.39,131.95,142.82
2019-01-10 03:00:00,0.0,105.39,131.95,142.82
2019-01-10 04:00:00,0.0,105.39,131.95,142.83
2019-01-10 05:00:00,0.0,105.39,131.95,142.83
2019-01-10 06:00:00,0.0,105.4,131.96,142.83
2019-01-10 07:00:00,0.0,105.4,131.96,142.83
2019-01-10 08:00:00,493.38,631.33,688.66,745.32
2019-01-10 09:00:00,2682.95,2463.98,2545.74,2755.13
2019-01-10 10:00:00,3721.09,3266.69,3344.44,3619.51
2019-01-10 11:00:00,4144.0,3903.15,3629.42,3927.93
2019-01-10 12:00:00,4239.07,4012.91,3696.55,4000.58
2019-01-10 13:00:00,3993.95,3645.7,3539.19,3830.28
2019-01-10 14:00:00,3386.74,2961.3,3114.53,3370.7
2019-01-10 15:00:00,2362.03,2226.34,2230.59,2414.06
2019-01-10 16:00:00,833.59,940.23,981.31,1062.04
2019-01-10 17:00:00,0.0,105.4,131.96,142.83
2019-01-10 18:00:00,0.0,105.4,131.96,142.83
2019-01-10 19:00:00,0.0,105.4,131.96,142.83
2019-01-10 20:00:00,0.0,105.4,131.96,142.83
2019-01-10 21:00:00,0.0,105.4,131.96,142.83
2019-01-10 22:00:00,0.0,105.4,131.96,142.83
2019-01-10 23:00:00,0.0,105.4,131.96,142.83
2019-01-11 00:00:00,0.0,105.39,131.95,142.83
2019-01-11 01:00:00,0.0,105.39,131.95,142.83
2019-01-11 02:00:00,0.0,105.39,131.95,142.83
2019-01-11 03:00:00,0.0,105.39,131.95,142.83
