snapshot,q2qNo,q2qv1,q2qv2,q2qv3
2023-01-01 00:00:00,6696.13,7530.19,7623.7,10588.01
2023-01-01 01:00:00,6651.91,7428.72,7552.36,10488.93
2023-01-01 02:00:00,6652.37,7414.12,7555.1,10492.74
2023-01-01 03:00:00,6468.88,7385.86,7518.61,10442.07
2023-01-01 04:00:00,6422.7,7332.4,7462.98,10364.81
2023-01-01 05:00:00,7055.54,7780.32,7915.7,10993.55
2023-01-01 06:00:00,8119.78,8532.33,8632.75,11989.42
2023-01-01 07:00:00,9384.86,9569.36,9519.78,13221.35
2023-01-01 08:00:00,10515.34,10415.83,10155.55,14104.32
2023-01-01 09:00:00,11195.31,11137.98,10509.26,14595.58
2023-01-01 10:00:00,9420.36,9346.44,9435.62,13104.47
2023-01-01 11:00:00,8026.03,8352.68,8462.4,11752.83
2023-01-01 12:00:00,8031.78,8516.64,8632.3,11988.79
2023-01-01 13:00:00,7840.17,8649.31,8798.12,12219.09
2023-01-01 14:00:00,7606.87,8444.77,8584.29,11922.12
2023-01-01 15:00:00,8289.51,8796.24,8816.68,12244.87
2023-01-01 16:00:00,9116.62,9340.11,9469.44,13151.44
2023-01-01 17:00:00,9890.7,9932.33,10083.03,14003.6
2023-01-01 18:00:00,10294.23,10136.72,10268.83,14261.64
2023-01-01 19:00:00,10593.97,10385.27,10559.98,14666.01
2023-01-01 20:00:00,10487.43,10508.62,10694.63,14853.01
2023-01-01 21:00:00,10332.92,10540.13,10739.0,14914.64
2023-01-01 22:00:00,7376.9,8513.13,8670.83,12042.29
2023-01-01 23:00:00,7897.67,8971.26,9150.54,12708.53
2023-01-02 00:00:00,7759.06,8832.17,9011.15,12514.95
2023-01-02 01:00:00,7070.44,8220.5,8381.91,11641.05
2023-01-02 02:00:00,5917.93,7363.25,7492.26,10405.47
2023-01-02 03:00:00,4787.36,6551.69,6656.47,9244.7
2023-01-02 04:00:00,3979.97,5886.89,5974.21,8297.16
2023-01-02 05:00:00,3116.34,5033.6,5102.95,7087.12
2023-01-02 06:00:00,2384.35,4173.61,4228.24,5872.31
2023-01-02 07:00:00,1704.79,3194.93,3239.5,4499.12
2023-01-02 08:00:00,1204.14,2307.37,2340.86,3251.05
2023-01-02 09:00:00,816.13,1567.85,1591.84,2210.79
2023-01-02 10:00:00,522.55,923.57,937.05,1301.4
2023-01-02 11:00:00,390.37,702.02,712.04,988.9
2023-01-02 12:00:00,332.59,603.84,612.17,850.2
2023-01-02 13:00:00,287.2,586.35,595.17,826.59
2023-01-02 14:00:00,278.01,583.52,591.98,822.15
2023-01-02 15:00:00,299.9,699.49,709.61,985.53
2023-01-02 16:00:00,357.6,855.28,868.22,1205.81
2023-01-02 17:00:00,564.18,1315.72,1337.64,1857.75
2023-01-02 18:00:00,712.11,1559.69,1579.69,2193.92
2023-01-02 19:00:00,801.02,1636.6,1660.56,2306.23
2023-01-02 20:00:00,806.17,1515.11,1536.91,2134.51
2023-01-02 21:00:00,840.41,1528.32,1550.91,2153.95
2023-01-02 22:00:00,1062.16,1787.72,1815.1,2520.86
2023-01-02 23:00:00,1074.73,1772.75,1800.38,2500.42
2023-01-03 00:00:00,1098.53,1780.69,1809.45,2513.02
2023-01-03 01:00:00,1243.28,1936.38,1969.5,2735.29
2023-01-03 02:00:00,1421.04,2140.41,2176.23,3022.41
2023-01-03 03:00:00,1445.79,2181.26,2215.67,3077.19
2023-01-03 04:00:00,1495.27,2233.36,2270.55,3153.4
2023-01-03 05:00:00,1592.21,2311.46,2347.4,3260.13
2023-01-03 06:00:00,1638.55,2382.01,2419.13,3359.75
2023-01-03 07:00:00,1670.63,2416.56,2457.08,3412.47
2023-01-03 08:00:00,1696.7,2475.53,2514.81,3492.64
2023-01-03 09:00:00,1589.87,2322.79,2363.93,3283.09
2023-01-03 10:00:00,1148.66,1611.4,1639.84,2277.45
2023-01-03 11:00:00,1061.76,1465.82,1492.19,2072.4
2023-01-03 12:00:00,1234.46,1679.25,1683.61,2338.25
2023-01-03 13:00:00,1503.91,2059.42,2029.47,2818.59
2023-01-03 14:00:00,1613.44,2209.78,2181.19,3029.3
2023-01-03 15:00:00,1563.25,2189.04,2170.25,3014.1
2023-01-03 16:00:00,1544.3,2109.11,2133.41,2962.95
2023-01-03 17:00:00,1757.21,2482.2,2512.07,3488.84
2023-01-03 18:00:00,1800.47,2622.81,2662.04,3697.12
2023-01-03 19:00:00,1782.55,2633.18,2674.45,3714.35
2023-01-03 20:00:00,1675.7,2479.67,2524.19,3505.67
2023-01-03 21:00:00,1620.07,2361.55,2403.0,3337.36
2023-01-03 22:00:00,1557.15,2346.56,2383.69,3310.55
2023-01-03 23:00:00,1506.53,2295.21,2334.11,3241.68
2023-01-04 00:00:00,1544.53,2311.22,2348.51,3261.68
2023-01-04 01:00:00,1514.87,2301.21,2340.24,3250.2
2023-01-04 02:00:00,1448.82,2257.87,2295.74,3188.39
2023-01-04 03:00:00,1335.09,2125.83,2163.77,3005.11
2023-01-04 04:00:00,1370.88,2254.97,2293.42,3185.17
2023-01-04 05:00:00,1336.26,2194.78,2230.74,3098.11
2023-01-04 06:00:00,1296.92,2171.59,2206.37,3064.27
2023-01-04 07:00:00,1244.22,2098.17,2126.65,2953.56
2023-01-04 08:00:00,1228.23,2133.49,2162.59,3003.47
2023-01-04 09:00:00,1119.35,1955.97,1985.86,2758.03
2023-01-04 10:00:00,628.32,1084.47,1100.4,1528.26
2023-01-04 11:00:00,493.11,774.39,776.99,1079.1
2023-01-04 12:00:00,576.26,859.87,857.3,1190.64
2023-01-04 13:00:00,655.7,995.83,990.95,1376.26
2023-01-04 14:00:00,618.06,947.52,948.22,1316.92
2023-01-04 15:00:00,514.58,832.16,830.54,1153.47
2023-01-04 16:00:00,459.88,773.64,777.08,1079.24
2023-01-04 17:00:00,479.2,836.33,843.56,1171.56
2023-01-04 18:00:00,549.44,1049.06,1063.77,1477.4
2023-01-04 19:00:00,603.29,1160.58,1174.16,1630.7
2023-01-04 20:00:00,682.8,1294.5,1309.28,1818.36
2023-01-04 21:00:00,748.68,1397.74,1416.87,1967.79
2023-01-04 22:00:00,721.07,1372.18,1392.46,1933.89
2023-01-04 23:00:00,704.67,1302.41,1317.34,1829.57
2023-01-05 00:00:00,686.44,1277.02,1279.44,1776.92
2023-01-05 01:00:00,666.75,1224.47,1219.51,1693.7
2023-01-05 02:00:00,645.28,1147.72,1143.31,1587.86
2023-01-05 03:00:00,622.28,1079.8,1078.84,1498.33
2023-01-05 04:00:00,595.48,1038.12,1040.23,1444.71
2023-01-05 05:00:00,558.58,1010.71,1023.24,1421.1
2023-01-05 06:00:00,562.98,1035.02,1047.71,1455.09
2023-01-05 07:00:00,557.59,1030.28,1043.36,1449.05
2023-01-05 08:00:00,536.19,966.54,981.18,1362.69
2023-01-05 09:00:00,437.97,755.09,764.32,1061.52
2023-01-05 10:00:00,276.74,374.02,375.73,521.83
2023-01-05 11:00:00,241.56,321.6,322.53,447.94
2023-01-05 12:00:00,231.04,277.97,279.85,388.67
2023-01-05 13:00:00,223.04,268.83,273.7,380.12
2023-01-05 14:00:00,217.23,291.91,296.72,412.1
2023-01-05 15:00:00,224.54,335.84,340.86,473.39
2023-01-05 16:00:00,255.11,424.93,431.81,599.71
2023-01-05 17:00:00,315.01,580.28,588.44,817.25
2023-01-05 18:00:00,324.74,597.5,608.11,844.56
2023-01-05 19:00:00,330.92,613.47,622.79,864.95
2023-01-05 20:00:00,311.68,590.38,600.51,834.0
2023-01-05 21:00:00,336.36,623.11,632.12,877.91
2023-01-05 22:00:00,416.97,760.75,771.14,1070.99
2023-01-05 23:00:00,476.87,846.46,858.56,1192.4
2023-01-06 00:00:00,538.76,900.34,914.84,1270.56
2023-01-06 01:00:00,532.14,895.16,907.63,1260.54
2023-01-06 02:00:00,532.52,878.75,892.28,1239.23
2023-01-06 03:00:00,540.78,916.84,930.53,1292.34
2023-01-06 04:00:00,654.21,1145.53,1161.57,1613.22
2023-01-06 05:00:00,792.93,1289.88,1310.29,1819.77
2023-01-06 06:00:00,899.11,1364.52,1387.06,1926.39
2023-01-06 07:00:00,942.64,1340.83,1362.25,1891.93
2023-01-06 08:00:00,962.06,1350.8,1375.92,1910.92
2023-01-06 09:00:00,997.92,1306.3,1330.34,1847.61
2023-01-06 10:00:00,1099.13,1325.03,1340.8,1862.15
2023-01-06 11:00:00,966.87,1129.43,1140.13,1583.45
2023-01-06 12:00:00,1199.48,1403.17,1355.46,1882.5
2023-01-06 13:00:00,1503.75,1694.27,1640.78,2278.77
2023-01-06 14:00:00,1734.07,1911.21,1861.01,2584.63
2023-01-06 15:00:00,1942.5,2072.8,2023.68,2810.54
2023-01-06 16:00:00,2190.1,2318.33,2275.47,3160.24
2023-01-06 17:00:00,2686.09,3139.37,3061.14,4251.4
2023-01-06 18:00:00,3126.08,3615.92,3482.66,4836.82
2023-01-06 19:00:00,3424.58,3998.12,3769.9,5235.75
2023-01-06 20:00:00,3691.03,4487.31,4116.47,5717.07
2023-01-06 21:00:00,4035.35,4945.32,4489.08,6234.56
2023-01-06 22:00:00,5067.34,6078.99,5547.96,7705.16
2023-01-06 23:00:00,5486.98,6469.46,5943.96,8255.14
2023-01-07 00:00:00,6002.33,6967.34,6393.32,8879.23
2023-01-07 01:00:00,6311.93,7273.04,6667.4,9259.88
2023-01-07 02:00:00,6785.61,7731.58,7094.06,9852.44
2023-01-07 03:00:00,7169.07,8081.41,7425.33,10312.52
2023-01-07 04:00:00,7649.05,8502.23,7827.97,10871.71
2023-01-07 05:00:00,8177.41,8935.62,8255.54,11465.53
2023-01-07 06:00:00,8774.73,9325.16,8670.5,12041.84
2023-01-07 07:00:00,9320.15,9711.16,9147.1,12703.76
2023-01-07 08:00:00,9967.44,10049.97,9615.19,13353.86
2023-01-07 09:00:00,10232.43,9906.79,9719.0,13498.03
2023-01-07 10:00:00,8486.05,8436.98,8362.02,11613.42
2023-01-07 11:00:00,9069.96,9000.66,8736.04,12132.87
2023-01-07 12:00:00,9571.37,9714.11,9338.36,12969.39
2023-01-07 13:00:00,9622.42,10117.06,9614.32,13352.64
2023-01-07 14:00:00,10114.12,10914.09,10382.56,14419.6
2023-01-07 15:00:00,10904.18,11277.88,10949.05,15206.36
2023-01-07 16:00:00,10837.13,11105.91,10970.95,15236.77
2023-01-07 17:00:00,11156.35,11161.46,11196.47,15549.98
2023-01-07 18:00:00,11214.89,11246.76,11339.78,15749.01
2023-01-07 19:00:00,11863.14,11749.11,11867.85,16482.41
2023-01-07 20:00:00,12459.74,12184.93,12297.74,17079.45
2023-01-07 21:00:00,13112.76,12541.91,12643.61,17559.82
2023-01-07 22:00:00,13080.27,12499.47,12585.32,17478.86
2023-01-07 23:00:00,13356.45,12517.65,12703.74,17643.29
2023-01-08 00:00:00,13325.19,12598.33,12739.7,17693.23
2023-01-08 01:00:00,13201.8,12557.02,12705.52,17645.77
2023-01-08 02:00:00,13317.49,12559.87,12710.46,17652.63
2023-01-08 03:00:00,13092.18,12329.36,12559.05,17442.34
2023-01-08 04:00:00,12785.4,12097.79,12307.47,17092.94
2023-01-08 05:00:00,12620.88,11957.3,12208.42,16955.38
2023-01-08 06:00:00,12758.43,12085.68,12310.47,17097.11
2023-01-08 07:00:00,13282.6,12446.89,12638.18,17552.24
2023-01-08 08:00:00,14201.58,13215.6,13249.43,18401.17
2023-01-08 09:00:00,15453.97,14069.22,13936.68,19355.64
2023-01-08 10:00:00,17063.06,15170.17,14717.48,20440.04
2023-01-08 11:00:00,18314.5,16691.09,15530.1,21568.63
2023-01-08 12:00:00,19798.54,18043.01,16204.75,22505.6
2023-01-08 13:00:00,20472.82,18462.45,16683.96,23171.15
2023-01-08 14:00:00,20860.34,18728.23,16887.16,23453.35
2023-01-08 15:00:00,20149.49,18143.35,16480.4,22888.43
2023-01-08 16:00:00,20657.85,18408.13,16698.88,23191.87
2023-01-08 17:00:00,20004.18,17203.96,16330.01,22679.57
2023-01-08 18:00:00,18648.86,16188.53,15760.75,21888.97
2023-01-08 19:00:00,17775.34,15908.6,15409.66,21401.37
2023-01-08 20:00:00,17220.7,15793.68,15258.71,21191.72
2023-01-08 21:00:00,16464.07,15551.21,15095.09,20964.47
2023-01-08 22:00:00,17454.5,16116.66,15731.65,21848.55
2023-01-08 23:00:00,16938.59,15798.09,15547.28,21592.49
2023-01-09 00:00:00,16599.92,15481.12,15375.61,21354.06
2023-01-09 01:00:00,16115.79,15211.53,15230.13,21152.01
2023-01-09 02:00:00,15416.45,14815.6,14918.69,20719.52
2023-01-09 03:00:00,14778.81,14503.3,14640.23,20332.78
2023-01-09 04:00:00,14481.57,14321.11,14416.55,20022.13
2023-01-09 05:00:00,13713.34,13763.07,13868.93,19261.54
2023-01-09 06:00:00,12871.59,13054.59,13208.28,18344.01
2023-01-09 07:00:00,11935.98,12321.71,12497.25,17356.52
2023-01-09 08:00:00,10971.21,11484.49,11696.51,16244.43
2023-01-09 09:00:00,9863.66,10706.98,10891.38,15126.24
2023-01-09 10:00:00,8550.56,9732.17,9899.26,13748.35
2023-01-09 11:00:00,9050.79,10020.05,10182.06,14141.11
2023-01-09 12:00:00,9910.42,10688.08,10840.45,15055.52
2023-01-09 13:00:00,10248.0,10948.54,11000.01,15277.11
2023-01-09 14:00:00,9920.8,10748.87,10759.89,14943.62
2023-01-09 15:00:00,9020.44,10013.02,10091.01,14014.66
2023-01-09 16:00:00,7792.06,8921.61,9025.6,12535.02
2023-01-09 17:00:00,7206.06,8332.46,8454.73,11742.18
2023-01-09 18:00:00,6860.28,7981.15,8112.65,11267.08
2023-01-09 19:00:00,6433.32,7726.07,7839.66,10887.95
2023-01-09 20:00:00,6081.07,7476.93,7605.96,10563.38
2023-01-09 21:00:00,5535.22,7038.29,7165.73,9951.98
2023-01-09 22:00:00,5050.03,6699.61,6817.05,9467.72
2023-01-09 23:00:00,4852.86,6346.4,6454.36,8964.0
2023-01-10 00:00:00,4565.29,6058.7,6153.94,8546.77
2023-01-10 01:00:00,4500.91,5947.24,6029.09,8373.37
2023-01-10 02:00:00,4424.47,5840.83,5925.22,8229.11
2023-01-10 03:00:00,4373.72,5787.52,5862.8,8142.43
2023-01-10 04:00:00,4291.89,5707.35,5752.19,7988.81
2023-01-10 05:00:00,4435.71,5814.18,5828.37,8094.61
2023-01-10 06:00:00,4470.45,5765.6,5784.98,8034.34
2023-01-10 07:00:00,4484.49,5720.11,5728.04,7955.27
2023-01-10 08:00:00,4362.41,5524.82,5526.45,7675.29
2023-01-10 09:00:00,4083.49,5160.13,5128.16,7122.14
2023-01-10 10:00:00,3166.11,4047.69,4018.83,5581.47
2023-01-10 11:00:00,3163.7,4033.03,3959.93,5499.67
2023-01-10 12:00:00,3507.35,4345.06,4260.08,5916.52
2023-01-10 13:00:00,3860.79,4694.89,4532.65,6295.07
2023-01-10 14:00:00,4124.22,5011.8,4858.97,6748.28
2023-01-10 15:00:00,4188.98,4895.22,4802.05,6669.22
2023-01-10 16:00:00,4313.39,4995.48,4871.06,6765.07
2023-01-10 17:00:00,4629.49,5461.98,5289.76,7346.58
2023-01-10 18:00:00,5020.86,5956.29,5768.31,8011.19
2023-01-10 19:00:00,5443.05,6477.95,6287.93,8732.86
