snapshot,q2qNo,q2qv1,q2qv2,q2qv3
2023-01-01 00:00:00,0.0,460.28,551.0,676.1
2023-01-01 01:00:00,0.0,460.28,551.0,676.1
2023-01-01 02:00:00,0.0,460.28,551.0,676.09
2023-01-01 03:00:00,0.0,460.28,551.0,676.09
2023-01-01 04:00:00,0.0,460.28,551.0,676.09
2023-01-01 05:00:00,0.0,460.28,551.0,676.09
2023-01-01 06:00:00,0.0,460.28,551.0,676.09
2023-01-01 07:00:00,0.0,460.28,551.0,676.09
2023-01-01 08:00:00,1506.14,2500.66,2702.57,3316.17
2023-01-01 09:00:00,5917.13,6345.37,6613.64,8115.23
2023-01-01 10:00:00,8403.11,8298.17,8678.45,10648.84
2023-01-01 11:00:00,10740.12,10027.18,10470.23,12847.44
2023-01-01 12:00:00,12085.23,11001.09,11508.69,14121.67
2023-01-01 13:00:00,11423.87,10575.29,10977.07,13469.35
2023-01-01 14:00:00,8774.8,8627.77,9124.89,11196.65
2023-01-01 15:00:00,5502.48,6142.49,6509.29,7987.18
2023-01-01 16:00:00,1619.68,2657.83,2845.43,3491.47
2023-01-01 17:00:00,0.0,460.28,551.0,676.1
2023-01-01 18:00:00,0.0,460.28,551.0,676.1
2023-01-01 19:00:00,0.0,460.28,551.0,676.1
2023-01-01 20:00:00,0.0,460.28,551.0,676.1
2023-01-01 21:00:00,0.0,460.28,551.0,676.1
2023-01-01 22:00:00,0.0,460.28,551.0,676.1
2023-01-01 23:00:00,0.0,460.28,551.0,676.09
2023-01-02 00:00:00,0.0,460.28,551.0,676.09
2023-01-02 01:00:00,0.0,460.28,551.0,676.09
2023-01-02 02:00:00,0.0,460.28,551.0,676.09
2023-01-02 03:00:00,0.0,460.28,551.0,676.09
2023-01-02 04:00:00,0.0,460.28,551.0,676.1
2023-01-02 05:00:00,0.0,460.28,551.0,676.1
2023-01-02 06:00:00,0.0,460.28,551.0,676.1
2023-01-02 07:00:00,0.0,460.28,551.0,676.1
2023-01-02 08:00:00,1117.21,2097.79,2288.89,2808.57
2023-01-02 09:00:00,5131.63,5744.6,6082.83,7463.91
2023-01-02 10:00:00,7449.57,7569.53,7988.54,9802.29
2023-01-02 11:00:00,8481.01,8329.41,8767.96,10758.68
2023-01-02 12:00:00,8771.51,8580.27,9044.8,11098.38
2023-01-02 13:00:00,8165.52,8160.77,8536.95,10475.22
2023-01-02 14:00:00,6382.21,6789.1,7130.78,8749.79
2023-01-02 15:00:00,4609.05,5372.9,5705.14,7000.46
2023-01-02 16:00:00,1527.51,2548.69,2755.14,3380.68
2023-01-02 17:00:00,0.0,460.29,551.01,676.11
2023-01-02 18:00:00,0.0,460.29,551.01,676.11
2023-01-02 19:00:00,0.0,460.29,551.01,676.11
2023-01-02 20:00:00,0.0,460.29,551.01,676.11
2023-01-02 21:00:00,0.0,460.29,551.01,676.11
2023-01-02 22:00:00,0.0,460.29,551.01,676.11
2023-01-02 23:00:00,0.0,460.29,551.01,676.11
2023-01-03 00:00:00,0.0,460.29,551.01,676.11
2023-01-03 01:00:00,0.0,460.29,551.01,676.11
2023-01-03 02:00:00,0.0,460.29,551.01,676.11
2023-01-03 03:00:00,0.0,460.29,551.01,676.11
2023-01-03 04:00:00,0.0,460.29,551.01,676.11
2023-01-03 05:00:00,0.0,460.29,551.01,676.11
2023-01-03 06:00:00,0.0,460.29,551.01,676.11
