snapshot,q2qNo,q2qv1,q2qv2,q2qv3
2023-01-01 00:00:00,0.0,231.41,275.31,339.92
2023-01-01 01:00:00,0.0,231.41,275.31,339.92
2023-01-01 02:00:00,0.0,231.41,275.3,339.92
2023-01-01 03:00:00,0.0,231.41,275.3,339.92
2023-01-01 04:00:00,0.0,231.41,275.3,339.92
2023-01-01 05:00:00,0.0,231.41,275.3,339.92
2023-01-01 06:00:00,0.0,231.41,275.3,339.92
2023-01-01 07:00:00,0.0,231.41,275.3,339.92
2023-01-01 08:00:00,3891.44,2470.19,2390.73,2951.84
2023-01-01 09:00:00,7623.65,5838.05,5660.38,6988.88
2023-01-01 10:00:00,8791.51,6684.23,6467.74,7985.73
2023-01-01 11:00:00,9729.31,7407.71,7187.62,8874.57
2023-01-01 12:00:00,8581.58,6399.59,6005.12,7414.53
2023-01-01 13:00:00,9100.89,6820.84,6507.3,8034.58
2023-01-01 14:00:00,8585.8,6387.59,6084.53,7512.57
2023-01-01 15:00:00,6381.81,4325.93,4108.31,5072.53
2023-01-01 16:00:00,2525.68,1504.74,1508.09,1862.04
2023-01-01 17:00:00,0.0,231.41,275.31,339.92
2023-01-01 18:00:00,0.0,231.41,275.31,339.92
2023-01-01 19:00:00,0.0,231.41,275.31,339.92
2023-01-01 20:00:00,0.0,231.41,275.31,339.92
2023-01-01 21:00:00,0.0,231.41,275.31,339.92
2023-01-01 22:00:00,0.0,231.41,275.31,339.92
2023-01-01 23:00:00,0.0,231.41,275.31,339.92
2023-01-02 00:00:00,0.0,231.41,275.3,339.92
2023-01-02 01:00:00,0.0,231.41,275.3,339.92
2023-01-02 02:00:00,0.0,231.41,275.3,339.92
2023-01-02 03:00:00,0.0,231.41,275.3,339.92
2023-01-02 04:00:00,0.0,231.41,275.31,339.92
2023-01-02 05:00:00,0.0,231.41,275.31,339.92
2023-01-02 06:00:00,0.0,231.41,275.31,339.92
2023-01-02 07:00:00,0.0,231.41,275.31,339.92
2023-01-02 08:00:00,2865.13,1755.37,1751.97,2163.17
2023-01-02 09:00:00,6901.32,5060.61,4884.14,6030.46
2023-01-02 10:00:00,8010.76,5948.34,5741.84,7089.46
2023-01-02 11:00:00,7974.6,5827.96,5591.68,6904.06
2023-01-02 12:00:00,6931.51,4871.07,4551.49,5619.73
2023-01-02 13:00:00,6864.09,4760.08,4510.94,5569.67
2023-01-02 14:00:00,6139.58,4183.94,3963.8,4894.11
2023-01-02 15:00:00,5111.15,3321.95,3179.37,3925.58
2023-01-02 16:00:00,2351.88,1440.47,1431.39,1767.35
2023-01-02 17:00:00,0.0,231.42,275.31,339.93
2023-01-02 18:00:00,0.0,231.42,275.31,339.93
2023-01-02 19:00:00,0.0,231.42,275.31,339.93
2023-01-02 20:00:00,0.0,231.42,275.31,339.93
2023-01-02 21:00:00,0.0,231.42,275.31,339.93
2023-01-02 22:00:00,0.0,231.42,275.31,339.93
2023-01-02 23:00:00,0.0,231.42,275.31,339.93
2023-01-03 00:00:00,0.0,231.42,275.31,339.93
2023-01-03 01:00:00,0.0,231.42,275.31,339.93
2023-01-03 02:00:00,0.0,231.42,275.31,339.93
2023-01-03 03:00:00,0.0,231.42,275.31,339.93
2023-01-03 04:00:00,0.0,231.42,275.31,339.93
2023-01-03 05:00:00,0.0,231.42,275.31,339.93
2023-01-03 06:00:00,0.0,231.42,275.31,339.93
2023-01-03 07:00:00,0.0,231.42,275.31,339.93
2023-01-03 08:00:00,3910.56,2417.0,2335.64,2883.82
2023-01-03 09:00:00,11400.12,8914.97,8667.81,10702.15
2023-01-03 10:00:00,12634.75,10062.98,9783.5,12079.7
2023-01-03 11:00:00,12045.86,9525.27,9258.51,11431.5
2023-01-03 12:00:00,9749.32,7433.6,7069.25,8728.41
2023-01-03 13:00:00,10347.05,8022.3,7641.36,9434.8
2023-01-03 14:00:00,11225.69,8831.57,8534.81,10537.94
2023-01-03 15:00:00,9839.59,7530.11,7135.51,8810.22
2023-01-03 16:00:00,4779.84,3003.22,2901.0,3581.87
2023-01-03 17:00:00,0.0,231.42,275.31,339.93
2023-01-03 18:00:00,0.0,231.42,275.31,339.93
2023-01-03 19:00:00,0.0,231.42,275.31,339.93
2023-01-03 20:00:00,0.0,231.42,275.31,339.93
2023-01-03 21:00:00,0.0,231.42,275.31,339.93
