snapshot,value,value_q2q_v1,value_q2q_v2,value_q2q_v3
2016-01-01 00:00:00,1932.75,2873.55,3002.68,3580.93
2016-01-01 01:00:00,2195.86,3104.34,3287.24,3920.29
2016-01-01 02:00:00,2397.66,3273.06,3492.06,4164.56
2016-01-01 03:00:00,2691.34,3577.02,3796.16,4527.22
2016-01-01 04:00:00,3157.24,4090.71,4247.2,5065.12
2016-01-01 05:00:00,3648.52,4613.81,4807.29,5733.08
2016-01-01 06:00:00,4241.06,5278.46,5502.4,6562.04
2016-01-01 07:00:00,4967.52,6110.38,6220.05,7417.91
2016-01-01 08:00:00,5682.45,6965.46,6993.62,8340.44
2016-01-01 09:00:00,6359.75,7741.02,7698.0,9180.47
2016-01-01 10:00:00,6765.06,8249.7,8211.19,9792.49
2016-01-01 11:00:00,7681.52,9096.97,9149.97,10912.06
2016-01-01 12:00:00,9499.67,10403.3,10637.88,12686.52
2016-01-01 13:00:00,10953.77,11221.94,11655.62,13900.24
2016-01-01 14:00:00,11913.83,11897.98,12301.4,14670.39
2016-01-01 15:00:00,12099.22,11986.42,12370.0,14752.2
2016-01-01 16:00:00,12622.32,12227.47,12657.25,15094.77
2016-01-01 17:00:00,12587.31,12127.33,12660.16,15098.24
2016-01-01 18:00:00,11954.57,11783.44,12325.72,14699.4
2016-01-01 19:00:00,11529.88,11582.4,12296.13,14664.11
2016-01-01 20:00:00,11399.2,11541.01,12261.7,14623.04
2016-01-01 21:00:00,11252.36,11577.91,12124.26,14459.14
2016-01-01 22:00:00,10196.8,10964.58,11646.6,13889.5
2016-01-01 23:00:00,9201.8,10483.28,11025.99,13149.37
2016-01-02 00:00:00,8800.73,10151.97,10740.57,12808.98
2016-01-02 01:00:00,8530.65,9918.4,10495.92,12517.21
2016-01-02 02:00:00,7694.02,9345.89,9803.38,11691.31
2016-01-02 03:00:00,7106.28,8931.36,9317.77,11112.18
2016-01-02 04:00:00,6631.49,8619.29,8979.58,10708.86
2016-01-02 05:00:00,6362.15,8424.83,8798.17,10492.52
2016-01-02 06:00:00,6478.66,8527.02,8895.48,10608.56
2016-01-02 07:00:00,6379.25,8472.59,8883.26,10593.99
2016-01-02 08:00:00,6202.8,8388.71,8783.97,10475.57
2016-01-02 09:00:00,6255.72,8351.08,8750.57,10435.74
2016-01-02 10:00:00,6487.13,8388.58,8791.17,10484.17
2016-01-02 11:00:00,7251.15,9012.84,9466.21,11289.21
2016-01-02 12:00:00,7757.2,9445.33,9889.35,11793.83
2016-01-02 13:00:00,7995.09,9519.75,10039.39,11972.77
2016-01-02 14:00:00,7631.51,9338.49,9764.69,11645.17
2016-01-02 15:00:00,6761.96,8788.52,9208.92,10982.36
2016-01-02 16:00:00,5363.4,7700.07,8022.71,9567.72
2016-01-02 17:00:00,4296.01,6532.99,6825.92,8140.45
2016-01-02 18:00:00,3964.32,6014.31,6247.5,7450.64
2016-01-02 19:00:00,4048.53,5989.43,6198.81,7392.57
2016-01-02 20:00:00,4099.58,5798.23,6082.1,7253.39
2016-01-02 21:00:00,4251.72,5762.8,5995.12,7149.65
2016-01-02 22:00:00,4778.35,6071.42,6328.1,7546.75
2016-01-02 23:00:00,5426.07,6621.79,6906.31,8236.32
2016-01-03 00:00:00,5794.43,7016.33,7248.06,8643.88
2016-01-03 01:00:00,6010.43,7210.64,7425.26,8855.21
2016-01-03 02:00:00,6638.91,7810.11,8043.52,9592.53
2016-01-03 03:00:00,6646.75,7770.94,7941.83,9471.26
2016-01-03 04:00:00,7117.22,8233.91,8407.79,10026.96
2016-01-03 05:00:00,7742.84,8827.34,8927.16,10646.34
2016-01-03 06:00:00,8467.86,9505.5,9579.71,11424.56
2016-01-03 07:00:00,9278.31,10030.64,10214.83,12181.99
2016-01-03 08:00:00,9847.48,10485.83,10579.77,12617.22
2016-01-03 09:00:00,10379.54,10884.78,10968.97,13081.36
2016-01-03 10:00:00,10876.73,11174.16,11192.34,13347.74
2016-01-03 11:00:00,12215.92,12301.03,12363.9,14744.93
2016-01-03 12:00:00,13343.62,13164.11,13291.31,15850.94
2016-01-03 13:00:00,14236.23,13775.24,13810.9,16470.59
2016-01-03 14:00:00,14664.6,14131.6,14045.76,16750.68
2016-01-03 15:00:00,15075.31,14473.95,14307.09,17062.33
2016-01-03 16:00:00,15062.33,14250.81,14283.38,17034.06
2016-01-03 17:00:00,15063.6,14070.41,14290.31,17042.33
2016-01-03 18:00:00,14863.82,13656.17,14124.43,16844.49
2016-01-03 19:00:00,14835.33,13641.83,14132.21,16853.78
2016-01-03 20:00:00,14823.54,13570.73,14138.68,16861.49
2016-01-03 21:00:00,14880.86,13628.56,14139.48,16862.44
2016-01-03 22:00:00,15392.26,14065.25,14398.02,17170.78
2016-01-03 23:00:00,14854.44,13676.09,13974.71,16665.94
2016-01-04 00:00:00,14795.98,13482.74,13807.08,16466.03
2016-01-04 01:00:00,14341.97,13226.56,13512.05,16114.19
2016-01-04 02:00:00,13652.2,12983.07,13296.75,15857.42
2016-01-04 03:00:00,12985.54,12761.07,12914.06,15401.04
2016-01-04 04:00:00,12284.72,12225.34,12510.96,14920.31
2016-01-04 05:00:00,11502.8,11646.4,11936.13,14234.77
2016-01-04 06:00:00,10647.12,11130.17,11393.45,13587.59
2016-01-04 07:00:00,10176.72,10758.31,11032.17,13156.73
2016-01-04 08:00:00,9931.39,10565.17,10850.62,12940.22
2016-01-04 09:00:00,9604.94,10263.31,10524.18,12550.91
2016-01-04 10:00:00,9637.16,10250.0,10661.97,12715.24
2016-01-04 11:00:00,10908.1,11274.34,11402.36,13598.22
2016-01-04 12:00:00,11979.37,12317.67,12147.15,14486.43
2016-01-04 13:00:00,12386.3,12766.49,12454.94,14853.51
2016-01-04 14:00:00,12447.08,12816.0,12443.19,14839.49
2016-01-04 15:00:00,12156.43,12469.28,12159.4,14501.05
2016-01-04 16:00:00,11569.39,11896.71,11770.46,14037.2
2016-01-04 17:00:00,11417.47,11590.36,11533.42,13754.52
2016-01-04 18:00:00,11262.9,11287.62,11364.85,13553.48
2016-01-04 19:00:00,11199.98,11205.52,11470.88,13679.93
2016-01-04 20:00:00,11143.45,11217.59,11624.76,13863.44
2016-01-04 21:00:00,11031.63,11188.72,11746.22,14008.29
2016-01-04 22:00:00,10810.22,11161.0,11666.27,13912.95
2016-01-04 23:00:00,10541.02,11121.79,11681.03,13930.55
2016-01-05 00:00:00,10158.89,10938.93,11558.35,13784.25
2016-01-05 01:00:00,9782.01,10731.16,11367.34,13556.45
2016-01-05 02:00:00,8960.17,10310.59,10825.67,12910.47
2016-01-05 03:00:00,8160.1,9730.62,10229.19,12199.12
2016-01-05 04:00:00,7630.56,9338.15,9868.18,11768.59
2016-01-05 05:00:00,7544.86,9273.42,9790.9,11676.42
2016-01-05 06:00:00,7422.37,9299.0,9742.25,11618.4
2016-01-05 07:00:00,7650.87,9479.12,9941.68,11856.24
2016-01-05 08:00:00,8050.29,9789.22,10285.35,12266.1
2016-01-05 09:00:00,7792.87,9661.6,10096.2,12040.52
2016-01-05 10:00:00,7438.23,9461.29,9910.12,11818.6
2016-01-05 11:00:00,8660.05,10339.24,10848.0,12937.1
2016-01-05 12:00:00,10120.26,11283.26,11817.85,14093.71
2016-01-05 13:00:00,11723.72,12104.19,12791.45,15254.82
