snapshot,value,value_q2q_v1,value_q2q_v2,value_q2q_v3
2019-01-01 00:00:00,734.38,1870.88,1907.32,2505.22
2019-01-01 01:00:00,725.17,1857.71,1885.5,2476.56
2019-01-01 02:00:00,696.07,1811.49,1838.15,2414.36
2019-01-01 03:00:00,666.63,1749.34,1779.14,2336.85
2019-01-01 04:00:00,627.86,1681.03,1716.96,2255.18
2019-01-01 05:00:00,637.1,1755.65,1784.99,2344.54
2019-01-01 06:00:00,631.54,1738.57,1773.49,2329.43
2019-01-01 07:00:00,625.95,1732.11,1769.7,2324.46
2019-01-01 08:00:00,607.29,1701.14,1735.9,2280.06
2019-01-01 09:00:00,540.04,1605.58,1628.08,2138.45
2019-01-01 10:00:00,309.17,1147.49,1168.72,1535.09
2019-01-01 11:00:00,52.27,431.38,447.15,587.32
2019-01-01 12:00:00,83.17,532.51,549.47,721.72
2019-01-01 13:00:00,107.19,583.28,598.13,785.63
2019-01-01 14:00:00,163.33,739.13,757.19,994.55
2019-01-01 15:00:00,185.43,779.6,799.43,1050.04
2019-01-01 16:00:00,315.8,1087.96,1110.15,1458.16
2019-01-01 17:00:00,579.32,1638.05,1664.55,2186.35
2019-01-01 18:00:00,783.96,1979.14,2014.05,2645.4
2019-01-01 19:00:00,932.95,2199.3,2234.63,2935.13
2019-01-01 20:00:00,1117.83,2482.51,2519.45,3309.23
2019-01-01 21:00:00,1339.51,2775.05,2825.09,3710.68
2019-01-01 22:00:00,1350.95,2830.51,2879.26,3781.83
2019-01-01 23:00:00,1472.96,2985.18,3027.25,3976.22
2019-01-02 00:00:00,1615.32,3175.17,3223.53,4234.02
2019-01-02 01:00:00,1826.04,3433.81,3489.34,4583.17
2019-01-02 02:00:00,2274.33,4033.91,4095.5,5379.34
2019-01-02 03:00:00,2671.24,4482.9,4554.42,5982.12
2019-01-02 04:00:00,3126.76,5026.96,5090.95,6686.83
2019-01-02 05:00:00,3599.38,5607.22,5684.08,7465.9
2019-01-02 06:00:00,3866.69,5877.28,5971.6,7843.55
2019-01-02 07:00:00,4107.45,6070.76,6178.36,8115.12
2019-01-02 08:00:00,4365.31,6287.18,6393.46,8397.66
2019-01-02 09:00:00,4464.03,6355.46,6477.38,8507.88
2019-01-02 10:00:00,3507.23,5438.69,5515.38,7244.32
2019-01-02 11:00:00,3201.27,5023.51,5098.51,6696.77
2019-01-02 12:00:00,3196.37,5032.83,5099.46,6698.02
2019-01-02 13:00:00,3303.02,5191.15,5271.74,6924.3
2019-01-02 14:00:00,3221.68,5073.32,5153.66,6769.2
2019-01-02 15:00:00,3213.18,5043.6,5135.09,6744.81
2019-01-02 16:00:00,3514.13,5386.37,5473.87,7189.79
2019-01-02 17:00:00,4244.42,6127.9,6239.03,8194.81
2019-01-02 18:00:00,4737.01,6614.57,6715.4,8820.51
2019-01-02 19:00:00,4879.93,6772.82,6870.87,9024.72
2019-01-02 20:00:00,4685.19,6585.57,6719.07,8825.34
2019-01-02 21:00:00,4212.8,6186.08,6300.26,8275.23
2019-01-02 22:00:00,3650.38,5641.45,5727.8,7523.32
2019-01-02 23:00:00,3284.07,5273.83,5359.98,7040.21
2019-01-03 00:00:00,3132.88,5128.07,5210.36,6843.68
2019-01-03 01:00:00,2871.57,4856.95,4939.67,6488.14
2019-01-03 02:00:00,2652.39,4628.26,4694.17,6165.68
2019-01-03 03:00:00,2525.12,4467.13,4522.91,5940.73
2019-01-03 04:00:00,2437.76,4378.34,4440.69,5832.74
2019-01-03 05:00:00,2356.34,4287.67,4347.36,5710.15
2019-01-03 06:00:00,2354.01,4305.1,4369.44,5739.15
2019-01-03 07:00:00,2236.35,4167.36,4226.93,5551.97
2019-01-03 08:00:00,2139.48,4037.51,4100.32,5385.67
2019-01-03 09:00:00,1918.59,3729.07,3774.3,4957.46
2019-01-03 10:00:00,1271.74,2783.02,2818.19,3701.62
2019-01-03 11:00:00,777.03,2033.05,2069.54,2718.29
2019-01-03 12:00:00,686.04,1864.12,1902.66,2499.1
2019-01-03 13:00:00,665.15,1815.45,1844.52,2422.73
2019-01-03 14:00:00,620.03,1741.88,1777.83,2335.13
2019-01-03 15:00:00,625.53,1748.69,1786.98,2347.16
2019-01-03 16:00:00,779.07,2011.16,2057.89,2702.98
2019-01-03 17:00:00,1066.03,2485.72,2527.79,3320.19
2019-01-03 18:00:00,1298.15,2807.9,2856.49,3751.93
2019-01-03 19:00:00,1425.93,3026.01,3068.59,4030.52
2019-01-03 20:00:00,1463.19,3108.94,3155.58,4144.77
2019-01-03 21:00:00,1437.77,3079.79,3125.19,4104.86
2019-01-03 22:00:00,1393.09,2975.54,3016.77,3962.46
2019-01-03 23:00:00,1179.51,2572.41,2611.64,3430.33
2019-01-04 00:00:00,1185.25,2606.06,2647.04,3476.82
