snapshot,value,value_q2q_v1,value_q2q_v2,value_q2q_v3
2020-01-01 00:00:00,414.4,610.08,632.84,773.5
2020-01-01 01:00:00,410.41,610.33,632.62,773.23
2020-01-01 02:00:00,412.19,626.51,649.71,794.12
2020-01-01 03:00:00,409.69,626.84,647.22,791.07
2020-01-01 04:00:00,378.87,587.35,606.81,741.68
2020-01-01 05:00:00,343.04,548.66,567.99,694.24
2020-01-01 06:00:00,293.24,498.66,513.25,627.33
2020-01-01 07:00:00,228.0,416.61,427.07,521.99
2020-01-01 08:00:00,171.87,343.82,353.42,431.97
2020-01-01 09:00:00,115.16,243.96,253.98,310.43
2020-01-01 10:00:00,65.21,141.71,144.61,176.76
2020-01-01 11:00:00,64.82,140.94,143.86,175.83
2020-01-01 12:00:00,67.79,145.05,148.45,181.44
2020-01-01 13:00:00,56.83,126.31,129.58,158.38
2020-01-01 14:00:00,41.48,102.44,106.56,130.24
2020-01-01 15:00:00,30.06,82.98,84.54,103.34
2020-01-01 16:00:00,23.87,71.35,73.12,89.38
2020-01-01 17:00:00,26.53,75.93,79.15,96.74
2020-01-01 18:00:00,29.48,81.45,83.97,102.63
2020-01-01 19:00:00,36.42,94.96,96.98,118.53
2020-01-01 20:00:00,38.99,98.8,103.12,126.05
2020-01-01 21:00:00,58.41,159.83,166.22,203.17
2020-01-01 22:00:00,166.26,424.69,440.31,538.18
2020-01-01 23:00:00,217.32,515.07,531.41,649.52
2020-01-02 00:00:00,297.07,648.47,668.63,817.25
2020-01-02 01:00:00,390.72,768.23,795.5,972.31
2020-01-02 02:00:00,532.36,945.49,975.61,1192.45
2020-01-02 03:00:00,655.35,1081.34,1116.84,1365.08
2020-01-02 04:00:00,752.82,1199.5,1228.06,1501.01
2020-01-02 05:00:00,859.76,1335.22,1380.64,1687.51
2020-01-02 06:00:00,1003.76,1481.88,1530.99,1871.28
2020-01-02 07:00:00,1187.39,1734.2,1799.84,2199.89
2020-01-02 08:00:00,1313.62,1890.02,1953.37,2387.54
2020-01-02 09:00:00,1511.38,2184.31,2281.84,2789.02
2020-01-02 10:00:00,1299.09,1971.36,2048.2,2503.45
2020-01-02 11:00:00,1304.66,1733.01,1809.82,2212.08
2020-01-02 12:00:00,1424.57,1788.03,1860.45,2273.97
2020-01-02 13:00:00,1656.0,1939.89,2032.51,2484.27
2020-01-02 14:00:00,2001.33,2256.98,2322.4,2838.6
2020-01-02 15:00:00,1943.79,2270.22,2359.72,2884.21
2020-01-02 16:00:00,2177.12,2537.26,2608.56,3188.37
2020-01-02 17:00:00,2233.37,2658.03,2758.59,3371.74
2020-01-02 18:00:00,2299.94,2728.47,2847.73,3480.69
2020-01-02 19:00:00,2315.17,2748.77,2862.47,3498.71
2020-01-02 20:00:00,2447.64,3003.36,3117.75,3810.73
2020-01-02 21:00:00,2488.7,3103.61,3219.51,3935.11
2020-01-02 22:00:00,2528.97,3246.33,3384.51,4136.78
2020-01-02 23:00:00,2537.13,3237.19,3381.63,4133.26
2020-01-03 00:00:00,2530.11,3229.5,3365.75,4113.85
