snapshot,value,value_q2q_v1,value_q2q_v2,value_q2q_v3
2017-01-01 00:00:00,0.0,86.0,106.2,113.65
2017-01-01 01:00:00,0.0,86.0,106.2,113.65
2017-01-01 02:00:00,0.0,86.0,106.2,113.65
2017-01-01 03:00:00,0.0,86.0,106.2,113.65
2017-01-01 04:00:00,0.0,86.0,106.2,113.65
2017-01-01 05:00:00,0.0,86.0,106.2,113.65
2017-01-01 06:00:00,0.0,86.0,106.2,113.65
2017-01-01 07:00:00,0.0,86.0,106.2,113.65
2017-01-01 08:00:00,39.54,123.93,142.61,152.63
2017-01-01 09:00:00,979.41,1025.15,1041.57,1114.7
2017-01-01 10:00:00,1803.65,1783.04,1818.75,1946.44
2017-01-01 11:00:00,2450.18,2352.72,2406.94,2575.92
2017-01-01 12:00:00,2866.1,2699.5,2767.89,2962.21
2017-01-01 13:00:00,3007.75,2829.52,2889.18,3092.02
2017-01-01 14:00:00,2873.81,2712.41,2766.12,2960.31
2017-01-01 15:00:00,2424.23,2327.42,2381.28,2548.46
2017-01-01 16:00:00,1629.02,1625.16,1646.52,1762.12
2017-01-01 17:00:00,636.11,700.88,721.89,772.57
2017-01-01 18:00:00,0.0,86.0,106.2,113.65
2017-01-01 19:00:00,0.0,86.0,106.2,113.65
2017-01-01 20:00:00,0.0,86.0,106.2,113.65
2017-01-01 21:00:00,0.0,86.0,106.2,113.65
2017-01-01 22:00:00,0.0,86.0,106.2,113.65
2017-01-01 23:00:00,0.0,86.0,106.2,113.65
2017-01-02 00:00:00,0.0,86.0,106.2,113.65
2017-01-02 01:00:00,0.0,86.0,106.2,113.65
2017-01-02 02:00:00,0.0,86.0,106.2,113.65
2017-01-02 03:00:00,0.0,86.0,106.2,113.65
2017-01-02 04:00:00,0.0,86.0,106.2,113.65
2017-01-02 05:00:00,0.0,86.0,106.2,113.65
2017-01-02 06:00:00,0.0,86.0,106.2,113.65
2017-01-02 07:00:00,0.0,86.0,106.2,113.65
2017-01-02 08:00:00,27.23,110.94,130.74,139.92
2017-01-02 09:00:00,597.09,655.1,673.85,721.16
