snapshot,value,value_q2q_v1,value_q2q_v2,value_q2q_v3
2023-01-01 00:00:00,0.0,527.5,627.02,774.83
2023-01-01 01:00:00,0.0,527.5,627.02,774.83
2023-01-01 02:00:00,0.0,527.5,627.02,774.83
2023-01-01 03:00:00,0.0,527.5,627.02,774.83
2023-01-01 04:00:00,0.0,527.5,627.02,774.83
2023-01-01 05:00:00,0.0,527.5,627.02,774.83
2023-01-01 06:00:00,0.0,527.5,627.02,774.83
2023-01-01 07:00:00,0.0,527.5,627.02,774.83
2023-01-01 08:00:00,1602.24,2703.82,2843.06,3513.24
2023-01-01 09:00:00,6053.8,6408.59,6706.93,8287.9
2023-01-01 10:00:00,8487.56,8349.43,8726.14,10783.08
2023-01-01 11:00:00,10716.97,9959.56,10495.38,12969.37
2023-01-01 12:00:00,12030.68,10976.24,11340.04,14013.13
2023-01-01 13:00:00,11319.92,10440.8,10947.29,13527.8
2023-01-01 14:00:00,8774.2,8661.85,8932.67,11038.29
2023-01-01 15:00:00,5545.81,6175.44,6635.66,8199.82
2023-01-01 16:00:00,1620.51,2693.3,2916.1,3603.49
2023-01-01 17:00:00,0.0,527.5,627.02,774.83
2023-01-01 18:00:00,0.0,527.5,627.02,774.83
2023-01-01 19:00:00,0.0,527.5,627.02,774.83
2023-01-01 20:00:00,0.0,527.5,627.02,774.83
2023-01-01 21:00:00,0.0,527.5,627.02,774.83
2023-01-01 22:00:00,0.0,527.5,627.02,774.83
2023-01-01 23:00:00,0.0,527.5,627.02,774.83
2023-01-02 00:00:00,0.0,527.5,627.02,774.83
2023-01-02 01:00:00,0.0,527.5,627.02,774.83
2023-01-02 02:00:00,0.0,527.5,627.02,774.83
2023-01-02 03:00:00,0.0,527.5,627.02,774.83
2023-01-02 04:00:00,0.0,527.5,627.02,774.83
2023-01-02 05:00:00,0.0,527.5,627.02,774.83
2023-01-02 06:00:00,0.0,527.5,627.02,774.83
2023-01-02 07:00:00,0.0,527.5,627.02,774.83
2023-01-02 08:00:00,1212.79,2207.47,2376.44,2936.62
2023-01-02 09:00:00,5005.99,5668.69,6005.79,7421.48
2023-01-02 10:00:00,7170.17,7513.97,7664.21,9470.83
2023-01-02 11:00:00,8330.06,8264.23,8792.27,10864.79
2023-01-02 12:00:00,8635.06,8471.08,9008.14,11131.55
2023-01-02 13:00:00,8064.42,8096.9,8582.29,10605.31
2023-01-02 14:00:00,6430.1,6927.51,7090.33,8761.67
2023-01-02 15:00:00,4540.7,5304.9,5613.12,6936.25
2023-01-02 16:00:00,1464.62,2514.15,2689.2,3323.1
2023-01-02 17:00:00,0.0,527.5,627.02,774.83
2023-01-02 18:00:00,0.0,527.5,627.02,774.83
2023-01-02 19:00:00,0.0,527.5,627.02,774.83
2023-01-02 20:00:00,0.0,527.5,627.02,774.83
2023-01-02 21:00:00,0.0,527.5,627.02,774.83
2023-01-02 22:00:00,0.0,527.5,627.02,774.83
2023-01-02 23:00:00,0.0,527.5,627.02,774.83
2023-01-03 00:00:00,0.0,527.5,627.02,774.83
2023-01-03 01:00:00,0.0,527.5,627.02,774.83
2023-01-03 02:00:00,0.0,527.5,627.02,774.83
2023-01-03 03:00:00,0.0,527.5,627.02,774.83
2023-01-03 04:00:00,0.0,527.5,627.02,774.83
2023-01-03 05:00:00,0.0,527.5,627.02,774.83
2023-01-03 06:00:00,0.0,527.5,627.02,774.83
2023-01-03 07:00:00,0.0,527.5,627.02,774.83
2023-01-03 08:00:00,1561.71,2660.38,2783.9,3440.12
2023-01-03 09:00:00,7928.17,7935.21,8311.66,10270.9
2023-01-03 10:00:00,11314.51,10458.18,10977.41,13565.01
2023-01-03 11:00:00,12921.41,11558.82,12077.35,14924.24
2023-01-03 12:00:00,13430.08,11916.05,12422.13,15350.3
2023-01-03 13:00:00,13077.93,11656.55,12182.32,15053.95
2023-01-03 14:00:00,11340.84,10476.96,11014.1,13610.36
2023-01-03 15:00:00,8114.16,8137.77,8412.96,10396.07
2023-01-03 16:00:00,2864.1,3872.12,4096.97,5062.72
2023-01-03 17:00:00,0.0,527.5,627.02,774.83
2023-01-03 18:00:00,0.0,527.5,627.02,774.83
2023-01-03 19:00:00,0.0,527.5,627.02,774.83
2023-01-03 20:00:00,0.0,527.5,627.02,774.83
2023-01-03 21:00:00,0.0,527.5,627.02,774.83
2023-01-03 22:00:00,0.0,527.5,627.02,774.83
2023-01-03 23:00:00,0.0,527.5,627.02,774.83
2023-01-04 00:00:00,0.0,527.5,627.02,774.83
2023-01-04 01:00:00,0.0,527.5,627.02,774.83
2023-01-04 02:00:00,0.0,527.5,627.02,774.83
2023-01-04 03:00:00,0.0,527.5,627.02,774.83
2023-01-04 04:00:00,0.0,527.5,627.02,774.83
2023-01-04 05:00:00,0.0,527.5,627.02,774.83
2023-01-04 06:00:00,0.0,527.5,627.02,774.83
2023-01-04 07:00:00,0.0,527.5,627.02,774.83
2023-01-04 08:00:00,1613.19,2731.63,2838.58,3507.69
2023-01-04 09:00:00,8989.76,8835.22,9091.64,11234.74
2023-01-04 10:00:00,12402.22,11172.96,11716.79,14478.69
2023-01-04 11:00:00,13972.05,12289.07,12736.26,15738.46
2023-01-04 12:00:00,14568.68,12709.2,13164.24,16267.33
2023-01-04 13:00:00,14086.66,12371.44,12849.7,15878.65
2023-01-04 14:00:00,12117.98,11000.95,11536.58,14255.99
2023-01-04 15:00:00,8445.74,8439.03,8656.14,10696.57
2023-01-04 16:00:00,3003.91,4007.6,4243.06,5243.24
2023-01-04 17:00:00,0.0,527.5,627.02,774.83
2023-01-04 18:00:00,0.0,527.5,627.02,774.83
2023-01-04 19:00:00,0.0,527.5,627.02,774.83
2023-01-04 20:00:00,0.0,527.5,627.02,774.83
2023-01-04 21:00:00,0.0,527.5,627.02,774.83
2023-01-04 22:00:00,0.0,527.5,627.02,774.83
2023-01-04 23:00:00,0.0,527.5,627.02,774.83
2023-01-05 00:00:00,0.0,527.5,627.02,774.83
2023-01-05 01:00:00,0.0,527.5,627.02,774.83
2023-01-05 02:00:00,0.0,527.5,627.02,774.83
2023-01-05 03:00:00,0.0,527.5,627.02,774.83
2023-01-05 04:00:00,0.0,527.5,627.02,774.83
2023-01-05 05:00:00,0.0,527.5,627.02,774.83
2023-01-05 06:00:00,0.0,527.5,627.02,774.83
2023-01-05 07:00:00,0.0,527.5,627.02,774.83
2023-01-05 08:00:00,1621.17,2732.86,2847.49,3518.71
2023-01-05 09:00:00,9315.65,9138.01,9327.57,11526.28
2023-01-05 10:00:00,12939.09,11572.11,12052.36,14893.36
2023-01-05 11:00:00,14541.17,12676.63,13213.26,16327.9
2023-01-05 12:00:00,14961.06,13013.12,13507.14,16691.06
2023-01-05 13:00:00,14151.55,12412.58,12909.77,15952.88
2023-01-05 14:00:00,11912.16,10855.57,11342.81,14016.55
2023-01-05 15:00:00,8280.32,8311.57,8518.15,10526.06
2023-01-05 16:00:00,3003.14,4002.71,4230.11,5227.24
2023-01-05 17:00:00,0.0,527.5,627.02,774.83
2023-01-05 18:00:00,0.0,527.5,627.02,774.83
2023-01-05 19:00:00,0.0,527.5,627.02,774.83
2023-01-05 20:00:00,0.0,527.5,627.02,774.83
2023-01-05 21:00:00,0.0,527.5,627.02,774.83
2023-01-05 22:00:00,0.0,527.5,627.02,774.83
2023-01-05 23:00:00,0.0,527.5,627.02,774.83
2023-01-06 00:00:00,0.0,527.5,627.02,774.83
2023-01-06 01:00:00,0.0,527.5,627.02,774.83
2023-01-06 02:00:00,0.0,527.5,627.02,774.83
2023-01-06 03:00:00,0.0,527.5,627.02,774.83
2023-01-06 04:00:00,0.0,527.5,627.02,774.83
2023-01-06 05:00:00,0.0,527.5,627.02,774.83
2023-01-06 06:00:00,0.0,527.5,627.02,774.83
2023-01-06 07:00:00,0.0,527.5,627.02,774.83
2023-01-06 08:00:00,1618.0,2732.46,2833.76,3501.73
2023-01-06 09:00:00,9219.98,8919.5,9345.52,11548.46
2023-01-06 10:00:00,12552.03,11325.78,11775.32,14551.02
2023-01-06 11:00:00,13866.53,12239.6,12674.05,15661.59
2023-01-06 12:00:00,14081.45,12392.71,12834.67,15860.08
2023-01-06 13:00:00,13300.84,11853.8,12233.31,15116.96
2023-01-06 14:00:00,11303.44,10352.45,10957.93,13540.95
2023-01-06 15:00:00,8051.96,8179.44,8337.65,10303.02
2023-01-06 16:00:00,2985.71,3966.01,4168.59,5151.21
2023-01-06 17:00:00,0.0,527.5,627.02,774.83
2023-01-06 18:00:00,0.0,527.5,627.02,774.83
2023-01-06 19:00:00,0.0,527.5,627.02,774.83
2023-01-06 20:00:00,0.0,527.5,627.02,774.83
2023-01-06 21:00:00,0.0,527.5,627.02,774.83
2023-01-06 22:00:00,0.0,527.5,627.02,774.83
2023-01-06 23:00:00,0.0,527.5,627.02,774.83
2023-01-07 00:00:00,0.0,527.5,627.02,774.83
2023-01-07 01:00:00,0.0,527.5,627.02,774.83
2023-01-07 02:00:00,0.0,527.5,627.02,774.83
2023-01-07 03:00:00,0.0,527.5,627.02,774.83
2023-01-07 04:00:00,0.0,527.5,627.02,774.83
2023-01-07 05:00:00,0.0,527.5,627.02,774.83
2023-01-07 06:00:00,0.0,527.5,627.02,774.83
2023-01-07 07:00:00,0.0,527.5,627.02,774.83
2023-01-07 08:00:00,1492.0,2551.54,2706.85,3344.92
2023-01-07 09:00:00,6612.62,6911.71,7280.1,8996.17
2023-01-07 10:00:00,8968.06,8778.21,9088.64,11231.03
