snapshot,value,value_q2q_v1,value_q2q_v2,value_q2q_v3
2023-01-01 00:00:00,7138.51,7871.59,8207.7,10840.02
2023-01-01 01:00:00,7226.34,7873.69,8215.28,10850.01
2023-01-01 02:00:00,7183.87,7764.13,8093.51,10713.99
2023-01-01 03:00:00,6786.45,7509.21,7836.38,10375.49
2023-01-01 04:00:00,6605.45,7325.36,7638.4,10114.86
2023-01-01 05:00:00,7158.34,7773.57,8063.45,10650.12
2023-01-01 06:00:00,8187.95,8573.87,8832.24,11667.89
2023-01-01 07:00:00,9382.18,9586.48,9681.53,12785.94
2023-01-01 08:00:00,10376.62,10283.1,10243.02,13521.18
2023-01-01 09:00:00,11135.54,10951.81,10672.49,14086.55
2023-01-01 10:00:00,9967.16,9625.79,9813.73,12949.41
2023-01-01 11:00:00,8361.0,8400.38,8719.65,11543.96
2023-01-01 12:00:00,8261.8,8548.12,8832.16,11667.78
2023-01-01 13:00:00,7898.64,8455.84,8802.76,11610.34
2023-01-01 14:00:00,7629.61,8188.08,8527.64,11248.16
2023-01-01 15:00:00,8621.98,8766.71,8982.81,11847.36
2023-01-01 16:00:00,9324.51,9225.06,9586.51,12633.66
2023-01-01 17:00:00,9868.24,9804.43,10196.32,13436.44
2023-01-01 18:00:00,10056.69,9925.5,10402.55,13719.22
2023-01-01 19:00:00,10239.75,10129.77,10591.83,13968.4
2023-01-01 20:00:00,10112.19,10231.98,10679.79,14081.35
2023-01-01 21:00:00,10016.94,10241.68,10693.18,14098.54
2023-01-01 22:00:00,6445.96,7832.52,8144.98,10741.78
2023-01-01 23:00:00,7506.63,8700.87,9054.13,11945.01
2023-01-02 00:00:00,7792.35,8900.65,9258.81,12217.41
2023-01-02 01:00:00,7217.38,8416.18,8770.21,11574.2
2023-01-02 02:00:00,6099.47,7575.64,7881.14,10410.2
2023-01-02 03:00:00,4947.09,6778.06,7010.09,9263.2
2023-01-02 04:00:00,4100.39,6085.01,6293.55,8321.4
2023-01-02 05:00:00,3128.1,5120.28,5258.55,6965.79
2023-01-02 06:00:00,2316.81,4144.95,4267.52,5664.0
2023-01-02 07:00:00,1664.06,3226.13,3304.59,4406.23
2023-01-02 08:00:00,1230.12,2530.59,2602.17,3489.47
2023-01-02 09:00:00,788.3,1604.38,1657.05,2336.11
2023-01-02 10:00:00,466.86,966.76,994.53,1528.23
2023-01-02 11:00:00,332.14,693.12,710.58,1184.42
2023-01-02 12:00:00,401.71,838.41,866.58,1368.91
2023-01-02 13:00:00,396.48,856.62,886.73,1386.16
2023-01-02 14:00:00,396.92,862.72,886.98,1389.42
2023-01-02 15:00:00,423.47,985.14,1021.09,1528.1
2023-01-02 16:00:00,397.39,966.08,1001.79,1498.02
2023-01-02 17:00:00,510.74,1240.64,1282.11,1825.71
2023-01-02 18:00:00,590.14,1395.36,1439.17,2024.83
2023-01-02 19:00:00,665.53,1502.27,1545.32,2163.52
2023-01-02 20:00:00,667.85,1400.51,1442.84,2063.88
2023-01-02 21:00:00,706.18,1443.62,1486.67,2125.8
2023-01-02 22:00:00,954.72,1816.67,1882.41,2614.52
2023-01-02 23:00:00,905.43,1714.63,1770.64,2485.05
2023-01-03 00:00:00,960.8,1752.91,1811.94,2545.3
2023-01-03 01:00:00,1177.55,2009.12,2071.68,2887.23
