snapshot,value,value_q2q_v1,value_q2q_v2,value_q2q_v3
2016-01-01 00:00:00,1881.05,2537.58,2653.88,3180.74
2016-01-01 01:00:00,2140.66,2804.72,2919.86,3499.51
2016-01-01 02:00:00,2332.93,3032.78,3159.89,3787.2
2016-01-01 03:00:00,2626.14,3411.39,3532.5,4233.78
2016-01-01 04:00:00,3100.21,3990.03,4022.41,4820.96
2016-01-01 05:00:00,3584.01,4535.38,4541.05,5442.55
2016-01-01 06:00:00,4170.7,5190.02,5149.82,6172.18
2016-01-01 07:00:00,4953.0,6022.03,5959.79,7142.94
2016-01-01 08:00:00,5701.41,6897.44,6715.76,8049.0
2016-01-01 09:00:00,6340.89,7557.15,7351.64,8811.1
2016-01-01 10:00:00,6528.38,7788.12,7555.09,9054.95
2016-01-01 11:00:00,7350.22,8538.23,8383.02,10047.25
2016-01-01 12:00:00,9281.01,10061.13,10023.81,12013.77
2016-01-01 13:00:00,10700.59,10992.96,11118.18,13325.39
2016-01-01 14:00:00,11548.77,11653.93,11696.93,14019.04
2016-01-01 15:00:00,11670.44,11718.46,11702.25,14025.42
2016-01-01 16:00:00,11850.18,11639.96,11668.59,13985.07
2016-01-01 17:00:00,11810.08,11438.98,11604.71,13908.51
2016-01-01 18:00:00,11411.13,11167.69,11432.18,13701.73
2016-01-01 19:00:00,10980.63,10902.44,11258.22,13493.24
2016-01-01 20:00:00,11038.49,11000.31,11408.01,13672.76
2016-01-01 21:00:00,10990.91,11039.96,11436.29,13706.65
2016-01-01 22:00:00,10281.22,10543.73,11040.66,13232.49
2016-01-01 23:00:00,9404.31,10035.51,10505.96,12591.64
2016-01-02 00:00:00,9159.98,9807.99,10281.21,12322.27
2016-01-02 01:00:00,9086.22,9701.23,10136.68,12149.05
2016-01-02 02:00:00,8426.61,9238.28,9701.23,11627.14
2016-01-02 03:00:00,7788.47,8915.75,9297.3,11143.02
2016-01-02 04:00:00,7333.84,8704.98,9042.09,10837.15
2016-01-02 05:00:00,7006.12,8493.16,8871.32,10632.48
2016-01-02 06:00:00,7221.69,8540.83,8938.89,10713.47
2016-01-02 07:00:00,7158.24,8507.39,8884.88,10648.73
2016-01-02 08:00:00,7051.96,8534.89,8868.77,10629.42
2016-01-02 09:00:00,7157.71,8479.28,8856.15,10614.3
2016-01-02 10:00:00,7253.82,8335.05,8669.91,10391.09
2016-01-02 11:00:00,8270.06,9063.48,9480.33,11362.39
2016-01-02 12:00:00,8647.1,9429.09,9904.8,11871.13
2016-01-02 13:00:00,8945.02,9659.38,10085.38,12087.56
2016-01-02 14:00:00,8421.57,9307.24,9764.58,11703.08
2016-01-02 15:00:00,7530.55,8752.95,9192.55,11017.48
2016-01-02 16:00:00,6101.08,7669.61,7998.9,9586.86
2016-01-02 17:00:00,4757.79,6523.13,6772.38,8116.86
2016-01-02 18:00:00,4272.67,5932.58,6159.32,7382.08
2016-01-02 19:00:00,4269.54,5806.21,6015.81,7210.08
2016-01-02 20:00:00,4272.94,5686.37,5900.68,7072.11
2016-01-02 21:00:00,4359.53,5674.3,5846.99,7007.75
2016-01-02 22:00:00,4912.87,6123.33,6159.78,7382.64
2016-01-02 23:00:00,5661.32,6740.05,6795.55,8144.63
2016-01-03 00:00:00,6146.83,7217.57,7248.88,8687.95
2016-01-03 01:00:00,6379.73,7485.44,7456.01,8936.2
2016-01-03 02:00:00,7087.45,8126.08,8149.02,9766.78
2016-01-03 03:00:00,6975.53,8035.79,7968.39,9550.3
2016-01-03 04:00:00,7369.31,8352.11,8293.63,9940.11
2016-01-03 05:00:00,7989.68,8900.46,8809.55,10558.45
2016-01-03 06:00:00,8877.74,9673.46,9548.57,11444.19
2016-01-03 07:00:00,9761.28,10306.23,10206.69,12232.95
2016-01-03 08:00:00,10335.35,10746.27,10658.11,12773.99
2016-01-03 09:00:00,10981.99,11295.68,11153.69,13367.96
2016-01-03 10:00:00,11226.18,11623.16,11249.01,13482.2
2016-01-03 11:00:00,12951.35,12865.76,12484.01,14962.38
2016-01-03 12:00:00,14301.62,13922.49,13473.63,16148.45
2016-01-03 13:00:00,15169.22,14689.38,14107.8,16908.53
2016-01-03 14:00:00,15331.86,14856.22,14240.99,17068.16
2016-01-03 15:00:00,15542.91,15023.32,14383.48,17238.93
2016-01-03 16:00:00,15472.4,14830.57,14340.89,17187.89
2016-01-03 17:00:00,15645.18,14677.46,14371.94,17225.1
2016-01-03 18:00:00,15458.49,14309.78,14169.66,16982.66
2016-01-03 19:00:00,15290.82,14033.36,14014.2,16796.35
2016-01-03 20:00:00,15165.43,13879.24,13902.19,16662.09
2016-01-03 21:00:00,15191.89,14062.02,13986.0,16762.54
2016-01-03 22:00:00,15436.61,14181.05,14041.51,16829.08
2016-01-03 23:00:00,14955.29,13765.0,13762.76,16494.98
2016-01-04 00:00:00,14884.6,13687.74,13662.23,16374.49
2016-01-04 01:00:00,14392.58,13337.98,13354.46,16005.63
2016-01-04 02:00:00,13689.06,12966.0,12990.75,15569.72
2016-01-04 03:00:00,12945.89,12640.17,12557.18,15050.07
2016-01-04 04:00:00,12238.2,12228.13,12133.31,14542.06
2016-01-04 05:00:00,11575.98,11789.38,11657.26,13971.49
2016-01-04 06:00:00,10761.22,11252.65,11074.79,13273.4
2016-01-04 07:00:00,10061.11,10767.91,10573.93,12673.1
2016-01-04 08:00:00,9568.12,10309.27,10142.99,12156.61
2016-01-04 09:00:00,9137.18,9932.26,9707.13,11634.22
2016-01-04 10:00:00,8953.57,9545.53,9596.75,11501.92
2016-01-04 11:00:00,10200.99,10539.28,10282.96,12324.37
2016-01-04 12:00:00,11161.24,11291.59,10764.62,12901.64
2016-01-04 13:00:00,11454.35,11570.28,11017.57,13204.81
2016-01-04 14:00:00,11608.47,11786.09,11221.84,13449.63
2016-01-04 15:00:00,11444.36,11715.74,11126.78,13335.7
2016-01-04 16:00:00,10994.13,11316.95,10881.85,13042.15
2016-01-04 17:00:00,10923.94,11244.24,10797.56,12941.12
2016-01-04 18:00:00,10941.85,11270.48,10865.6,13022.67
2016-01-04 19:00:00,10947.49,11378.4,11038.8,13230.25
2016-01-04 20:00:00,10969.29,11409.13,11211.13,13436.8
2016-01-04 21:00:00,10994.81,11362.54,11346.67,13599.25
2016-01-04 22:00:00,10939.49,11214.66,11253.74,13487.87
2016-01-04 23:00:00,11001.9,11384.31,11432.83,13702.51
2016-01-05 00:00:00,10893.44,11431.68,11437.17,13707.71
2016-01-05 01:00:00,10852.39,11377.11,11487.63,13768.19
2016-01-05 02:00:00,10153.75,10649.88,11017.72,13204.99
2016-01-05 03:00:00,9081.24,9913.79,10370.1,12428.8
2016-01-05 04:00:00,8179.75,9408.88,9845.87,11800.5
2016-01-05 05:00:00,7881.63,9258.98,9669.74,11589.41
2016-01-05 06:00:00,7595.21,9078.55,9468.48,11348.19
2016-01-05 07:00:00,7710.41,9200.15,9601.37,11507.47
2016-01-05 08:00:00,8273.85,9640.06,10042.86,12036.6
2016-01-05 09:00:00,8278.45,9605.38,10063.5,12061.34
2016-01-05 10:00:00,7860.33,9179.01,9598.87,11504.46
2016-01-05 11:00:00,9220.97,10205.04,10639.55,12751.74
2016-01-05 12:00:00,10663.39,11133.04,11674.72,13992.43
2016-01-05 13:00:00,12133.37,12079.42,12598.14,15099.16
2016-01-05 14:00:00,12722.97,12581.63,12969.1,15543.76
2016-01-05 15:00:00,12647.55,12535.91,12896.3,15456.51
2016-01-05 16:00:00,12609.03,12356.94,12782.25,15319.82
2016-01-05 17:00:00,12298.47,12069.42,12678.81,15195.84
2016-01-05 18:00:00,11555.85,11681.03,12309.09,14752.73
2016-01-05 19:00:00,11669.48,11747.71,12380.71,14838.56
2016-01-05 20:00:00,11758.44,11770.69,12397.45,14858.63
2016-01-05 21:00:00,11948.37,11902.77,12449.94,14921.55
2016-01-05 22:00:00,11611.66,11711.6,12248.43,14680.02
2016-01-05 23:00:00,12101.25,11994.5,12496.33,14977.14
2016-01-06 00:00:00,12336.59,12048.69,12609.28,15112.51
2016-01-06 01:00:00,12522.45,12123.38,12667.87,15182.74
2016-01-06 02:00:00,12463.46,12054.85,12572.4,15068.31
2016-01-06 03:00:00,12204.87,11920.95,12418.2,14883.5
2016-01-06 04:00:00,12082.34,11845.95,12341.16,14791.16
2016-01-06 05:00:00,12021.3,11843.04,12289.15,14728.83
2016-01-06 06:00:00,11964.8,11810.2,12225.07,14652.02
2016-01-06 07:00:00,12177.18,11878.44,12284.13,14722.81
2016-01-06 08:00:00,12107.26,11817.7,12188.53,14608.23
2016-01-06 09:00:00,12516.43,12213.34,12382.66,14840.9
2016-01-06 10:00:00,12937.08,12387.68,12561.17,15054.85
2016-01-06 11:00:00,15215.48,14095.63,13877.47,16632.47
2016-01-06 12:00:00,16202.35,15016.31,14630.22,17534.65
2016-01-06 13:00:00,16918.9,15681.73,15147.82,18155.01
2016-01-06 14:00:00,16643.01,15725.85,15111.14,18111.05
