snapshot,value,value_q2q_v1,value_q2q_v2,value_q2q_v3
2018-01-01 00:00:00,12941.12,12625.8,13426.33,16671.64
2018-01-01 01:00:00,12622.31,12563.77,13139.91,16315.99
2018-01-01 02:00:00,12663.86,12533.76,12980.85,16118.49
2018-01-01 03:00:00,12003.38,12123.27,12481.24,15498.11
2018-01-01 04:00:00,11445.36,11706.14,12018.22,14923.18
2018-01-01 05:00:00,10914.66,11228.16,11430.64,14193.57
2018-01-01 06:00:00,10732.2,11070.7,11213.8,13924.32
2018-01-01 07:00:00,11062.79,11330.12,11404.81,14161.49
2018-01-01 08:00:00,11317.2,11387.33,11479.0,14253.62
2018-01-01 09:00:00,11349.72,11535.72,11384.84,14136.7
2018-01-01 10:00:00,11505.16,11703.46,11202.29,13910.02
2018-01-01 11:00:00,12557.45,12511.2,11978.71,14874.12
2018-01-01 12:00:00,13764.46,13923.77,12883.17,15997.19
2018-01-01 13:00:00,14769.97,14635.57,13559.47,16836.97
2018-01-01 14:00:00,15410.11,14973.68,13966.44,17342.3
2018-01-01 15:00:00,15107.92,14445.33,13850.11,17197.85
2018-01-01 16:00:00,14800.89,13716.88,13854.24,17202.99
2018-01-01 17:00:00,14708.65,13430.61,14060.83,17459.51
2018-01-01 18:00:00,14345.03,13257.9,13967.13,17343.16
2018-01-01 19:00:00,13790.94,13156.15,13678.05,16984.2
2018-01-01 20:00:00,13472.41,12862.23,13504.98,16769.3
2018-01-01 21:00:00,13186.54,12643.85,13327.94,16549.48
2018-01-01 22:00:00,11863.35,11858.42,12503.31,15525.51
2018-01-01 23:00:00,11828.56,11791.73,12321.11,15299.27
2018-01-02 00:00:00,11483.31,11472.98,12036.85,14946.3
2018-01-02 01:00:00,11495.75,11462.93,11979.74,14875.4
2018-01-02 02:00:00,11227.94,11245.57,11811.35,14666.31
2018-01-02 03:00:00,11104.5,11195.27,11733.99,14570.25
2018-01-02 04:00:00,11137.59,11229.8,11788.95,14638.49
2018-01-02 05:00:00,11175.5,11294.25,11865.67,14733.75
2018-01-02 06:00:00,11166.91,11305.99,11902.73,14779.77
2018-01-02 07:00:00,11225.57,11358.49,11953.49,14842.8
2018-01-02 08:00:00,11044.47,11207.77,11847.84,14711.61
2018-01-02 09:00:00,10250.3,10607.98,11366.35,14113.74
2018-01-02 10:00:00,9258.08,9886.4,10584.59,13143.02
2018-01-02 11:00:00,10007.85,10343.55,11062.22,13736.1
2018-01-02 12:00:00,10078.41,10479.07,11225.69,13939.09
2018-01-02 13:00:00,10240.68,10604.06,11349.91,14093.33
2018-01-02 14:00:00,10733.82,11011.16,11694.16,14520.78
2018-01-02 15:00:00,10926.83,11203.75,11854.54,14719.93
2018-01-02 16:00:00,9809.74,10622.61,11153.55,13849.5
2018-01-02 17:00:00,10228.12,10888.72,11454.13,14222.73
2018-01-02 18:00:00,10650.19,11153.76,11784.85,14633.39
2018-01-02 19:00:00,10987.74,11284.38,12018.45,14923.46
2018-01-02 20:00:00,11276.2,11489.02,12128.93,15060.65
2018-01-02 21:00:00,11338.17,11580.83,12103.45,15029.01
2018-01-02 22:00:00,11105.05,11383.71,11928.22,14811.42
2018-01-02 23:00:00,10936.36,11281.01,11850.79,14715.27
2018-01-03 00:00:00,10881.19,11198.98,11850.01,14714.3
2018-01-03 01:00:00,10909.97,11164.24,11905.8,14783.59
2018-01-03 02:00:00,10902.12,11092.48,11920.18,14801.43
2018-01-03 03:00:00,10431.36,10851.05,11627.11,14437.53
2018-01-03 04:00:00,10209.79,10746.69,11496.78,14275.7
2018-01-03 05:00:00,9967.62,10596.36,11352.76,14096.87
2018-01-03 06:00:00,9646.2,10426.33,11153.32,13849.22
2018-01-03 07:00:00,9387.06,10273.98,10984.25,13639.28
2018-01-03 08:00:00,9147.81,10104.27,10793.16,13402.0
2018-01-03 09:00:00,8887.38,9840.99,10521.72,13064.96
2018-01-03 10:00:00,7924.27,9122.25,9718.31,12067.35
2018-01-03 11:00:00,8933.76,9592.86,10223.71,12694.9
2018-01-03 12:00:00,9941.58,10198.61,10803.83,13415.25
2018-01-03 13:00:00,10983.36,11026.71,11504.84,14285.71
2018-01-03 14:00:00,11314.8,11283.68,11741.25,14579.26
2018-01-03 15:00:00,10706.95,10914.13,11415.76,14175.09
2018-01-03 16:00:00,9746.24,10210.9,10816.4,13430.86
2018-01-03 17:00:00,10027.57,10355.93,11047.87,13718.28
2018-01-03 18:00:00,10104.52,10410.31,11131.37,13821.97
2018-01-03 19:00:00,10100.55,10468.3,11204.84,13913.19
2018-01-03 20:00:00,10431.42,10736.51,11507.18,14288.61
2018-01-03 21:00:00,10839.6,11042.84,11836.61,14697.67
2018-01-03 22:00:00,9786.17,10454.43,11145.25,13839.2
2018-01-03 23:00:00,10317.86,10820.99,11505.49,14286.51
2018-01-04 00:00:00,10564.24,11051.69,11654.15,14471.11
2018-01-04 01:00:00,10740.95,11213.23,11716.95,14549.08
2018-01-04 02:00:00,10792.99,11193.55,11706.92,14536.63
2018-01-04 03:00:00,10643.03,11050.81,11537.03,14325.68
2018-01-04 04:00:00,10565.14,10906.69,11438.75,14203.65
2018-01-04 05:00:00,10748.41,10920.15,11473.6,14246.92
2018-01-04 06:00:00,10625.39,10880.01,11384.99,14136.88
2018-01-04 07:00:00,10721.99,11005.68,11467.59,14239.45
2018-01-04 08:00:00,10649.55,11030.07,11434.93,14198.9
2018-01-04 09:00:00,10512.57,10953.46,11318.05,14053.77
2018-01-04 10:00:00,10160.29,10517.91,10870.99,13498.64
2018-01-04 11:00:00,10565.3,10868.66,11065.62,13740.32
2018-01-04 12:00:00,10944.56,11197.75,11398.56,14153.73
2018-01-04 13:00:00,11626.1,11817.93,11991.97,14890.58
2018-01-04 14:00:00,11719.36,11934.71,12079.44,14999.19
2018-01-04 15:00:00,11169.16,11530.67,11740.16,14577.9
2018-01-04 16:00:00,10688.47,11210.28,11288.5,14017.07
2018-01-04 17:00:00,10872.26,11374.91,11488.78,14265.77
2018-01-04 18:00:00,11520.67,11845.17,12034.66,14943.58
2018-01-04 19:00:00,11924.86,12117.14,12326.79,15306.33
2018-01-04 20:00:00,12158.29,12255.12,12474.02,15489.14
2018-01-04 21:00:00,12128.65,12219.61,12428.23,15432.28
2018-01-04 22:00:00,11873.44,12113.28,12233.2,15190.11
2018-01-04 23:00:00,11721.63,12058.81,12103.01,15028.46
2018-01-05 00:00:00,11791.95,12053.28,12132.77,15065.41
2018-01-05 01:00:00,12011.03,12146.5,12277.71,15245.39
2018-01-05 02:00:00,11852.7,11812.45,12159.47,15098.57
2018-01-05 03:00:00,11248.08,11106.93,11854.78,14720.23
2018-01-05 04:00:00,10152.57,10557.45,11176.74,13878.3
2018-01-05 05:00:00,9478.27,10105.38,10627.1,13195.8
2018-01-05 06:00:00,8924.32,9634.09,10142.8,12594.45
2018-01-05 07:00:00,8698.22,9559.59,10042.79,12470.26
2018-01-05 08:00:00,8614.24,9568.09,10083.48,12520.79
2018-01-05 09:00:00,8661.59,9522.59,10131.41,12580.3
2018-01-05 10:00:00,8192.83,9346.92,9955.9,12362.37
2018-01-05 11:00:00,9268.83,10176.53,10862.52,13488.13
2018-01-05 12:00:00,9384.47,10279.57,10974.67,13627.39
2018-01-05 13:00:00,8856.59,9904.27,10590.85,13150.79
2018-01-05 14:00:00,8077.09,9333.06,9926.99,12326.47
2018-01-05 15:00:00,7289.71,8724.96,9252.54,11488.99
2018-01-05 16:00:00,5806.38,7453.6,7872.19,9775.0
2018-01-05 17:00:00,4831.2,6560.13,6913.12,8584.1
2018-01-05 18:00:00,4252.77,5891.88,6204.05,7703.65
2018-01-05 19:00:00,3943.39,5413.06,5730.09,7115.13
2018-01-05 20:00:00,3587.07,4917.01,5162.07,6409.81
2018-01-05 21:00:00,3375.05,4663.59,4828.92,5996.13
2018-01-05 22:00:00,3000.11,4226.65,4468.12,5548.12
2018-01-05 23:00:00,2640.14,3887.26,4077.89,5063.57
2018-01-06 00:00:00,2183.35,3384.6,3574.05,4437.95
2018-01-06 01:00:00,2202.18,3256.35,3425.03,4252.9
2018-01-06 02:00:00,2426.16,3433.73,3638.75,4518.28
2018-01-06 03:00:00,2141.82,3366.93,3538.95,4394.36
2018-01-06 04:00:00,1967.56,3383.06,3549.81,4407.85
2018-01-06 05:00:00,2250.18,3795.26,3978.99,4940.76
2018-01-06 06:00:00,2421.36,3975.8,4159.94,5165.45
2018-01-06 07:00:00,2576.24,4175.06,4366.99,5422.55
2018-01-06 08:00:00,2830.41,4495.54,4703.04,5839.82
2018-01-06 09:00:00,3207.93,4876.98,5117.02,6353.87
2018-01-06 10:00:00,3156.4,4763.02,5006.62,6216.79
2018-01-06 11:00:00,3269.64,4901.47,5154.07,6399.87
2018-01-06 12:00:00,3678.64,5392.05,5660.49,7028.7
2018-01-06 13:00:00,4726.64,6522.85,6870.55,8531.25
2018-01-06 14:00:00,5357.75,7120.09,7512.84,9328.79
2018-01-06 15:00:00,5938.99,7648.09,8094.09,10050.54
2018-01-06 16:00:00,6188.54,7783.52,8231.18,10220.76
2018-01-06 17:00:00,6396.9,7983.63,8444.56,10485.72
2018-01-06 18:00:00,6957.41,8395.17,8901.62,11053.26
2018-01-06 19:00:00,8066.07,9131.3,9743.35,12098.44
2018-01-06 20:00:00,8546.31,9460.94,10112.42,12556.72
2018-01-06 21:00:00,8645.91,9528.06,10174.81,12634.19
2018-01-06 22:00:00,7474.27,8653.17,9217.37,11445.33
2018-01-06 23:00:00,7408.62,8587.6,9162.96,11377.77
2018-01-07 00:00:00,7044.21,8410.27,8918.79,11074.58
2018-01-07 01:00:00,6414.5,7859.49,8337.26,10352.48
2018-01-07 02:00:00,5990.61,7487.54,7910.99,9823.18
2018-01-07 03:00:00,5901.0,7286.57,7709.62,9573.13
2018-01-07 04:00:00,5881.82,7197.14,7642.0,9489.17
2018-01-07 05:00:00,5812.06,7181.56,7641.71,9488.81
2018-01-07 06:00:00,5515.12,6964.68,7387.0,9172.53
2018-01-07 07:00:00,5152.86,6531.37,6910.5,8580.86
2018-01-07 08:00:00,4939.21,6190.62,6545.64,8127.8
2018-01-07 09:00:00,4757.42,5852.31,6216.07,7718.57
2018-01-07 10:00:00,4538.62,5926.75,6266.89,7781.67
2018-01-07 11:00:00,4645.38,6035.19,6372.02,7912.22
2018-01-07 12:00:00,4450.46,5843.59,6180.66,7674.6
2018-01-07 13:00:00,4341.93,5642.6,5992.83,7441.37
2018-01-07 14:00:00,4469.02,5734.05,6006.88,7458.82
2018-01-07 15:00:00,4050.12,5363.41,5585.88,6936.06
2018-01-07 16:00:00,3361.19,4623.85,4897.0,6080.67
2018-01-07 17:00:00,3166.08,4381.98,4631.05,5750.43
2018-01-07 18:00:00,2983.73,4165.86,4401.45,5465.34
2018-01-07 19:00:00,2496.61,3665.83,3861.52,4794.9
2018-01-07 20:00:00,2124.91,3294.87,3480.3,4321.53
2018-01-07 21:00:00,1877.84,3014.27,3171.8,3938.46
2018-01-07 22:00:00,1216.23,2266.01,2378.34,2953.21
2018-01-07 23:00:00,1003.68,2007.93,2106.21,2615.31
2018-01-08 00:00:00,894.99,1880.44,1974.68,2451.98
2018-01-08 01:00:00,899.16,1894.11,1988.71,2469.4
2018-01-08 02:00:00,889.75,1847.48,1933.25,2400.54
2018-01-08 03:00:00,897.86,1815.58,1906.08,2366.8
2018-01-08 04:00:00,834.25,1695.01,1781.77,2212.45
2018-01-08 05:00:00,797.92,1656.65,1745.0,2166.79
2018-01-08 06:00:00,738.65,1592.09,1668.58,2071.9
2018-01-08 07:00:00,628.35,1399.95,1469.35,1824.51
2018-01-08 08:00:00,506.27,1176.39,1244.19,1544.93
2018-01-08 09:00:00,421.96,1033.65,1094.01,1358.45
2018-01-08 10:00:00,354.62,887.96,948.39,1177.62
2018-01-08 11:00:00,280.93,787.54,846.04,1050.54
2018-01-08 12:00:00,246.79,729.44,783.72,973.16
2018-01-08 13:00:00,315.12,873.58,933.06,1158.59
2018-01-08 14:00:00,468.3,1155.15,1220.52,1515.53
2018-01-08 15:00:00,530.09,1256.53,1331.11,1652.86
2018-01-08 16:00:00,507.69,1242.05,1310.04,1626.69
2018-01-08 17:00:00,673.98,1573.25,1651.91,2051.2
2018-01-08 18:00:00,836.91,1876.4,1961.21,2435.25
2018-01-08 19:00:00,1151.91,2335.33,2437.99,3027.28
2018-01-08 20:00:00,1512.89,2771.91,2907.2,3609.91
2018-01-08 21:00:00,1605.55,2845.64,2983.16,3704.23
2018-01-08 22:00:00,1974.12,3199.18,3353.5,4164.08
2018-01-08 23:00:00,2241.91,3468.39,3653.31,4536.37
2018-01-09 00:00:00,2511.22,3722.67,3906.77,4851.08
2018-01-09 01:00:00,2781.65,3967.35,4176.42,5185.91
2018-01-09 02:00:00,2882.71,3966.94,4206.22,5222.91
2018-01-09 03:00:00,3164.81,4125.17,4324.19,5369.41
2018-01-09 04:00:00,3705.32,4760.9,4841.65,6011.93
2018-01-09 05:00:00,4271.9,5327.38,5351.87,6645.49
2018-01-09 06:00:00,4850.84,5873.81,5962.21,7403.35
2018-01-09 07:00:00,5141.84,6142.14,6253.12,7764.58
2018-01-09 08:00:00,5368.67,6333.23,6460.08,8021.57
2018-01-09 09:00:00,5711.72,6719.69,6806.2,8451.35
2018-01-09 10:00:00,5307.76,6231.14,6336.09,7867.6
2018-01-09 11:00:00,5941.02,6959.08,7011.5,8706.26
2018-01-09 12:00:00,6601.97,7522.3,7975.78,9903.63
2018-01-09 13:00:00,6988.09,8157.51,8662.77,10756.67
2018-01-09 14:00:00,6974.99,8296.32,8812.17,10942.19
2018-01-09 15:00:00,6392.26,7823.06,8321.88,10333.39
2018-01-09 16:00:00,6666.26,7879.06,8363.28,10384.79
2018-01-09 17:00:00,6594.29,7945.47,8443.74,10484.69
2018-01-09 18:00:00,6368.48,7820.6,8293.46,10298.09
2018-01-09 19:00:00,6077.82,7587.12,8026.38,9966.45
2018-01-09 20:00:00,5565.28,7141.54,7560.14,9387.52
2018-01-09 21:00:00,5086.79,6680.27,7080.24,8791.62
2018-01-09 22:00:00,4249.75,5814.47,6112.41,7589.85
2018-01-09 23:00:00,3807.92,5509.61,5786.86,7185.62
2018-01-10 00:00:00,3281.11,5131.59,5382.94,6684.06
2018-01-10 01:00:00,2862.2,4661.28,4872.26,6049.94
2018-01-10 02:00:00,2818.31,4496.99,4721.6,5862.87
2018-01-10 03:00:00,2946.72,4517.07,4738.3,5883.61
2018-01-10 04:00:00,3478.78,4902.56,5159.77,6406.95
2018-01-10 05:00:00,4321.24,5533.21,5864.26,7281.72
2018-01-10 06:00:00,5024.05,6277.19,6418.92,7970.45
2018-01-10 07:00:00,5597.95,6838.59,6970.12,8654.89
2018-01-10 08:00:00,6109.74,7479.63,7420.04,9213.56
2018-01-10 09:00:00,6726.66,8035.27,7801.33,9687.01
2018-01-10 10:00:00,8859.78,9409.04,9265.95,11505.65
2018-01-10 11:00:00,10522.36,10701.49,10621.77,13189.19
2018-01-10 12:00:00,11834.06,11651.25,11833.84,14694.22
2018-01-10 13:00:00,13532.74,12977.73,13023.78,16171.79
2018-01-10 14:00:00,14399.25,13450.47,13705.81,17018.67
2018-01-10 15:00:00,14721.47,13894.04,13929.1,17295.94
2018-01-10 16:00:00,13721.3,12950.2,13464.17,16718.63
2018-01-10 17:00:00,12943.62,12141.49,13096.21,16261.73
2018-01-10 18:00:00,12415.41,12021.49,12818.46,15916.84
2018-01-10 19:00:00,12493.75,12062.67,12890.28,16006.03
2018-01-10 20:00:00,13310.47,12782.64,13366.21,16596.98
2018-01-10 21:00:00,13733.28,13183.17,13648.89,16947.99
2018-01-10 22:00:00,14528.32,13885.08,14173.39,17599.28
2018-01-10 23:00:00,14048.38,13387.93,14057.74,17455.68
2018-01-11 00:00:00,14123.36,13231.74,14120.14,17533.15
2018-01-11 01:00:00,13889.41,13097.83,13914.0,17277.18
2018-01-11 02:00:00,13470.13,12884.61,13601.81,16889.54
2018-01-11 03:00:00,12993.04,12555.17,13314.16,16532.36
2018-01-11 04:00:00,12495.52,12207.16,13061.04,16218.05
2018-01-11 05:00:00,12034.81,11950.17,12819.5,15918.14
2018-01-11 06:00:00,11473.31,11526.53,12383.84,15377.17
2018-01-11 07:00:00,10934.08,11176.45,11950.66,14839.29
2018-01-11 08:00:00,10689.41,11041.06,11785.64,14634.37
2018-01-11 09:00:00,9779.38,10440.11,11184.41,13887.82
2018-01-11 10:00:00,8622.74,9393.17,10034.98,12460.55
2018-01-11 11:00:00,10553.96,11003.31,11610.13,14416.44
2018-01-11 12:00:00,12261.44,12226.36,12958.35,16090.54
2018-01-11 13:00:00,13190.59,12840.62,13621.0,16913.36
2018-01-11 14:00:00,13356.23,12826.07,13666.94,16970.41
2018-01-11 15:00:00,12166.61,12154.03,12926.46,16050.95
2018-01-11 16:00:00,10185.01,10976.69,11607.25,14412.86
2018-01-11 17:00:00,9057.03,10119.13,10610.36,13175.02
2018-01-11 18:00:00,8399.4,9480.37,9924.46,12323.33
2018-01-11 19:00:00,7763.23,8824.18,9309.6,11559.85
2018-01-11 20:00:00,7369.73,8390.06,8950.05,11113.39
2018-01-11 21:00:00,7083.77,8134.29,8678.16,10775.78
2018-01-11 22:00:00,5700.05,7224.19,7639.63,9486.22
2018-01-11 23:00:00,6115.63,7432.58,7883.94,9789.58
2018-01-12 00:00:00,5969.77,7158.57,7591.96,9427.04
2018-01-12 01:00:00,5774.36,6877.18,7317.08,9085.71
2018-01-12 02:00:00,5452.97,6543.05,6969.1,8653.62
2018-01-12 03:00:00,5088.25,6196.29,6606.91,8203.89
2018-01-12 04:00:00,4910.75,6010.58,6399.08,7945.81
2018-01-12 05:00:00,4529.82,5685.85,6040.86,7501.01
2018-01-12 06:00:00,4038.05,5275.53,5588.26,6939.01
2018-01-12 07:00:00,3568.71,4932.0,5198.04,6454.47
2018-01-12 08:00:00,3291.92,4726.15,4972.59,6174.53
2018-01-12 09:00:00,2926.74,4343.8,4566.86,5670.73
2018-01-12 10:00:00,2206.86,3480.85,3653.51,4536.61
2018-01-12 11:00:00,2317.26,3491.15,3688.61,4580.19
2018-01-12 12:00:00,2135.56,3312.13,3491.16,4335.02
2018-01-12 13:00:00,1995.75,3146.16,3314.59,4115.77
2018-01-12 14:00:00,1912.62,3080.86,3243.41,4027.38
2018-01-12 15:00:00,2035.33,3114.37,3298.21,4095.43
2018-01-12 16:00:00,2315.72,3279.13,3481.78,4323.37
2018-01-12 17:00:00,2706.35,3695.17,3923.31,4871.62
2018-01-12 18:00:00,2859.4,3824.43,4008.42,4977.31
2018-01-12 19:00:00,2732.23,3636.86,3737.07,4640.36
2018-01-12 20:00:00,2597.95,3389.09,3446.21,4279.21
2018-01-12 21:00:00,2497.41,3168.88,3195.31,3967.66
2018-01-12 22:00:00,2697.3,3429.39,3454.71,4289.76
2018-01-12 23:00:00,2858.81,3558.32,3542.7,4399.02
2018-01-13 00:00:00,3098.9,3731.44,3711.98,4609.21
2018-01-13 01:00:00,3296.12,3825.37,3919.15,4866.46
2018-01-13 02:00:00,2810.18,3539.35,3771.05,4682.56
2018-01-13 03:00:00,2074.61,3181.76,3354.74,4165.62
2018-01-13 04:00:00,1650.05,2870.45,3005.14,3731.52
2018-01-13 05:00:00,1476.06,2680.79,2806.41,3484.76
2018-01-13 06:00:00,1386.83,2552.69,2665.73,3310.07
2018-01-13 07:00:00,1443.67,2638.68,2763.45,3431.42
2018-01-13 08:00:00,1574.62,2878.77,3010.16,3737.75
2018-01-13 09:00:00,1673.7,3091.36,3226.09,4005.88
