snapshot,value,value_q2q_v1,value_q2q_v2,value_q2q_v3
2020-01-01 00:00:00,189.46,833.48,889.24,1089.42
2020-01-01 01:00:00,189.55,833.59,889.61,1089.87
2020-01-01 02:00:00,203.13,872.91,928.05,1136.96
2020-01-01 03:00:00,203.62,870.37,926.35,1134.88
2020-01-01 04:00:00,190.16,847.24,901.39,1104.3
2020-01-01 05:00:00,167.85,800.97,855.7,1048.33
2020-01-01 06:00:00,145.78,767.15,821.91,1006.93
2020-01-01 07:00:00,112.51,707.34,759.79,930.82
2020-01-01 08:00:00,84.22,659.64,712.96,873.45
2020-01-01 09:00:00,59.01,609.74,660.08,808.67
2020-01-01 10:00:00,1.9,466.63,513.34,628.9
2020-01-01 11:00:00,0.0,461.67,508.51,622.98
2020-01-01 12:00:00,0.0,461.67,508.51,622.98
2020-01-01 13:00:00,0.0,461.67,508.51,622.98
2020-01-01 14:00:00,0.0,461.67,508.51,622.98
2020-01-01 15:00:00,0.0,461.67,508.51,622.98
2020-01-01 16:00:00,0.0,461.67,508.51,622.98
2020-01-01 17:00:00,0.0,461.67,508.51,622.98
2020-01-01 18:00:00,0.0,461.67,508.51,622.98
2020-01-01 19:00:00,0.0,461.67,508.51,622.98
2020-01-01 20:00:00,0.0,461.67,508.51,622.98
2020-01-01 21:00:00,0.0,461.67,508.51,622.98
2020-01-01 22:00:00,101.61,696.0,748.08,916.48
2020-01-01 23:00:00,155.4,792.06,845.93,1036.36
2020-01-02 00:00:00,242.26,925.36,981.09,1201.94
2020-01-02 01:00:00,350.79,1080.11,1140.34,1397.04
2020-01-02 02:00:00,495.26,1251.04,1319.84,1616.95
2020-01-02 03:00:00,621.49,1404.1,1470.32,1801.3
2020-01-02 04:00:00,714.32,1501.69,1582.42,1938.64
2020-01-02 05:00:00,893.3,1811.88,1886.31,2310.94
2020-01-02 06:00:00,1053.54,1991.95,2082.67,2551.5
2020-01-02 07:00:00,1247.69,2261.11,2366.19,2898.84
2020-01-02 08:00:00,1361.81,2410.15,2497.09,3059.21
2020-01-02 09:00:00,1527.97,2598.5,2708.48,3318.19
2020-01-02 10:00:00,1320.22,2349.94,2455.84,3008.68
2020-01-02 11:00:00,1414.37,2360.42,2461.28,3015.34
2020-01-02 12:00:00,1541.93,2430.7,2555.22,3130.42
2020-01-02 13:00:00,1793.75,2590.35,2712.48,3323.08
2020-01-02 14:00:00,2132.68,2812.38,2945.05,3608.01
2020-01-02 15:00:00,2031.66,2804.83,2932.1,3592.14
2020-01-02 16:00:00,2238.5,2959.26,3118.27,3820.22
2020-01-02 17:00:00,2253.17,3047.54,3175.25,3890.03
2020-01-02 18:00:00,2298.77,3098.38,3245.14,3975.66
2020-01-02 19:00:00,2314.41,3109.06,3263.61,3998.28
2020-01-02 20:00:00,2396.57,3206.75,3366.98,4124.92
2020-01-02 21:00:00,2430.96,3332.24,3474.25,4256.33
2020-01-02 22:00:00,2525.12,3654.28,3796.08,4650.61
2020-01-02 23:00:00,2455.95,3480.29,3632.82,4450.61
2020-01-03 00:00:00,2464.89,3454.72,3596.15,4405.68
2020-01-03 01:00:00,2483.24,3519.19,3656.73,4479.9
2020-01-03 02:00:00,2367.34,3401.15,3546.32,4344.63
2020-01-03 03:00:00,2277.49,3356.02,3495.28,4282.1
2020-01-03 04:00:00,2003.51,3173.62,3323.68,4071.88
2020-01-03 05:00:00,1773.27,3140.29,3248.55,3979.84
2020-01-03 06:00:00,1472.2,2962.47,3071.34,3762.73
2020-01-03 07:00:00,1248.88,2762.84,2858.31,3501.74
2020-01-03 08:00:00,1009.58,2455.96,2538.45,3109.89
2020-01-03 09:00:00,758.2,2054.23,2144.9,2627.74
2020-01-03 10:00:00,385.75,1348.03,1409.04,1726.23
2020-01-03 11:00:00,119.81,753.41,806.15,987.63
2020-01-03 12:00:00,142.48,783.29,837.55,1026.09
2020-01-03 13:00:00,310.2,1143.24,1198.96,1468.85
2020-01-03 14:00:00,432.81,1361.81,1418.23,1737.49
2020-01-03 15:00:00,573.87,1592.3,1660.15,2033.87
2020-01-03 16:00:00,910.47,2123.26,2196.47,2690.92
2020-01-03 17:00:00,1272.1,2594.31,2691.16,3296.97
2020-01-03 18:00:00,1675.84,3174.69,3293.12,4034.44
2020-01-03 19:00:00,1852.14,3375.0,3473.87,4255.87
2020-01-03 20:00:00,1898.54,3381.1,3495.96,4282.93
2020-01-03 21:00:00,1990.73,3533.68,3655.34,4478.19
2020-01-03 22:00:00,2051.48,3756.71,3891.83,4767.92
2020-01-03 23:00:00,2154.86,3937.95,4087.21,5007.28
2020-01-04 00:00:00,2059.61,3860.8,4007.0,4909.02
2020-01-04 01:00:00,2019.91,3792.53,3928.52,4812.88
2020-01-04 02:00:00,2054.5,3809.18,3947.25,4835.82
2020-01-04 03:00:00,2102.53,3857.27,4010.47,4913.27
2020-01-04 04:00:00,2131.46,3895.21,4042.81,4952.88
2020-01-04 05:00:00,2016.46,3759.63,3880.02,4753.46
2020-01-04 06:00:00,2009.5,3748.36,3886.32,4761.18
2020-01-04 07:00:00,2177.65,4014.27,4148.68,5082.59
2020-01-04 08:00:00,2342.67,4254.43,4416.23,5410.37
2020-01-04 09:00:00,2160.44,4089.56,4226.67,5178.13
2020-01-04 10:00:00,1974.14,3820.97,3964.4,4856.83
2020-01-04 11:00:00,2222.69,4176.28,4314.39,5285.61
2020-01-04 12:00:00,2344.75,4406.36,4560.43,5587.03
2020-01-04 13:00:00,2203.17,4244.32,4373.39,5357.88
2020-01-04 14:00:00,1980.22,3918.09,4048.44,4959.79
2020-01-04 15:00:00,1916.69,3793.51,3922.52,4805.52
2020-01-04 16:00:00,1961.52,3823.82,3949.46,4838.52
2020-01-04 17:00:00,2181.48,4088.05,4224.3,5175.23
2020-01-04 18:00:00,2432.84,4430.9,4569.57,5598.23
2020-01-04 19:00:00,2529.27,4594.51,4737.97,5804.53
2020-01-04 20:00:00,2565.9,4665.1,4821.71,5907.13
2020-01-04 21:00:00,2460.27,4523.68,4669.94,5721.19
2020-01-04 22:00:00,2333.23,4419.88,4556.36,5582.05
2020-01-04 23:00:00,2036.93,4035.07,4159.67,5096.06
2020-01-05 00:00:00,1814.52,3716.71,3832.79,4695.59
2020-01-05 01:00:00,1664.47,3499.92,3625.74,4441.94
2020-01-05 02:00:00,1493.6,3270.09,3376.62,4136.73
2020-01-05 03:00:00,1499.56,3249.2,3359.72,4116.03
2020-01-05 04:00:00,1488.54,3193.07,3305.86,4050.04
2020-01-05 05:00:00,1486.56,3165.45,3286.18,4025.94
2020-01-05 06:00:00,1361.37,3004.69,3100.89,3798.93
2020-01-05 07:00:00,1219.18,2732.63,2821.15,3456.22
2020-01-05 08:00:00,1148.36,2607.46,2698.46,3305.92
2020-01-05 09:00:00,974.13,2360.04,2450.3,3001.89
2020-01-05 10:00:00,618.94,1785.23,1860.5,2279.32
2020-01-05 11:00:00,365.12,1237.08,1305.35,1599.2
2020-01-05 12:00:00,350.39,1213.09,1279.28,1567.26
2020-01-05 13:00:00,302.76,1115.61,1172.69,1436.67
2020-01-05 14:00:00,230.97,943.42,1001.08,1226.44
2020-01-05 15:00:00,215.24,920.29,975.88,1195.56
2020-01-05 16:00:00,201.58,910.59,966.98,1184.66
2020-01-05 17:00:00,214.52,932.27,988.58,1211.11
2020-01-05 18:00:00,212.88,928.78,983.72,1205.16
2020-01-05 19:00:00,182.2,868.35,921.04,1128.38
2020-01-05 20:00:00,138.78,772.62,829.02,1015.64
2020-01-05 21:00:00,127.07,753.72,807.83,989.68
2020-01-05 22:00:00,100.33,707.4,759.59,930.58
2020-01-05 23:00:00,92.52,688.96,739.63,906.13
2020-01-06 00:00:00,186.64,917.65,968.49,1186.51
2020-01-06 01:00:00,317.35,1225.89,1286.87,1576.55
2020-01-06 02:00:00,464.58,1532.65,1598.76,1958.65
2020-01-06 03:00:00,542.66,1665.29,1740.8,2132.68
2020-01-06 04:00:00,588.79,1744.43,1817.84,2227.06
2020-01-06 05:00:00,619.61,1779.22,1855.13,2272.74
2020-01-06 06:00:00,658.17,1803.15,1877.5,2300.14
2020-01-06 07:00:00,700.37,1837.93,1911.23,2341.46
2020-01-06 08:00:00,684.81,1829.13,1896.86,2323.87
2020-01-06 09:00:00,680.37,1779.0,1864.04,2283.65
2020-01-06 10:00:00,477.77,1339.25,1401.44,1716.92
2020-01-06 11:00:00,408.85,1175.53,1235.94,1514.17
2020-01-06 12:00:00,432.79,1196.33,1265.29,1550.12
2020-01-06 13:00:00,514.14,1276.17,1343.88,1646.4
2020-01-06 14:00:00,582.27,1368.86,1430.35,1752.34
2020-01-06 15:00:00,392.85,1143.35,1202.28,1472.93
2020-01-06 16:00:00,256.1,941.68,998.61,1223.41
2020-01-06 17:00:00,254.3,942.93,1000.38,1225.58
2020-01-06 18:00:00,403.75,1237.03,1299.33,1591.82
2020-01-06 19:00:00,629.49,1755.47,1821.0,2230.93
2020-01-06 20:00:00,641.33,1711.21,1787.07,2189.35
2020-01-06 21:00:00,773.27,1976.19,2051.84,2513.73
2020-01-06 22:00:00,768.53,1968.39,2038.27,2497.11
2020-01-06 23:00:00,832.35,2069.8,2145.99,2629.08
2020-01-07 00:00:00,784.75,1998.94,2075.91,2543.21
2020-01-07 01:00:00,718.31,1915.54,1985.28,2432.19
2020-01-07 02:00:00,713.79,1986.74,2054.07,2516.47
2020-01-07 03:00:00,628.73,1835.57,1909.67,2339.55
2020-01-07 04:00:00,590.53,1715.56,1790.92,2194.07
2020-01-07 05:00:00,636.0,1746.92,1824.36,2235.05
2020-01-07 06:00:00,666.96,1794.11,1872.51,2294.03
2020-01-07 07:00:00,679.73,1805.18,1880.23,2303.49
2020-01-07 08:00:00,687.65,1805.45,1888.92,2314.14
2020-01-07 09:00:00,636.72,1722.72,1788.35,2190.93
2020-01-07 10:00:00,332.72,1225.31,1286.81,1576.49
2020-01-07 11:00:00,199.36,920.76,970.31,1188.74
2020-01-07 12:00:00,225.24,977.57,1027.9,1259.29
2020-01-07 13:00:00,344.06,1240.67,1298.2,1590.44
2020-01-07 14:00:00,381.09,1300.66,1363.94,1670.97
2020-01-07 15:00:00,401.93,1314.69,1381.63,1692.65
2020-01-07 16:00:00,633.09,1691.56,1770.37,2168.89
2020-01-07 17:00:00,893.6,2170.7,2250.1,2756.62
2020-01-07 18:00:00,910.4,2140.66,2228.7,2730.4
2020-01-07 19:00:00,931.69,2167.45,2253.37,2760.63
2020-01-07 20:00:00,949.58,2173.41,2249.45,2755.82
2020-01-07 21:00:00,942.91,2160.6,2244.15,2749.33
2020-01-07 22:00:00,932.75,2174.32,2258.4,2766.79
2020-01-07 23:00:00,896.76,2133.32,2223.16,2723.62
2020-01-08 00:00:00,980.63,2283.28,2369.99,2903.5
2020-01-08 01:00:00,1072.12,2498.92,2584.14,3165.86
2020-01-08 02:00:00,1108.1,2569.81,2657.48,3255.71
2020-01-08 03:00:00,1143.73,2638.98,2731.39,3346.25
2020-01-08 04:00:00,1102.03,2586.62,2683.78,3287.92
2020-01-08 05:00:00,1007.1,2477.54,2561.59,3138.23
2020-01-08 06:00:00,891.82,2285.09,2368.72,2901.95
2020-01-08 07:00:00,775.61,2080.19,2146.41,2629.59
2020-01-08 08:00:00,684.08,1900.7,1976.89,2421.91
2020-01-08 09:00:00,577.87,1715.59,1780.63,2181.47
2020-01-08 10:00:00,360.49,1258.32,1313.41,1609.08
2020-01-08 11:00:00,198.78,871.71,926.83,1135.47
2020-01-08 12:00:00,202.71,883.28,937.91,1149.04
2020-01-08 13:00:00,311.91,1109.68,1168.27,1431.26
2020-01-08 14:00:00,380.73,1228.38,1287.22,1576.98
2020-01-08 15:00:00,424.35,1269.06,1334.91,1635.42
2020-01-08 16:00:00,448.93,1323.81,1386.3,1698.37
2020-01-08 17:00:00,619.86,1604.07,1675.66,2052.87
2020-01-08 18:00:00,814.01,1879.22,1966.71,2409.44
2020-01-08 19:00:00,1031.45,2232.4,2314.09,2835.02
2020-01-08 20:00:00,1239.18,2560.97,2659.66,3258.38
2020-01-08 21:00:00,1451.95,2820.92,2940.34,3602.24
2020-01-08 22:00:00,1501.76,2882.27,2979.91,3650.72
2020-01-08 23:00:00,1678.04,3020.89,3140.3,3847.22
2020-01-09 00:00:00,2054.41,3506.62,3622.94,4438.5
2020-01-09 01:00:00,2428.97,3853.44,4012.87,4916.21
2020-01-09 02:00:00,2767.96,4122.83,4293.55,5260.07
2020-01-09 03:00:00,2998.86,4308.22,4489.51,5500.14
2020-01-09 04:00:00,3125.47,4332.58,4542.74,5565.36
2020-01-09 05:00:00,3405.12,4424.85,4650.5,5697.38
2020-01-09 06:00:00,3601.25,4405.04,4658.15,5706.75
2020-01-09 07:00:00,3858.9,4528.27,4729.17,5793.75
2020-01-09 08:00:00,4041.45,4662.59,4827.0,5913.6
2020-01-09 09:00:00,4217.11,4823.88,4962.58,6079.7
2020-01-09 10:00:00,4060.59,4347.01,4474.06,5481.22
2020-01-09 11:00:00,4425.05,4618.4,4789.33,5867.46
2020-01-09 12:00:00,4814.45,5140.86,5184.24,6351.27
2020-01-09 13:00:00,5432.8,5974.02,5816.01,7125.26
2020-01-09 14:00:00,5517.19,5994.77,6187.3,7580.13
2020-01-09 15:00:00,4718.95,5637.77,5924.11,7257.69
2020-01-09 16:00:00,4515.02,5778.98,6047.57,7408.94
2020-01-09 17:00:00,3841.27,5599.7,5821.44,7131.91
2020-01-09 18:00:00,3466.43,5329.86,5524.27,6767.84
2020-01-09 19:00:00,3369.06,5229.6,5409.12,6626.77
2020-01-09 20:00:00,3418.94,5356.74,5541.56,6789.02
2020-01-09 21:00:00,3735.11,5736.77,5949.21,7288.44
2020-01-09 22:00:00,3263.96,5342.62,5543.91,6791.91
2020-01-09 23:00:00,3295.58,5480.89,5679.31,6957.79
2020-01-10 00:00:00,3443.47,5736.97,5922.35,7255.53
2020-01-10 01:00:00,3571.87,5882.76,6070.87,7437.48
2020-01-10 02:00:00,3732.91,5973.22,6171.03,7560.19
2020-01-10 03:00:00,3765.3,5970.25,6166.31,7554.41
2020-01-10 04:00:00,3715.94,5935.4,6142.98,7525.83
2020-01-10 05:00:00,4080.13,6323.3,6565.53,8043.5
2020-01-10 06:00:00,4315.77,6509.06,6731.11,8246.35
2020-01-10 07:00:00,4466.78,6570.95,6792.41,8321.46
2020-01-10 08:00:00,4473.5,6524.1,6736.31,8252.72
2020-01-10 09:00:00,4235.1,6182.59,6414.35,7858.29
2020-01-10 10:00:00,4776.25,6574.01,6881.26,8430.31
2020-01-10 11:00:00,6040.27,7522.3,7855.27,9623.58
2020-01-10 12:00:00,6385.33,7944.75,8295.43,10162.81
2020-01-10 13:00:00,6494.7,8133.26,8521.92,10440.29
2020-01-10 14:00:00,6134.36,7894.6,8233.74,10087.24
2020-01-10 15:00:00,5606.64,7484.13,7781.98,9533.79
2020-01-10 16:00:00,4936.12,6925.53,7194.92,8814.57
2020-01-10 17:00:00,4692.71,6687.47,6944.76,8508.1
2020-01-10 18:00:00,4854.35,6828.05,7056.26,8644.7
2020-01-10 19:00:00,5026.86,6975.65,7231.26,8859.1
2020-01-10 20:00:00,4867.52,6927.32,7213.88,8837.8
2020-01-10 21:00:00,4707.65,6855.0,7125.48,8729.5
2020-01-10 22:00:00,3973.16,6091.68,6306.62,7726.31
2020-01-10 23:00:00,3716.9,5798.92,6004.36,7356.01
2020-01-11 00:00:00,3372.49,5431.72,5597.34,6857.36
2020-01-11 01:00:00,3195.87,5230.34,5417.41,6636.93
2020-01-11 02:00:00,3079.66,5121.2,5296.52,6488.82
2020-01-11 03:00:00,2986.69,5005.62,5167.21,6330.4
2020-01-11 04:00:00,2754.82,4714.87,4881.81,5980.76
2020-01-11 05:00:00,2425.82,4323.36,4460.86,5465.05
2020-01-11 06:00:00,2176.24,3989.16,4127.53,5056.68
2020-01-11 07:00:00,1983.52,3745.18,3864.17,4734.04
2020-01-11 08:00:00,1853.68,3619.9,3728.37,4567.67
2020-01-11 09:00:00,1365.5,2904.41,3026.24,3707.48
2020-01-11 10:00:00,675.26,1849.24,1936.18,2372.04
2020-01-11 11:00:00,548.32,1640.74,1702.87,2086.2
2020-01-11 12:00:00,415.32,1388.83,1460.05,1788.73
2020-01-11 13:00:00,395.63,1341.8,1413.0,1731.08
2020-01-11 14:00:00,413.83,1362.49,1427.36,1748.68
2020-01-11 15:00:00,398.93,1348.59,1413.9,1732.18
2020-01-11 16:00:00,320.07,1202.7,1262.99,1547.3
2020-01-11 17:00:00,525.94,1639.0,1712.58,2098.1
2020-01-11 18:00:00,641.02,1884.39,1956.64,2397.1
2020-01-11 19:00:00,640.39,1888.64,1964.76,2407.04
2020-01-11 20:00:00,627.93,1853.88,1927.4,2361.28
2020-01-11 21:00:00,640.99,1848.08,1911.54,2341.84
2020-01-11 22:00:00,811.15,2146.14,2226.46,2727.66
2020-01-11 23:00:00,860.72,2174.61,2270.75,2781.92
2020-01-12 00:00:00,930.64,2248.83,2329.65,2854.07
2020-01-12 01:00:00,842.04,2029.57,2109.36,2584.2
2020-01-12 02:00:00,854.29,2066.93,2153.53,2638.31
2020-01-12 03:00:00,922.81,2180.85,2263.96,2773.6
2020-01-12 04:00:00,1089.88,2518.13,2604.26,3190.51
2020-01-12 05:00:00,1149.95,2637.64,2728.09,3342.21
2020-01-12 06:00:00,1062.19,2441.57,2547.85,3121.4
2020-01-12 07:00:00,1047.5,2445.32,2550.67,3124.86
2020-01-12 08:00:00,1051.37,2466.06,2554.9,3130.03
2020-01-12 09:00:00,1006.51,2386.72,2476.36,3033.81
2020-01-12 10:00:00,688.91,1865.29,1937.44,2373.58
2020-01-12 11:00:00,471.88,1370.01,1433.53,1756.23
2020-01-12 12:00:00,414.53,1275.85,1335.34,1635.94
2020-01-12 13:00:00,362.53,1140.19,1199.08,1469.0
2020-01-12 14:00:00,353.31,1122.79,1182.86,1449.13
2020-01-12 15:00:00,319.32,1062.31,1121.04,1373.4
2020-01-12 16:00:00,350.1,1104.78,1162.53,1424.23
2020-01-12 17:00:00,385.56,1159.82,1219.93,1494.54
2020-01-12 18:00:00,446.23,1284.13,1350.08,1653.99
2020-01-12 19:00:00,456.65,1295.37,1354.01,1658.81
2020-01-12 20:00:00,464.63,1278.36,1346.21,1649.25
2020-01-12 21:00:00,540.65,1368.65,1434.24,1757.1
2020-01-12 22:00:00,632.45,1493.97,1560.0,1911.18
2020-01-12 23:00:00,719.99,1584.07,1648.95,2020.15
2020-01-13 00:00:00,848.94,1658.73,1735.07,2125.65
2020-01-13 01:00:00,953.15,1749.52,1842.99,2257.87
2020-01-13 02:00:00,1121.81,1989.68,2089.85,2560.29
2020-01-13 03:00:00,1405.16,2306.22,2406.99,2948.82
2020-01-13 04:00:00,1785.38,2753.51,2887.12,3537.04
2020-01-13 05:00:00,2072.59,2993.8,3125.59,3829.19
2020-01-13 06:00:00,2338.89,3257.21,3399.76,4165.09
2020-01-13 07:00:00,2603.93,3506.02,3698.6,4531.19
2020-01-13 08:00:00,3036.88,3821.96,4046.02,4956.83
2020-01-13 09:00:00,3330.31,3954.73,4193.12,5137.04
2020-01-13 10:00:00,3600.68,4140.51,4292.94,5259.32
2020-01-13 11:00:00,3365.95,3600.59,3760.21,4606.67
2020-01-13 12:00:00,3614.66,3999.57,4149.3,5083.35
2020-01-13 13:00:00,4085.78,4550.94,4685.77,5740.59
2020-01-13 14:00:00,4519.82,5040.51,5244.92,6425.61
2020-01-13 15:00:00,4774.18,5272.56,5524.36,6767.95
2020-01-13 16:00:00,5272.05,5955.31,6053.52,7416.23
2020-01-13 17:00:00,5820.87,6638.91,6690.89,8197.08
2020-01-13 18:00:00,6283.6,7196.72,7206.95,8829.31
2020-01-13 19:00:00,6472.25,7352.72,7299.82,8943.09
2020-01-13 20:00:00,6780.07,7693.06,7575.77,9281.15
2020-01-13 21:00:00,6963.16,7880.11,7750.36,9495.05
2020-01-13 22:00:00,7517.68,8343.04,8253.03,10110.87
2020-01-13 23:00:00,7626.92,8459.42,8420.62,10316.19
2020-01-14 00:00:00,7529.42,8448.1,8341.14,10218.81
2020-01-14 01:00:00,7304.5,8233.49,8144.57,9978.0
2020-01-14 02:00:00,7162.64,8144.8,8009.96,9813.08
2020-01-14 03:00:00,6956.94,7899.1,7789.09,9542.5
2020-01-14 04:00:00,6804.86,7710.97,7625.93,9342.61
2020-01-14 05:00:00,6681.87,7565.85,7460.55,9140.0
2020-01-14 06:00:00,6493.77,7346.3,7268.04,8904.15
2020-01-14 07:00:00,6428.95,7265.73,7182.54,8799.41
2020-01-14 08:00:00,6349.74,7156.38,7057.64,8646.38
2020-01-14 09:00:00,6196.3,6951.83,6840.69,8380.6
2020-01-14 10:00:00,6277.07,6834.53,6572.26,8051.75
2020-01-14 11:00:00,6252.83,6730.99,6558.15,8034.46
2020-01-14 12:00:00,6844.68,7742.0,7337.57,8989.33
2020-01-14 13:00:00,7264.19,8184.61,7793.04,9547.33
2020-01-14 14:00:00,7230.54,8282.69,7864.32,9634.66
2020-01-14 15:00:00,7085.59,8190.6,7779.84,9531.16
2020-01-14 16:00:00,7052.73,8136.23,7731.32,9471.72
2020-01-14 17:00:00,7546.61,8623.12,8284.49,10149.41
2020-01-14 18:00:00,8023.85,8976.55,8646.34,10592.72
2020-01-14 19:00:00,8390.51,9264.61,8948.79,10963.26
