snapshot,value,value_q2q_v1,value_q2q_v2,value_q2q_v3
2018-01-01 00:00:00,0.0,76.83,92.56,96.15
2018-01-01 01:00:00,0.0,76.83,92.56,96.15
2018-01-01 02:00:00,0.0,76.83,92.56,96.15
2018-01-01 03:00:00,0.0,76.83,92.56,96.15
2018-01-01 04:00:00,0.0,76.83,92.56,96.15
2018-01-01 05:00:00,0.0,76.83,92.56,96.15
2018-01-01 06:00:00,0.0,76.83,92.56,96.15
2018-01-01 07:00:00,0.0,76.83,92.56,96.15
2018-01-01 08:00:00,46.15,117.92,133.13,138.29
2018-01-01 09:00:00,1006.56,1048.81,1061.97,1103.17
2018-01-01 10:00:00,1858.48,1873.01,1899.38,1973.07
2018-01-01 11:00:00,2413.9,2405.88,2421.77,2515.73
2018-01-01 12:00:00,2738.4,2735.3,2754.87,2861.75
2018-01-01 13:00:00,2788.77,2783.79,2795.3,2903.75
2018-01-01 14:00:00,2456.59,2456.38,2469.94,2565.77
2018-01-01 15:00:00,1866.67,1879.56,1901.08,1974.83
2018-01-01 16:00:00,1157.96,1196.6,1212.72,1259.77
2018-01-01 17:00:00,442.96,499.99,512.76,532.66
2018-01-01 18:00:00,0.0,76.83,92.56,96.15
2018-01-01 19:00:00,0.0,76.83,92.56,96.15
2018-01-01 20:00:00,0.0,76.83,92.56,96.15
2018-01-01 21:00:00,0.0,76.83,92.56,96.15
2018-01-01 22:00:00,0.0,76.83,92.56,96.15
2018-01-01 23:00:00,0.0,76.83,92.56,96.15
2018-01-02 00:00:00,0.0,76.83,92.56,96.15
2018-01-02 01:00:00,0.0,76.83,92.56,96.15
2018-01-02 02:00:00,0.0,76.83,92.56,96.15
2018-01-02 03:00:00,0.0,76.83,92.56,96.15
2018-01-02 04:00:00,0.0,76.83,92.56,96.15
2018-01-02 05:00:00,0.0,76.83,92.56,96.15
2018-01-02 06:00:00,0.0,76.83,92.56,96.15
2018-01-02 07:00:00,0.0,76.83,92.56,96.15
2018-01-02 08:00:00,38.09,110.44,124.21,129.03
2018-01-02 09:00:00,760.69,818.32,812.12,843.63
2018-01-02 10:00:00,1422.47,1461.9,1449.85,1506.1
2018-01-02 11:00:00,1959.7,1968.79,1990.78,2068.02
2018-01-02 12:00:00,2195.46,2209.83,2220.37,2306.51
2018-01-02 13:00:00,2216.14,2236.41,2233.91,2320.57
2018-01-02 14:00:00,2130.24,2143.03,2153.04,2236.57
2018-01-02 15:00:00,1726.73,1744.44,1767.99,1836.58
2018-01-02 16:00:00,1135.75,1172.58,1182.57,1228.45
2018-01-02 17:00:00,409.66,464.99,475.99,494.45
2018-01-02 18:00:00,0.0,76.83,92.56,96.15
2018-01-02 19:00:00,0.0,76.83,92.56,96.15
2018-01-02 20:00:00,0.0,76.83,92.56,96.15
2018-01-02 21:00:00,0.0,76.83,92.56,96.15
2018-01-02 22:00:00,0.0,76.83,92.56,96.15
2018-01-02 23:00:00,0.0,76.83,92.56,96.15
2018-01-03 00:00:00,0.0,76.83,92.56,96.15
2018-01-03 01:00:00,0.0,76.83,92.56,96.15
2018-01-03 02:00:00,0.0,76.83,92.56,96.15
2018-01-03 03:00:00,0.0,76.83,92.56,96.15
2018-01-03 04:00:00,0.0,76.83,92.56,96.15
2018-01-03 05:00:00,0.0,76.83,92.56,96.15
2018-01-03 06:00:00,0.0,76.83,92.56,96.15
2018-01-03 07:00:00,0.0,76.83,92.56,96.15
2018-01-03 08:00:00,26.93,101.24,115.78,120.27
2018-01-03 09:00:00,563.79,608.18,613.8,637.61
2018-01-03 10:00:00,1161.57,1201.84,1214.8,1261.93
2018-01-03 11:00:00,1519.53,1535.42,1564.61,1625.31
2018-01-03 12:00:00,1867.31,1893.42,1882.87,1955.92
2018-01-03 13:00:00,2060.42,2074.39,2081.79,2162.55
2018-01-03 14:00:00,1928.57,1943.62,1958.01,2033.97
2018-01-03 15:00:00,1592.61,1613.94,1640.58,1704.23
2018-01-03 16:00:00,1009.27,1045.61,1068.61,1110.07
2018-01-03 17:00:00,366.97,417.51,431.46,448.2
2018-01-03 18:00:00,0.0,76.83,92.56,96.15
2018-01-03 19:00:00,0.0,76.83,92.56,96.15
2018-01-03 20:00:00,0.0,76.83,92.56,96.15
2018-01-03 21:00:00,0.0,76.83,92.56,96.15
2018-01-03 22:00:00,0.0,76.83,92.56,96.15
2018-01-03 23:00:00,0.0,76.83,92.56,96.15
2018-01-04 00:00:00,0.0,76.83,92.56,96.15
2018-01-04 01:00:00,0.0,76.83,92.56,96.15
2018-01-04 02:00:00,0.0,76.83,92.56,96.15
2018-01-04 03:00:00,0.0,76.83,92.56,96.15
2018-01-04 04:00:00,0.0,76.83,92.56,96.15
2018-01-04 05:00:00,0.0,76.83,92.56,96.15
2018-01-04 06:00:00,0.0,76.83,92.56,96.15
2018-01-04 07:00:00,0.0,76.83,92.56,96.15
2018-01-04 08:00:00,36.76,110.08,124.38,129.21
2018-01-04 09:00:00,690.14,726.81,738.06,766.7
2018-01-04 10:00:00,1366.11,1399.18,1415.61,1470.53
2018-01-04 11:00:00,1854.49,1861.5,1891.67,1965.06
2018-01-04 12:00:00,2254.76,2251.38,2267.92,2355.91
2018-01-04 13:00:00,2299.35,2294.9,2310.87,2400.52
2018-01-04 14:00:00,2177.33,2186.08,2189.67,2274.63
2018-01-04 15:00:00,1826.6,1831.31,1871.95,1944.58
2018-01-04 16:00:00,1193.76,1236.93,1243.19,1291.42
2018-01-04 17:00:00,447.94,509.4,528.85,549.37
2018-01-04 18:00:00,0.0,76.83,92.56,96.15
2018-01-04 19:00:00,0.0,76.83,92.56,96.15
2018-01-04 20:00:00,0.0,76.83,92.56,96.15
2018-01-04 21:00:00,0.0,76.83,92.56,96.15
2018-01-04 22:00:00,0.0,76.83,92.56,96.15
2018-01-04 23:00:00,0.0,76.83,92.56,96.15
2018-01-05 00:00:00,0.0,76.83,92.56,96.15
2018-01-05 01:00:00,0.0,76.83,92.56,96.15
2018-01-05 02:00:00,0.0,76.83,92.56,96.15
2018-01-05 03:00:00,0.0,76.83,92.56,96.15
2018-01-05 04:00:00,0.0,76.83,92.56,96.15
2018-01-05 05:00:00,0.0,76.83,92.56,96.15
2018-01-05 06:00:00,0.0,76.83,92.56,96.15
2018-01-05 07:00:00,0.0,76.83,92.56,96.15
2018-01-05 08:00:00,41.47,113.98,130.21,135.26
2018-01-05 09:00:00,603.29,650.15,648.64,673.81
2018-01-05 10:00:00,1255.27,1291.96,1295.83,1346.1
2018-01-05 11:00:00,1596.47,1623.13,1629.0,1692.2
2018-01-05 12:00:00,1766.4,1791.73,1797.31,1867.04
2018-01-05 13:00:00,1700.0,1733.02,1721.78,1788.58
2018-01-05 14:00:00,1550.39,1577.29,1572.47,1633.48
2018-01-05 15:00:00,1224.12,1251.9,1277.54,1327.11
2018-01-05 16:00:00,775.6,816.8,823.84,855.8
2018-01-05 17:00:00,267.93,330.94,338.27,351.39
2018-01-05 18:00:00,0.0,76.83,92.56,96.15
2018-01-05 19:00:00,0.0,76.83,92.56,96.15
2018-01-05 20:00:00,0.0,76.83,92.56,96.15
2018-01-05 21:00:00,0.0,76.83,92.56,96.15
2018-01-05 22:00:00,0.0,76.83,92.56,96.15
2018-01-05 23:00:00,0.0,76.83,92.56,96.15
2018-01-06 00:00:00,0.0,76.83,92.56,96.15
2018-01-06 01:00:00,0.0,76.83,92.56,96.15
2018-01-06 02:00:00,0.0,76.83,92.56,96.15
2018-01-06 03:00:00,0.0,76.83,92.56,96.15
2018-01-06 04:00:00,0.0,76.83,92.56,96.15
2018-01-06 05:00:00,0.0,76.83,92.56,96.15
2018-01-06 06:00:00,0.0,76.83,92.56,96.15
2018-01-06 07:00:00,0.0,76.83,92.56,96.15
2018-01-06 08:00:00,22.94,94.8,109.6,113.85
2018-01-06 09:00:00,254.37,300.86,311.72,323.81
2018-01-06 10:00:00,630.21,681.04,687.15,713.81
2018-01-06 11:00:00,880.95,928.9,936.04,972.36
2018-01-06 12:00:00,1140.63,1185.09,1200.21,1246.78
2018-01-06 13:00:00,1200.73,1236.86,1264.01,1313.05
2018-01-06 14:00:00,1102.39,1148.45,1153.45,1198.2
2018-01-06 15:00:00,827.75,866.22,884.83,919.16
2018-01-06 16:00:00,584.74,626.89,630.95,655.43
2018-01-06 17:00:00,222.65,288.89,305.12,316.96
2018-01-06 18:00:00,0.0,76.83,92.56,96.15
2018-01-06 19:00:00,0.0,76.83,92.56,96.15
2018-01-06 20:00:00,0.0,76.83,92.56,96.15
2018-01-06 21:00:00,0.0,76.83,92.56,96.15
2018-01-06 22:00:00,0.0,76.83,92.56,96.15
2018-01-06 23:00:00,0.0,76.83,92.56,96.15
2018-01-07 00:00:00,0.0,76.83,92.56,96.15
2018-01-07 01:00:00,0.0,76.83,92.56,96.15
2018-01-07 02:00:00,0.0,76.83,92.56,96.15
2018-01-07 03:00:00,0.0,76.83,92.56,96.15
2018-01-07 04:00:00,0.0,76.83,92.56,96.15
2018-01-07 05:00:00,0.0,76.83,92.56,96.15
2018-01-07 06:00:00,0.0,76.83,92.56,96.15
2018-01-07 07:00:00,0.0,76.83,92.56,96.15
2018-01-07 08:00:00,4.52,79.13,94.93,98.61
2018-01-07 09:00:00,511.97,543.72,559.4,581.1
2018-01-07 10:00:00,1065.27,1103.11,1118.82,1162.23
2018-01-07 11:00:00,1377.98,1413.12,1417.36,1472.35
2018-01-07 12:00:00,1559.73,1582.65,1586.24,1647.79
2018-01-07 13:00:00,1534.98,1564.73,1566.13,1626.89
2018-01-07 14:00:00,1370.62,1396.31,1410.89,1465.63
