snapshot,value,value_q2q_v1,value_q2q_v2,value_q2q_v3
2019-01-01 00:00:00,0.0,0.0,75.87,85.15
2019-01-01 01:00:00,0.0,0.0,75.87,85.15
2019-01-01 02:00:00,0.0,0.0,75.87,85.15
2019-01-01 03:00:00,0.0,0.0,75.87,85.15
2019-01-01 04:00:00,0.0,0.0,75.87,85.15
2019-01-01 05:00:00,0.0,0.0,75.87,85.15
2019-01-01 06:00:00,0.0,0.0,75.87,85.15
2019-01-01 07:00:00,0.0,0.0,75.87,85.15
2019-01-01 08:00:00,45.48,44.48,116.92,131.22
2019-01-01 09:00:00,1632.48,1501.24,1533.49,1721.11
2019-01-01 10:00:00,2953.77,2572.01,2591.72,2908.81
2019-01-01 11:00:00,3829.85,3187.43,3294.7,3697.79
2019-01-01 12:00:00,4283.05,3656.47,3605.72,4046.87
2019-01-01 13:00:00,4347.12,3761.31,3645.46,4091.47
2019-01-01 14:00:00,4059.08,3377.02,3457.21,3880.19
2019-01-01 15:00:00,3374.04,2871.88,2969.22,3332.5
2019-01-01 16:00:00,2277.2,2001.77,2057.85,2309.63
2019-01-01 17:00:00,934.34,875.48,886.99,995.51
2019-01-01 18:00:00,0.0,0.0,75.87,85.15
2019-01-01 19:00:00,0.0,0.0,75.87,85.15
2019-01-01 20:00:00,0.0,0.0,75.87,85.15
2019-01-01 21:00:00,0.0,0.0,75.87,85.15
2019-01-01 22:00:00,0.0,0.0,75.87,85.15
2019-01-01 23:00:00,0.0,0.0,75.87,85.15
2019-01-02 00:00:00,0.0,0.0,75.87,85.15
2019-01-02 01:00:00,0.0,0.0,75.87,85.15
2019-01-02 02:00:00,0.0,0.0,75.87,85.15
2019-01-02 03:00:00,0.0,0.0,75.87,85.15
2019-01-02 04:00:00,0.0,0.0,75.87,85.15
2019-01-02 05:00:00,0.0,0.0,75.87,85.15
2019-01-02 06:00:00,0.0,0.0,75.87,85.15
2019-01-02 07:00:00,0.0,0.0,75.87,85.15
2019-01-02 08:00:00,45.71,44.68,117.36,131.72
2019-01-02 09:00:00,1560.36,1437.84,1469.77,1649.59
2019-01-02 10:00:00,2808.18,2453.0,2473.9,2776.57
2019-01-02 11:00:00,3639.38,3044.32,3140.49,3524.72
2019-01-02 12:00:00,4148.57,3571.48,3499.69,3927.87
2019-01-02 13:00:00,4280.99,3737.25,3595.67,4035.59
2019-01-02 14:00:00,3991.46,3338.39,3403.32,3819.71
2019-01-02 15:00:00,3368.91,2859.75,2960.48,3322.68
2019-01-02 16:00:00,2291.21,2024.39,2061.65,2313.89
2019-01-02 17:00:00,950.94,897.78,903.37,1013.9
2019-01-02 18:00:00,0.0,0.0,75.87,85.15
2019-01-02 19:00:00,0.0,0.0,75.87,85.15
2019-01-02 20:00:00,0.0,0.0,75.87,85.15
2019-01-02 21:00:00,0.0,0.0,75.87,85.15
2019-01-02 22:00:00,0.0,0.0,75.87,85.15
2019-01-02 23:00:00,0.0,0.0,75.87,85.15
2019-01-03 00:00:00,0.0,0.0,75.87,85.15
2019-01-03 01:00:00,0.0,0.0,75.87,85.15
2019-01-03 02:00:00,0.0,0.0,75.87,85.15
2019-01-03 03:00:00,0.0,0.0,75.87,85.15
2019-01-03 04:00:00,0.0,0.0,75.87,85.15
2019-01-03 05:00:00,0.0,0.0,75.87,85.15
2019-01-03 06:00:00,0.0,0.0,75.87,85.15
2019-01-03 07:00:00,0.0,0.0,75.87,85.15
2019-01-03 08:00:00,33.88,35.02,106.95,120.03
2019-01-03 09:00:00,1424.91,1330.48,1341.76,1505.92
2019-01-03 10:00:00,2623.78,2292.98,2329.03,2613.98
2019-01-03 11:00:00,3528.55,2974.82,3071.8,3447.63
2019-01-03 12:00:00,3900.71,3342.04,3316.86,3722.67
2019-01-03 13:00:00,3956.56,3425.93,3349.85,3759.69
