snapshot,value,value_q2q_v1,value_q2q_v2,value_q2q_v3
2023-01-01 00:00:00,7215.39,8585.82,9027.25,11846.85
2023-01-01 01:00:00,7268.26,8567.01,9014.68,11830.34
2023-01-01 02:00:00,7278.11,8579.25,9002.66,11814.58
2023-01-01 03:00:00,6973.14,8402.96,8770.98,11510.54
2023-01-01 04:00:00,6807.6,8114.19,8514.57,11174.03
2023-01-01 05:00:00,7304.51,8362.43,8766.83,11505.09
2023-01-01 06:00:00,8272.6,8981.83,9388.63,12321.09
2023-01-01 07:00:00,9380.37,9679.73,10147.3,13316.74
2023-01-01 08:00:00,10262.14,10150.87,10660.63,13990.4
2023-01-01 09:00:00,11043.84,10452.02,11003.78,14440.73
2023-01-01 10:00:00,9829.64,9668.54,10170.09,13346.64
2023-01-01 11:00:00,8168.36,8745.37,9152.81,12011.62
2023-01-01 12:00:00,8104.54,8840.53,9265.43,12159.41
2023-01-01 13:00:00,7832.28,8877.2,9310.76,12218.9
2023-01-01 14:00:00,7606.44,8610.17,9004.53,11817.03
2023-01-01 15:00:00,8401.2,8931.42,9360.6,12284.31
2023-01-01 16:00:00,9240.78,9602.77,10030.82,13163.87
2023-01-01 17:00:00,9894.82,10343.2,10826.71,14208.35
2023-01-01 18:00:00,10210.91,10666.54,11180.98,14673.27
2023-01-01 19:00:00,10510.21,10992.15,11506.42,15100.37
2023-01-01 20:00:00,10454.64,11157.26,11667.38,15311.59
2023-01-01 21:00:00,10252.4,11206.9,11716.96,15376.67
2023-01-01 22:00:00,6859.38,8934.37,9302.07,12207.5
2023-01-01 23:00:00,7581.71,9593.18,9976.58,13092.69
2023-01-02 00:00:00,7572.64,9520.04,9897.94,12989.48
2023-01-02 01:00:00,6787.84,8818.2,9208.76,12085.04
2023-01-02 02:00:00,5614.02,7839.85,8146.81,10691.4
2023-01-02 03:00:00,4588.09,7041.58,7315.05,9599.85
2023-01-02 04:00:00,3880.25,6446.01,6658.16,8737.79
2023-01-02 05:00:00,3080.15,5542.23,5716.62,7502.16
2023-01-02 06:00:00,2368.63,4662.69,4823.99,6330.72
2023-01-02 07:00:00,1679.12,3674.16,3791.5,4975.75
2023-01-02 08:00:00,1194.68,2917.22,3033.05,3980.4
2023-01-02 09:00:00,752.18,2106.76,2202.74,2890.74
2023-01-02 10:00:00,458.36,1523.1,1595.59,2093.96
2023-01-02 11:00:00,297.18,1176.41,1245.1,1634.0
2023-01-02 12:00:00,334.9,1234.34,1302.61,1709.48
2023-01-02 13:00:00,323.5,1215.41,1289.88,1692.77
2023-01-02 14:00:00,324.2,1226.85,1295.48,1700.12
2023-01-02 15:00:00,352.57,1303.83,1377.55,1807.81
2023-01-02 16:00:00,395.33,1447.31,1517.0,1990.82
2023-01-02 17:00:00,459.17,1547.71,1619.08,2124.79
2023-01-02 18:00:00,652.4,2055.63,2141.88,2810.88
2023-01-02 19:00:00,595.76,1795.8,1877.81,2464.32
2023-01-02 20:00:00,658.05,1876.16,1966.28,2580.44
2023-01-02 21:00:00,706.55,1937.84,2030.85,2665.17
2023-01-02 22:00:00,940.45,2262.77,2362.09,3099.88
2023-01-02 23:00:00,928.63,2255.79,2354.56,3089.99
2023-01-03 00:00:00,994.79,2332.85,2431.81,3191.37
2023-01-03 01:00:00,1191.47,2554.39,2677.76,3514.14
2023-01-03 02:00:00,1392.32,2748.47,2877.91,3776.8
2023-01-03 03:00:00,1406.83,2775.59,2906.67,3814.55
2023-01-03 04:00:00,1472.1,2840.37,2964.71,3890.72
2023-01-03 05:00:00,1573.83,2917.98,3068.91,4027.46
2023-01-03 06:00:00,1641.99,3028.6,3169.39,4159.33
2023-01-03 07:00:00,1690.51,3068.41,3186.79,4182.16
2023-01-03 08:00:00,1664.1,3038.91,3168.86,4158.63
2023-01-03 09:00:00,1537.2,2854.38,2986.49,3919.3
2023-01-03 10:00:00,1154.87,2303.54,2421.01,3177.19
2023-01-03 11:00:00,1030.01,2111.94,2220.95,2914.65
2023-01-03 12:00:00,1214.22,2296.19,2404.7,3155.78
2023-01-03 13:00:00,1496.06,2580.85,2716.25,3564.66
2023-01-03 14:00:00,1593.91,2707.34,2845.23,3733.91
2023-01-03 15:00:00,1498.98,2624.19,2748.13,3606.48
2023-01-03 16:00:00,1401.94,2552.67,2673.23,3508.19
2023-01-03 17:00:00,1605.34,2919.66,3027.5,3973.12
2023-01-03 18:00:00,1759.74,3223.89,3349.76,4396.03
2023-01-03 19:00:00,1864.47,3414.56,3562.43,4675.13
2023-01-03 20:00:00,1789.25,3280.52,3414.82,4481.41
2023-01-03 21:00:00,1734.09,3211.65,3326.59,4365.62
2023-01-03 22:00:00,1585.38,3026.23,3139.06,4119.52
2023-01-03 23:00:00,1524.97,2856.62,2979.08,3909.57
2023-01-04 00:00:00,1608.1,2952.87,3085.24,4048.89
2023-01-04 01:00:00,1584.36,2953.12,3084.24,4047.57
2023-01-04 02:00:00,1501.58,2890.53,3024.81,3969.59
2023-01-04 03:00:00,1406.51,2851.54,2978.43,3908.72
2023-01-04 04:00:00,1407.52,2913.8,3035.74,3983.93
2023-01-04 05:00:00,1361.6,2873.4,2984.46,3916.63
2023-01-04 06:00:00,1314.13,2821.8,2932.29,3848.17
2023-01-04 07:00:00,1267.35,2758.61,2868.35,3764.26
2023-01-04 08:00:00,1240.96,2723.48,2837.07,3723.2
2023-01-04 09:00:00,1170.17,2624.93,2730.15,3582.89
2023-01-04 10:00:00,691.07,1889.5,1966.18,2580.3
2023-01-04 11:00:00,521.96,1552.34,1633.18,2143.29
2023-01-04 12:00:00,624.07,1680.82,1765.76,2317.28
2023-01-04 13:00:00,670.01,1735.74,1823.69,2393.31
2023-01-04 14:00:00,619.39,1671.68,1757.51,2306.46
2023-01-04 15:00:00,527.78,1579.43,1660.2,2178.75
2023-01-04 16:00:00,444.89,1444.04,1518.69,1993.04
2023-01-04 17:00:00,434.92,1433.05,1508.72,1979.95
2023-01-04 18:00:00,434.83,1429.68,1509.49,1980.96
2023-01-04 19:00:00,452.3,1453.41,1536.03,2015.79
2023-01-04 20:00:00,565.15,1719.55,1802.58,2365.6
2023-01-04 21:00:00,616.09,1813.14,1900.35,2493.91
2023-01-04 22:00:00,657.86,1978.05,2069.89,2716.4
2023-01-04 23:00:00,678.29,1979.28,2064.56,2709.42
2023-01-05 00:00:00,619.53,1769.5,1854.28,2433.45
2023-01-05 01:00:00,633.29,1790.04,1873.06,2458.1
2023-01-05 02:00:00,650.03,1821.61,1912.35,2509.66
2023-01-05 03:00:00,646.36,1816.2,1912.58,2509.96
2023-01-05 04:00:00,568.95,1641.5,1722.82,2260.93
2023-01-05 05:00:00,526.35,1566.27,1649.95,2165.3
2023-01-05 06:00:00,523.42,1554.54,1634.55,2145.09
2023-01-05 07:00:00,513.56,1539.51,1616.15,2120.94
2023-01-05 08:00:00,500.65,1500.07,1589.34,2085.76
2023-01-05 09:00:00,421.22,1369.15,1449.86,1902.72
2023-01-05 10:00:00,248.76,1027.95,1094.2,1435.96
2023-01-05 11:00:00,218.45,983.5,1047.72,1374.97
2023-01-05 12:00:00,189.78,934.66,999.1,1311.16
2023-01-05 13:00:00,166.52,898.55,963.79,1264.82
2023-01-05 14:00:00,181.29,978.01,1048.75,1376.32
2023-01-05 15:00:00,210.04,1048.44,1115.73,1464.22
