snapshot,value,value_q2q_v1,value_q2q_v2,value_q2q_v3
2019-01-01 00:00:00,672.68,1808.34,1830.29,2407.49
2019-01-01 01:00:00,659.5,1775.3,1809.91,2380.68
2019-01-01 02:00:00,632.28,1738.31,1767.91,2325.44
2019-01-01 03:00:00,607.37,1688.22,1720.05,2262.48
2019-01-01 04:00:00,577.84,1628.76,1660.05,2183.56
2019-01-01 05:00:00,552.59,1573.43,1602.18,2107.45
2019-01-01 06:00:00,547.55,1563.9,1590.92,2092.62
2019-01-01 07:00:00,537.57,1549.32,1573.07,2069.16
2019-01-01 08:00:00,544.97,1603.2,1631.64,2146.2
2019-01-01 09:00:00,495.27,1550.23,1578.45,2076.22
2019-01-01 10:00:00,274.16,1087.76,1100.19,1447.14
2019-01-01 11:00:00,54.91,437.27,451.68,594.12
2019-01-01 12:00:00,54.76,437.66,452.09,594.66
2019-01-01 13:00:00,100.08,566.59,579.77,762.61
2019-01-01 14:00:00,157.79,732.09,747.47,983.19
2019-01-01 15:00:00,181.38,777.32,793.31,1043.48
2019-01-01 16:00:00,304.73,1080.89,1094.51,1439.67
2019-01-01 17:00:00,551.74,1612.87,1638.51,2155.23
2019-01-01 18:00:00,746.49,1960.54,1996.22,2625.75
2019-01-01 19:00:00,892.08,2176.61,2212.75,2910.56
2019-01-01 20:00:00,1066.37,2447.1,2485.95,3269.92
2019-01-01 21:00:00,1284.36,2754.19,2799.36,3682.16
2019-01-01 22:00:00,1294.4,2807.56,2854.6,3754.82
2019-01-01 23:00:00,1411.85,2957.37,3008.39,3957.11
2019-01-02 00:00:00,1539.22,3135.81,3186.1,4190.86
2019-01-02 01:00:00,1742.84,3390.28,3444.82,4531.17
2019-01-02 02:00:00,2170.68,3971.11,4043.09,5318.11
2019-01-02 03:00:00,2553.41,4429.58,4503.26,5923.4
2019-01-02 04:00:00,2999.08,4957.11,5030.18,6616.5
2019-01-02 05:00:00,3455.28,5526.65,5601.52,7368.01
2019-01-02 06:00:00,3716.42,5803.87,5895.41,7754.58
2019-01-02 07:00:00,3956.21,6001.19,6097.74,8020.72
2019-01-02 08:00:00,4218.08,6221.79,6322.23,8316.01
2019-01-02 09:00:00,4315.33,6286.06,6395.56,8412.45
2019-01-02 10:00:00,3348.16,5259.44,5338.22,7021.68
2019-01-02 11:00:00,3108.32,4988.8,5064.93,6662.2
2019-01-02 12:00:00,3117.12,5004.88,5078.44,6679.97
2019-01-02 13:00:00,3224.08,5153.0,5234.97,6885.86
2019-01-02 14:00:00,3165.91,5087.83,5172.31,6803.45
2019-01-02 15:00:00,3158.79,5067.43,5143.15,6765.08
2019-01-02 16:00:00,3443.81,5347.18,5437.02,7151.63
2019-01-02 17:00:00,4161.19,6101.95,6222.77,8185.17
2019-01-02 18:00:00,4659.97,6615.53,6707.54,8822.83
2019-01-02 19:00:00,4809.32,6778.94,6876.74,9045.38
2019-01-02 20:00:00,4606.56,6588.88,6710.82,8827.14
2019-01-02 21:00:00,4111.35,6167.51,6274.49,8253.21
2019-01-02 22:00:00,3540.15,5580.85,5678.09,7468.72
2019-01-02 23:00:00,3180.88,5242.47,5315.37,6991.61
2019-01-03 00:00:00,3035.9,5089.44,5179.34,6812.7
2019-01-03 01:00:00,2789.84,4834.91,4911.71,6460.66
2019-01-03 02:00:00,2571.03,4601.82,4673.77,6147.68
2019-01-03 03:00:00,2440.1,4427.51,4491.0,5907.28
2019-01-03 04:00:00,2357.1,4348.5,4413.66,5805.55
2019-01-03 05:00:00,2279.89,4254.68,4317.59,5679.19
2019-01-03 06:00:00,2273.8,4281.61,4341.14,5710.16
2019-01-03 07:00:00,2140.8,4127.64,4183.88,5503.3
2019-01-03 08:00:00,2029.5,3972.21,4027.19,5297.2
2019-01-03 09:00:00,1809.05,3640.33,3692.58,4857.07
2019-01-03 10:00:00,1185.54,2704.51,2752.83,3620.96
2019-01-03 11:00:00,696.43,1913.85,1948.5,2562.97
2019-01-03 12:00:00,639.19,1818.77,1853.25,2437.69
2019-01-03 13:00:00,629.43,1793.69,1826.19,2402.09
2019-01-03 14:00:00,584.64,1695.63,1724.74,2268.66
2019-01-03 15:00:00,605.98,1741.16,1767.54,2324.95
2019-01-03 16:00:00,758.06,2025.49,2059.27,2708.68
2019-01-03 17:00:00,1013.62,2421.91,2465.64,3243.2
2019-01-03 18:00:00,1250.7,2790.59,2825.51,3716.56
