snapshot,value,value_q2q_v1,value_q2q_v2,value_q2q_v3
2018-01-01 00:00:00,0.0,74.67,89.76,93.44
2018-01-01 01:00:00,0.0,74.67,89.76,93.44
2018-01-01 02:00:00,0.0,74.67,89.76,93.44
2018-01-01 03:00:00,0.0,74.67,89.76,93.44
2018-01-01 04:00:00,0.0,74.67,89.76,93.44
2018-01-01 05:00:00,0.0,74.67,89.76,93.44
2018-01-01 06:00:00,0.0,74.67,89.76,93.44
2018-01-01 07:00:00,0.0,74.67,89.76,93.44
2018-01-01 08:00:00,45.11,118.63,133.6,139.07
2018-01-01 09:00:00,1002.46,1043.23,1069.17,1113.02
2018-01-01 10:00:00,1858.97,1874.05,1897.7,1975.52
2018-01-01 11:00:00,2412.99,2409.53,2415.67,2514.74
2018-01-01 12:00:00,2721.85,2725.34,2728.67,2840.58
2018-01-01 13:00:00,2753.78,2758.23,2756.58,2869.63
2018-01-01 14:00:00,2411.28,2419.08,2417.04,2516.16
2018-01-01 15:00:00,1833.85,1847.4,1873.37,1950.2
2018-01-01 16:00:00,1141.99,1180.09,1186.46,1235.12
2018-01-01 17:00:00,436.58,490.57,510.74,531.69
2018-01-01 18:00:00,0.0,74.67,89.76,93.44
2018-01-01 19:00:00,0.0,74.67,89.76,93.44
2018-01-01 20:00:00,0.0,74.67,89.76,93.44
2018-01-01 21:00:00,0.0,74.67,89.76,93.44
2018-01-01 22:00:00,0.0,74.67,89.76,93.44
2018-01-01 23:00:00,0.0,74.67,89.76,93.44
2018-01-02 00:00:00,0.0,74.67,89.76,93.44
2018-01-02 01:00:00,0.0,74.67,89.76,93.44
2018-01-02 02:00:00,0.0,74.67,89.76,93.44
2018-01-02 03:00:00,0.0,74.67,89.76,93.44
2018-01-02 04:00:00,0.0,74.67,89.76,93.44
2018-01-02 05:00:00,0.0,74.67,89.76,93.44
2018-01-02 06:00:00,0.0,74.67,89.76,93.44
2018-01-02 07:00:00,0.0,74.67,89.76,93.44
2018-01-02 08:00:00,36.76,110.58,123.24,128.3
2018-01-02 09:00:00,745.68,800.59,799.9,832.7
2018-01-02 10:00:00,1405.35,1438.95,1447.52,1506.88
2018-01-02 11:00:00,1950.44,1963.19,1975.22,2056.22
2018-01-02 12:00:00,2168.26,2179.89,2196.7,2286.78
2018-01-02 13:00:00,2179.33,2201.16,2199.73,2289.94
2018-01-02 14:00:00,2071.91,2090.12,2089.92,2175.63
2018-01-02 15:00:00,1666.73,1694.41,1710.32,1780.46
2018-01-02 16:00:00,1101.44,1134.56,1146.29,1193.3
2018-01-02 17:00:00,397.59,452.79,468.64,487.86
2018-01-02 18:00:00,0.0,74.67,89.76,93.44
