snapshot,value,value_q2q_v1,value_q2q_v2,value_q2q_v3
2019-01-01 00:00:00,1027.92,1722.64,1746.51,2299.9
2019-01-01 01:00:00,1008.02,1707.78,1734.96,2284.69
2019-01-01 02:00:00,943.67,1657.48,1677.84,2209.47
2019-01-01 03:00:00,902.01,1662.62,1683.2,2216.53
2019-01-01 04:00:00,872.55,1680.3,1704.85,2245.04
2019-01-01 05:00:00,834.08,1642.56,1663.72,2190.89
2019-01-01 06:00:00,806.42,1619.11,1638.66,2157.88
2019-01-01 07:00:00,775.27,1579.67,1603.45,2111.51
2019-01-01 08:00:00,743.11,1580.63,1601.31,2108.7
2019-01-01 09:00:00,667.13,1510.36,1527.22,2011.13
2019-01-01 10:00:00,387.01,996.18,1009.97,1329.99
2019-01-01 11:00:00,157.7,469.57,476.66,627.69
2019-01-01 12:00:00,127.81,374.66,378.19,498.02
2019-01-01 13:00:00,152.68,429.81,436.14,574.33
2019-01-01 14:00:00,178.39,478.64,487.31,641.72
2019-01-01 15:00:00,232.29,613.92,624.07,821.81
2019-01-01 16:00:00,416.15,1012.23,1025.4,1350.3
2019-01-01 17:00:00,702.27,1495.81,1515.06,1995.12
2019-01-01 18:00:00,964.78,1914.16,1935.79,2549.16
2019-01-01 19:00:00,1158.69,2176.69,2207.08,2906.4
2019-01-01 20:00:00,1360.06,2424.8,2455.18,3233.11
2019-01-01 21:00:00,1623.07,2749.24,2783.82,3665.89
2019-01-01 22:00:00,1655.71,2865.18,2899.5,3818.23
2019-01-01 23:00:00,1822.4,3099.73,3137.58,4131.75
2019-01-02 00:00:00,1971.74,3299.72,3343.36,4402.73
2019-01-02 01:00:00,2224.56,3579.82,3634.05,4785.52
2019-01-02 02:00:00,2725.64,4105.22,4169.5,5490.64
2019-01-02 03:00:00,3176.54,4594.54,4654.48,6129.28
2019-01-02 04:00:00,3677.38,5113.27,5190.93,6835.71
2019-01-02 05:00:00,4147.08,5636.09,5722.18,7535.29
2019-01-02 06:00:00,4388.5,5891.59,5983.51,7879.43
2019-01-02 07:00:00,4603.89,6058.24,6142.55,8088.86
2019-01-02 08:00:00,4907.06,6401.44,6501.74,8561.86
2019-01-02 09:00:00,4992.31,6478.67,6581.14,8666.42
2019-01-02 10:00:00,3836.97,5409.58,5477.7,7213.34
2019-01-02 11:00:00,3688.41,5127.59,5206.15,6855.76
2019-01-02 12:00:00,3710.88,5129.78,5211.68,6863.03
2019-01-02 13:00:00,3731.17,5176.21,5258.97,6925.31
2019-01-02 14:00:00,3601.94,5043.28,5111.92,6731.66
2019-01-02 15:00:00,3521.58,4960.96,5045.79,6644.58
2019-01-02 16:00:00,3832.87,5285.06,5360.05,7058.42
