snapshot,value,value_q2q_v1,value_q2q_v2,value_q2q_v3
2019-01-01 00:00:00,1141.91,1862.75,1885.25,2476.28
2019-01-01 01:00:00,1128.64,1864.35,1890.51,2483.18
2019-01-01 02:00:00,1071.99,1866.0,1894.67,2488.65
2019-01-01 03:00:00,1004.84,1797.53,1823.74,2395.48
2019-01-01 04:00:00,951.6,1747.73,1773.43,2329.41
2019-01-01 05:00:00,912.3,1746.67,1772.2,2327.78
2019-01-01 06:00:00,884.22,1725.45,1746.47,2293.99
2019-01-01 07:00:00,853.94,1686.76,1710.78,2247.11
2019-01-01 08:00:00,810.72,1643.89,1663.43,2184.91
2019-01-01 09:00:00,741.49,1623.9,1644.55,2160.11
2019-01-01 10:00:00,427.58,1028.74,1045.75,1373.6
2019-01-01 11:00:00,169.01,467.92,472.76,620.97
2019-01-01 12:00:00,141.5,390.98,394.49,518.16
2019-01-01 13:00:00,173.45,469.38,477.52,627.23
2019-01-01 14:00:00,222.55,602.75,615.21,808.08
2019-01-01 15:00:00,244.16,613.55,623.49,818.95
2019-01-01 16:00:00,456.58,1072.56,1088.06,1429.17
2019-01-01 17:00:00,753.63,1553.45,1571.65,2064.37
2019-01-01 18:00:00,1027.53,1960.78,1985.59,2608.07
2019-01-01 19:00:00,1223.82,2217.93,2247.22,2951.72
2019-01-01 20:00:00,1432.92,2464.22,2496.26,3278.84
2019-01-01 21:00:00,1699.32,2763.71,2804.9,3684.23
2019-01-01 22:00:00,1739.07,2904.33,2943.01,3865.64
2019-01-01 23:00:00,1908.72,3144.51,3178.66,4175.17
2019-01-02 00:00:00,2079.55,3348.52,3402.11,4468.68
2019-01-02 01:00:00,2341.23,3637.99,3690.65,4847.67
2019-01-02 02:00:00,2858.76,4174.62,4239.89,5569.09
2019-01-02 03:00:00,3328.05,4672.76,4734.1,6218.25
2019-01-02 04:00:00,3836.05,5177.99,5265.94,6916.82
2019-01-02 05:00:00,4321.08,5731.27,5813.09,7635.5
2019-01-02 06:00:00,4557.73,5969.27,6066.84,7968.8
2019-01-02 07:00:00,4771.35,6160.29,6246.74,8205.09
2019-01-02 08:00:00,5061.02,6466.71,6571.66,8631.88
2019-01-02 09:00:00,5153.77,6547.69,6657.7,8744.9
2019-01-02 10:00:00,3979.27,5471.01,5542.22,7279.71
2019-01-02 11:00:00,3808.0,5171.38,5250.67,6896.76
2019-01-02 12:00:00,3823.76,5182.46,5268.91,6920.72
2019-01-02 13:00:00,3829.55,5195.08,5277.9,6932.53
2019-01-02 14:00:00,3691.29,5059.09,5131.15,6739.77
2019-01-02 15:00:00,3613.73,4988.85,5067.55,6656.23
