snapshot,value,value_q2q_v1,value_q2q_v2,value_q2q_v3
2019-01-01 00:00:00,0.0,117.83,141.23,159.69
2019-01-01 01:00:00,0.0,117.83,141.23,159.69
2019-01-01 02:00:00,0.0,117.83,141.23,159.69
2019-01-01 03:00:00,0.0,117.83,141.23,159.69
2019-01-01 04:00:00,0.0,117.83,141.23,159.69
2019-01-01 05:00:00,0.0,117.83,141.23,159.69
2019-01-01 06:00:00,0.0,117.83,141.23,159.69
2019-01-01 07:00:00,0.0,117.83,141.23,159.69
2019-01-01 08:00:00,571.16,686.36,742.94,840.08
2019-01-01 09:00:00,2917.37,2570.19,2615.65,2957.63
2019-01-01 10:00:00,4001.65,3320.0,3428.92,3877.22
2019-01-01 11:00:00,4413.69,3867.78,3694.89,4177.97
2019-01-01 12:00:00,4451.26,3933.09,3719.04,4205.28
2019-01-01 13:00:00,4104.82,3410.09,3494.78,3951.69
2019-01-01 14:00:00,3370.35,2877.03,2980.25,3369.89
2019-01-01 15:00:00,2218.58,2012.33,2030.76,2296.26
2019-01-01 16:00:00,612.71,708.24,755.06,853.78
2019-01-01 17:00:00,0.0,117.83,141.23,159.69
2019-01-01 18:00:00,0.0,117.83,141.23,159.69
2019-01-01 19:00:00,0.0,117.83,141.23,159.69
2019-01-01 20:00:00,0.0,117.83,141.23,159.69
2019-01-01 21:00:00,0.0,117.83,141.23,159.69
2019-01-01 22:00:00,0.0,117.83,141.23,159.69
2019-01-01 23:00:00,0.0,117.83,141.23,159.69
2019-01-02 00:00:00,0.0,117.83,141.23,159.69
2019-01-02 01:00:00,0.0,117.83,141.23,159.69
2019-01-02 02:00:00,0.0,117.83,141.23,159.69
2019-01-02 03:00:00,0.0,117.83,141.23,159.69
2019-01-02 04:00:00,0.0,117.83,141.23,159.69
2019-01-02 05:00:00,0.0,117.83,141.23,159.69
2019-01-02 06:00:00,0.0,117.83,141.23,159.69
2019-01-02 07:00:00,0.0,117.83,141.23,159.69
2019-01-02 08:00:00,559.91,678.1,735.93,832.14
