snapshot,q2qNo,q2qv1,q2qv2,q2qv3
2023-01-01 00:00:00,9329.31,8472.27,8544.11,11948.54
2023-01-01 01:00:00,9381.55,8483.03,8545.57,11950.61
2023-01-01 02:00:00,9482.62,8477.19,8562.65,11974.49
2023-01-01 03:00:00,9306.41,8363.76,8444.44,11809.18
2023-01-01 04:00:00,9128.74,8301.12,8377.24,11715.2
2023-01-01 05:00:00,9641.26,8827.19,8737.0,12218.31
2023-01-01 06:00:00,10667.57,9672.98,9415.98,13167.83
2023-01-01 07:00:00,11906.57,10576.17,10155.65,14202.23
2023-01-01 08:00:00,12893.75,11727.17,10735.65,15013.32
2023-01-01 09:00:00,13247.09,12214.31,10995.63,15376.89
2023-01-01 10:00:00,12115.7,10553.54,10105.33,14131.86
2023-01-01 11:00:00,10623.15,9402.36,9148.73,12794.09
2023-01-01 12:00:00,10686.56,9551.58,9337.52,13058.11
2023-01-01 13:00:00,10732.36,9538.9,9512.29,13302.52
2023-01-01 14:00:00,10278.18,9148.8,9194.23,12857.73
2023-01-01 15:00:00,10721.19,9587.71,9375.78,13111.62
2023-01-01 16:00:00,11783.41,10300.21,10070.7,14083.43
2023-01-01 17:00:00,12818.11,10838.68,10762.53,15050.89
2023-01-01 18:00:00,13334.11,11037.12,11034.01,15430.56
2023-01-01 19:00:00,13706.95,11478.23,11334.72,15851.07
2023-01-01 20:00:00,13751.46,11543.82,11469.68,16039.82
2023-01-01 21:00:00,13686.7,11440.17,11508.59,16094.23
2023-01-01 22:00:00,9971.23,9168.86,9286.24,12986.39
2023-01-01 23:00:00,10940.95,9811.85,9940.83,13901.81
2023-01-02 00:00:00,10731.67,9687.19,9822.63,13736.51
2023-01-02 01:00:00,9624.01,9002.18,9142.61,12785.53
2023-01-02 02:00:00,7895.83,7963.71,8070.78,11286.64
2023-01-02 03:00:00,6529.23,7163.6,7256.9,10148.46
2023-01-02 04:00:00,5574.48,6531.12,6604.01,9235.42
2023-01-02 05:00:00,4501.71,5738.2,5800.26,8111.4
2023-01-02 06:00:00,3469.05,4774.72,4828.74,6752.79
2023-01-02 07:00:00,2428.09,3711.82,3753.76,5249.48
2023-01-02 08:00:00,1674.95,2801.73,2836.61,3966.89
2023-01-02 09:00:00,1059.72,1872.5,1897.13,2653.06
2023-01-02 10:00:00,581.03,955.67,966.75,1351.96
2023-01-02 11:00:00,403.64,697.04,706.22,987.63
2023-01-02 12:00:00,405.27,661.32,669.93,936.87
2023-01-02 13:00:00,406.35,720.62,729.33,1019.94
2023-01-02 14:00:00,405.7,754.83,765.88,1071.05
2023-01-02 15:00:00,476.95,989.48,1003.06,1402.75
2023-01-02 16:00:00,472.14,930.86,944.3,1320.56
2023-01-02 17:00:00,718.95,1469.44,1485.62,2077.58
2023-01-02 18:00:00,872.51,1691.39,1715.09,2398.48
2023-01-02 19:00:00,895.27,1631.97,1655.07,2314.54
2023-01-02 20:00:00,892.95,1573.92,1595.8,2231.66
2023-01-02 21:00:00,889.47,1521.52,1540.46,2154.27
2023-01-02 22:00:00,1096.1,1679.06,1697.25,2373.54
2023-01-02 23:00:00,1075.06,1645.48,1667.9,2332.48
2023-01-03 00:00:00,1138.44,1652.67,1673.5,2340.32
2023-01-03 01:00:00,1345.24,1873.05,1898.88,2655.5
2023-01-03 02:00:00,1582.92,2065.84,2092.56,2926.36
2023-01-03 03:00:00,1594.29,2072.07,2096.03,2931.21
2023-01-03 04:00:00,1649.57,2095.34,2120.57,2965.52
2023-01-03 05:00:00,1765.96,2197.26,2225.22,3111.87
2023-01-03 06:00:00,1850.43,2365.72,2401.03,3357.73
2023-01-03 07:00:00,1909.82,2408.2,2442.19,3415.29
2023-01-03 08:00:00,1944.04,2480.46,2519.15,3522.92
2023-01-03 09:00:00,1756.09,2239.48,2271.52,3176.62
2023-01-03 10:00:00,1189.37,1431.21,1451.15,2029.37
2023-01-03 11:00:00,1066.13,1343.66,1363.67,1907.04
2023-01-03 12:00:00,1262.18,1613.95,1640.95,2294.79
2023-01-03 13:00:00,1595.31,1922.22,1948.57,2724.99
2023-01-03 14:00:00,1760.04,2072.69,2099.09,2935.48
2023-01-03 15:00:00,1708.33,2104.39,2135.63,2986.59
2023-01-03 16:00:00,1634.58,2099.05,2129.95,2978.64
2023-01-03 17:00:00,1931.24,2511.97,2544.38,3558.2
2023-01-03 18:00:00,2081.15,2667.64,2703.49,3780.71
2023-01-03 19:00:00,2142.83,2710.03,2752.55,3849.32
2023-01-03 20:00:00,2033.81,2590.71,2629.81,3677.67
2023-01-03 21:00:00,1933.11,2440.31,2475.15,3461.38
2023-01-03 22:00:00,1814.34,2369.84,2404.05,3361.95
2023-01-03 23:00:00,1767.31,2392.87,2429.57,3397.65
2023-01-04 00:00:00,1847.49,2490.72,2532.45,3541.52
2023-01-04 01:00:00,1808.74,2412.71,2445.35,3419.72
2023-01-04 02:00:00,1715.64,2280.86,2311.67,3232.77
2023-01-04 03:00:00,1618.89,2316.91,2349.34,3285.45
2023-01-04 04:00:00,1628.59,2389.26,2413.94,3375.79
2023-01-04 05:00:00,1559.84,2293.1,2318.28,3242.02
2023-01-04 06:00:00,1501.95,2235.4,2265.69,3168.47
2023-01-04 07:00:00,1454.43,2214.82,2241.41,3134.51
2023-01-04 08:00:00,1427.85,2182.5,2210.66,3091.51
2023-01-04 09:00:00,1328.88,2069.73,2094.03,2928.4
2023-01-04 10:00:00,740.1,1165.68,1179.29,1649.18
2023-01-04 11:00:00,505.36,766.57,775.88,1085.03
2023-01-04 12:00:00,591.3,844.65,854.53,1195.02
2023-01-04 13:00:00,698.8,1057.79,1074.37,1502.46
2023-01-04 14:00:00,647.87,1010.72,1021.52,1428.54
2023-01-04 15:00:00,526.72,876.99,888.27,1242.21
2023-01-04 16:00:00,460.76,807.33,820.08,1146.84
2023-01-04 17:00:00,468.66,826.39,836.45,1169.74
2023-01-04 18:00:00,590.86,1092.53,1107.06,1548.18
2023-01-04 19:00:00,661.19,1172.52,1188.69,1662.34
2023-01-04 20:00:00,775.93,1319.68,1335.89,1868.18
2023-01-04 21:00:00,878.64,1488.24,1503.6,2102.72
2023-01-04 22:00:00,852.49,1496.15,1516.49,2120.74
2023-01-04 23:00:00,807.68,1429.42,1449.14,2026.56
2023-01-05 00:00:00,749.33,1289.5,1306.7,1827.36
2023-01-05 01:00:00,721.19,1218.38,1232.46,1723.54
2023-01-05 02:00:00,704.39,1173.92,1189.6,1663.61
2023-01-05 03:00:00,695.24,1181.99,1196.96,1673.9
2023-01-05 04:00:00,659.29,1145.35,1160.94,1623.52
2023-01-05 05:00:00,594.92,1033.52,1044.76,1461.05
2023-01-05 06:00:00,599.03,1050.35,1064.15,1488.17
2023-01-05 07:00:00,568.35,1011.25,1023.72,1431.63
2023-01-05 08:00:00,534.46,965.59,980.44,1371.1
2023-01-05 09:00:00,412.25,732.73,743.73,1040.08
2023-01-05 10:00:00,212.12,305.61,309.03,432.16
2023-01-05 11:00:00,184.71,325.37,329.9,461.35
2023-01-05 12:00:00,147.11,211.23,214.24,299.6
2023-01-05 13:00:00,141.78,213.73,217.08,303.58
2023-01-05 14:00:00,144.68,233.58,237.39,331.98
2023-01-05 15:00:00,159.04,258.19,260.46,364.24
2023-01-05 16:00:00,207.52,375.13,380.51,532.13
2023-01-05 17:00:00,293.69,568.19,577.54,807.66
2023-01-05 18:00:00,302.35,579.47,587.72,821.9
2023-01-05 19:00:00,298.72,537.38,542.98,759.34
2023-01-05 20:00:00,301.58,552.8,559.95,783.06
2023-01-05 21:00:00,360.9,647.18,656.64,918.29
2023-01-05 22:00:00,508.17,861.75,873.03,1220.89
2023-01-05 23:00:00,609.83,1015.84,1030.1,1440.55
2023-01-06 00:00:00,689.76,1056.26,1069.43,1495.55
2023-01-06 01:00:00,685.35,1060.53,1073.73,1501.56
2023-01-06 02:00:00,697.12,1067.98,1084.03,1515.97
2023-01-06 03:00:00,724.41,1145.49,1160.31,1622.64
2023-01-06 04:00:00,867.81,1355.94,1370.3,1916.31
2023-01-06 05:00:00,1070.37,1585.36,1608.81,2249.85
2023-01-06 06:00:00,1203.26,1664.2,1689.23,2362.31
2023-01-06 07:00:00,1280.22,1731.27,1755.29,2454.69
2023-01-06 08:00:00,1302.59,1748.38,1771.82,2477.81
2023-01-06 09:00:00,1309.78,1580.57,1603.68,2242.67
2023-01-06 10:00:00,1430.66,1556.78,1576.54,2204.72
2023-01-06 11:00:00,1184.87,1214.06,1232.42,1723.48
2023-01-06 12:00:00,1458.98,1483.89,1501.72,2100.09
2023-01-06 13:00:00,1843.53,1774.89,1796.79,2512.73
2023-01-06 14:00:00,2182.26,2072.28,2069.43,2894.0
2023-01-06 15:00:00,2451.48,2464.13,2330.9,3259.66
2023-01-06 16:00:00,2814.88,3001.71,2790.41,3902.26
2023-01-06 17:00:00,3366.66,3666.0,3430.89,4797.95
2023-01-06 18:00:00,3838.22,4154.54,3909.4,5467.12
2023-01-06 19:00:00,4195.28,4451.27,4202.37,5876.82
2023-01-06 20:00:00,4605.69,4939.02,4699.5,6572.03
2023-01-06 21:00:00,5050.47,5330.57,5086.24,7112.87
2023-01-06 22:00:00,6324.8,6625.2,6204.6,8676.84
2023-01-06 23:00:00,6731.7,7089.11,6541.53,9148.03
2023-01-07 00:00:00,7274.18,7592.39,6965.0,9740.22
2023-01-07 01:00:00,7679.46,7929.67,7295.32,10202.16
2023-01-07 02:00:00,8312.36,8422.95,7767.45,10862.42
2023-01-07 03:00:00,8788.43,8736.29,8085.61,11307.34
2023-01-07 04:00:00,9443.4,9179.39,8527.32,11925.05
2023-01-07 05:00:00,10110.76,9659.09,8977.08,12554.02
2023-01-07 06:00:00,10863.11,10258.8,9459.35,13228.45
2023-01-07 07:00:00,11635.59,10857.86,9971.36,13944.48
2023-01-07 08:00:00,12509.52,11507.63,10527.93,14722.81
2023-01-07 09:00:00,12689.62,11745.8,10672.76,14925.34
2023-01-07 10:00:00,10965.51,9918.6,9293.8,12996.94
2023-01-07 11:00:00,11331.42,10150.07,9598.1,13422.48
2023-01-07 12:00:00,11883.04,10854.49,10246.13,14328.72
2023-01-07 13:00:00,12340.96,10958.28,10665.68,14915.44
2023-01-07 14:00:00,13179.67,11565.53,11335.95,15852.79
2023-01-07 15:00:00,14363.91,12451.49,12068.59,16877.34
2023-01-07 16:00:00,14587.3,12725.03,12304.49,17207.25
2023-01-07 17:00:00,15028.36,12845.56,12541.6,17538.83
2023-01-07 18:00:00,15419.39,12949.59,12725.19,17795.57
2023-01-07 19:00:00,16515.34,13506.23,13305.9,18607.67
2023-01-07 20:00:00,17217.25,13945.92,13656.13,19097.44
2023-01-07 21:00:00,17847.67,14631.99,14082.39,19693.55
2023-01-07 22:00:00,17890.18,14337.47,14009.35,19591.39
2023-01-07 23:00:00,18077.15,14364.15,14098.56,19716.15
2023-01-08 00:00:00,18015.69,14404.44,14096.98,19713.95
2023-01-08 01:00:00,17594.32,14491.78,13930.19,19480.69
2023-01-08 02:00:00,17385.19,14361.84,13783.1,19275.0
2023-01-08 03:00:00,17047.47,14063.76,13526.14,18915.65
2023-01-08 04:00:00,16570.63,13626.37,13233.68,18506.65
2023-01-08 05:00:00,16515.91,13322.96,13190.88,18446.8
2023-01-08 06:00:00,16691.1,13310.61,13245.85,18523.69
2023-01-08 07:00:00,16981.85,13789.21,13469.78,18836.83
2023-01-08 08:00:00,17780.49,14631.87,14014.55,19598.67
2023-01-08 09:00:00,18943.08,15745.31,14702.36,20560.54
2023-01-08 10:00:00,20374.36,17020.97,15422.88,21568.14
2023-01-08 11:00:00,21008.96,17774.98,15866.44,22188.45
2023-01-08 12:00:00,22090.11,18851.69,16359.99,22878.65
2023-01-08 13:00:00,22612.36,19149.26,16707.36,23364.42
2023-01-08 14:00:00,22741.76,18978.58,16667.79,23309.1
2023-01-08 15:00:00,22542.81,18671.04,16382.26,22909.79
2023-01-08 16:00:00,22685.07,18673.83,16431.37,22978.47
2023-01-08 17:00:00,22542.27,18624.78,16369.9,22892.5
2023-01-08 18:00:00,21765.98,17500.19,15928.63,22275.4
2023-01-08 19:00:00,21045.48,17006.61,15608.6,21827.86
2023-01-08 20:00:00,20573.74,16949.54,15511.98,21692.75
2023-01-08 21:00:00,19935.75,16694.94,15344.34,21458.3
2023-01-08 22:00:00,20907.11,17642.72,16020.42,22403.78
2023-01-08 23:00:00,20848.22,17346.66,16045.94,22439.46
2023-01-09 00:00:00,20492.82,16641.48,15812.45,22112.94
2023-01-09 01:00:00,20025.82,16283.97,15598.81,21814.17
2023-01-09 02:00:00,19546.56,15970.83,15402.15,21539.2
2023-01-09 03:00:00,19027.6,15574.06,15170.0,21214.55
2023-01-09 04:00:00,18556.49,15188.0,14865.09,20788.16
2023-01-09 05:00:00,17367.11,14506.93,14219.12,19884.75
2023-01-09 06:00:00,16175.16,13730.4,13552.88,18953.04
2023-01-09 07:00:00,15067.24,12857.49,12892.88,18030.07
2023-01-09 08:00:00,13894.64,12022.79,12090.34,16907.75
2023-01-09 09:00:00,12751.01,11186.35,11273.63,15765.63
2023-01-09 10:00:00,11117.99,10005.3,10130.49,14167.0
2023-01-09 11:00:00,11578.14,10333.08,10430.54,14586.61
2023-01-09 12:00:00,12314.48,11045.65,11071.47,15482.92
2023-01-09 13:00:00,12291.87,11307.84,11120.91,15552.05
2023-01-09 14:00:00,11829.92,10962.62,10774.9,15068.18
2023-01-09 15:00:00,10857.95,10387.47,10276.85,14371.68
2023-01-09 16:00:00,9226.42,9252.14,9173.83,12829.17
2023-01-09 17:00:00,8405.62,8627.81,8564.43,11976.95
2023-01-09 18:00:00,8023.85,8264.74,8290.71,11594.17
2023-01-09 19:00:00,7812.72,8076.15,8116.94,11351.15
2023-01-09 20:00:00,7666.92,7892.09,7952.09,11120.63
2023-01-09 21:00:00,7191.06,7494.65,7584.99,10607.25
2023-01-09 22:00:00,6724.63,7199.57,7286.89,10190.38
2023-01-09 23:00:00,6365.4,6833.41,6925.06,9684.37
2023-01-10 00:00:00,5881.55,6422.43,6514.29,9109.94
2023-01-10 01:00:00,5868.79,6458.64,6542.86,9149.89
