snapshot,q2qNo,q2qv1,q2qv2,q2qv3
2023-01-01 00:00:00,0.0,484.43,582.71,712.2
2023-01-01 01:00:00,0.0,484.31,582.61,712.2
2023-01-01 02:00:00,0.0,484.3,582.59,712.2
2023-01-01 03:00:00,0.0,484.3,582.59,712.2
2023-01-01 04:00:00,0.0,484.3,582.59,712.2
2023-01-01 05:00:00,0.0,484.3,582.59,712.2
2023-01-01 06:00:00,0.0,484.3,582.58,712.2
2023-01-01 07:00:00,0.0,484.31,582.57,712.2
2023-01-01 08:00:00,1524.46,2573.77,2777.04,3392.8
2023-01-01 09:00:00,5855.47,6345.01,6619.82,8086.74
2023-01-01 10:00:00,8295.22,8238.92,8649.12,10565.47
2023-01-01 11:00:00,10578.21,9983.73,10365.21,12661.61
2023-01-01 12:00:00,11924.98,10927.87,11421.08,13951.32
2023-01-01 13:00:00,11250.92,10499.18,10936.18,13359.01
2023-01-01 14:00:00,8731.04,8614.28,9170.44,11202.21
2023-01-01 15:00:00,5503.26,6178.31,6556.26,8009.06
2023-01-01 16:00:00,1642.37,2708.04,2882.75,3521.89
2023-01-01 17:00:00,0.0,484.43,582.7,712.2
2023-01-01 18:00:00,0.0,484.43,582.71,712.2
2023-01-01 19:00:00,0.0,484.44,582.71,712.2
2023-01-01 20:00:00,0.0,484.44,582.71,712.2
2023-01-01 21:00:00,0.0,484.43,582.71,712.2
2023-01-01 22:00:00,0.0,484.43,582.7,712.2
2023-01-01 23:00:00,0.0,484.28,582.61,712.2
2023-01-02 00:00:00,0.0,484.3,582.58,712.2
2023-01-02 01:00:00,0.0,484.3,582.59,712.2
2023-01-02 02:00:00,0.0,484.3,582.59,712.2
2023-01-02 03:00:00,0.0,484.3,582.59,712.2
2023-01-02 04:00:00,0.0,484.32,582.62,712.2
2023-01-02 05:00:00,0.0,484.43,582.7,712.2
2023-01-02 06:00:00,0.0,484.44,582.71,712.21
2023-01-02 07:00:00,0.0,484.45,582.72,712.21
2023-01-02 08:00:00,1128.15,2121.81,2319.13,2833.16
2023-01-02 09:00:00,5153.52,5787.17,6167.71,7534.25
2023-01-02 10:00:00,7433.1,7633.78,8020.28,9797.11
2023-01-02 11:00:00,8473.29,8403.07,8847.38,10807.38
2023-01-02 12:00:00,8667.57,8576.2,9052.52,11057.97
2023-01-02 13:00:00,7963.7,8081.49,8499.4,10382.35
2023-01-02 14:00:00,6321.55,6802.5,7086.87,8656.99
2023-01-02 15:00:00,4557.12,5356.49,5723.17,6991.26
2023-01-02 16:00:00,1530.03,2573.17,2784.81,3401.89
2023-01-02 17:00:00,0.0,484.67,582.91,712.24
2023-01-02 18:00:00,0.0,484.67,582.91,712.24
2023-01-02 19:00:00,0.0,484.67,582.91,712.24
2023-01-02 20:00:00,0.0,484.67,582.91,712.24
2023-01-02 21:00:00,0.0,484.67,582.91,712.24
2023-01-02 22:00:00,0.0,484.62,582.87,712.24
2023-01-02 23:00:00,0.0,484.6,582.85,712.23
2023-01-03 00:00:00,0.0,484.6,582.84,712.23
2023-01-03 01:00:00,0.0,484.6,582.84,712.23
2023-01-03 02:00:00,0.0,484.6,582.84,712.23
2023-01-03 03:00:00,0.0,484.6,582.84,712.23
2023-01-03 04:00:00,0.0,484.6,582.84,712.23
2023-01-03 05:00:00,0.0,484.62,582.87,712.23
2023-01-03 06:00:00,0.0,484.67,582.91,712.24
2023-01-03 07:00:00,0.0,484.67,582.91,712.24
2023-01-03 08:00:00,1498.52,2549.63,2760.41,3372.0
2023-01-03 09:00:00,7981.73,8133.18,8492.62,10373.7
2023-01-03 10:00:00,11477.27,10657.02,11148.01,13617.22
2023-01-03 11:00:00,13110.7,11838.04,12325.31,15055.25
2023-01-03 12:00:00,13633.01,12203.34,12722.34,15540.2
2023-01-03 13:00:00,13229.99,11884.41,12452.92,15211.12
2023-01-03 14:00:00,11398.89,10628.55,11155.01,13625.79
2023-01-03 15:00:00,8120.1,8224.05,8558.98,10454.73
2023-01-03 16:00:00,2894.97,3936.99,4154.0,5074.22
2023-01-03 17:00:00,0.0,484.67,582.91,712.24
2023-01-03 18:00:00,0.0,484.67,582.91,712.24
2023-01-03 19:00:00,0.0,484.67,582.91,712.24
2023-01-03 20:00:00,0.0,484.67,582.91,712.24
2023-01-03 21:00:00,0.0,484.67,582.91,712.24
2023-01-03 22:00:00,0.0,484.68,582.91,712.24
2023-01-03 23:00:00,0.0,484.68,582.91,712.24
2023-01-04 00:00:00,0.0,484.67,582.91,712.24
2023-01-04 01:00:00,0.0,484.67,582.91,712.24
2023-01-04 02:00:00,0.0,484.67,582.91,712.24
2023-01-04 03:00:00,0.0,484.67,582.91,712.24
2023-01-04 04:00:00,0.0,484.67,582.91,712.24
2023-01-04 05:00:00,0.0,484.68,582.91,712.24
2023-01-04 06:00:00,0.0,484.68,582.91,712.24
2023-01-04 07:00:00,0.0,484.67,582.91,712.24
2023-01-04 08:00:00,1524.34,2586.2,2793.92,3412.94
2023-01-04 09:00:00,8919.26,8823.79,9221.19,11263.59
2023-01-04 10:00:00,12418.08,11311.53,11848.18,14472.32
2023-01-04 11:00:00,13973.94,12450.88,12950.56,15818.82
2023-01-04 12:00:00,14481.71,12821.13,13320.48,16270.65
2023-01-04 13:00:00,13945.37,12382.71,12940.53,15806.57
2023-01-04 14:00:00,11989.3,11014.1,11579.92,14144.65
2023-01-04 15:00:00,8370.94,8462.3,8709.22,10638.24
2023-01-04 16:00:00,2993.66,4039.59,4281.73,5230.25
2023-01-04 17:00:00,0.0,484.67,582.91,712.24
2023-01-04 18:00:00,0.0,484.67,582.91,712.24
2023-01-04 19:00:00,0.0,484.67,582.91,712.24
2023-01-04 20:00:00,0.0,484.67,582.91,712.24
2023-01-04 21:00:00,0.0,484.67,582.91,712.24
2023-01-04 22:00:00,0.0,484.67,582.91,712.24
2023-01-04 23:00:00,0.0,484.67,582.91,712.24
2023-01-05 00:00:00,0.0,484.67,582.91,712.24
2023-01-05 01:00:00,0.0,484.67,582.91,712.24
2023-01-05 02:00:00,0.0,484.67,582.91,712.24
2023-01-05 03:00:00,0.0,484.67,582.91,712.24
2023-01-05 04:00:00,0.0,484.67,582.91,712.24
2023-01-05 05:00:00,0.0,484.67,582.91,712.24
2023-01-05 06:00:00,0.0,484.67,582.91,712.24
2023-01-05 07:00:00,0.0,484.67,582.91,712.24
2023-01-05 08:00:00,1537.85,2597.26,2801.67,3422.4
2023-01-05 09:00:00,9207.48,9076.1,9455.17,11549.38
2023-01-05 10:00:00,12879.66,11660.34,12102.94,14783.5
2023-01-05 11:00:00,14502.33,12805.04,13342.84,16297.97
2023-01-05 12:00:00,14932.38,13166.39,13633.45,16652.93
2023-01-05 13:00:00,14114.76,12491.8,13042.77,15931.45
2023-01-05 14:00:00,11881.15,10935.45,11474.73,14016.17
2023-01-05 15:00:00,8260.8,8372.78,8620.08,10529.36
2023-01-05 16:00:00,3005.86,4044.28,4296.56,5248.36
2023-01-05 17:00:00,0.0,484.67,582.91,712.24
2023-01-05 18:00:00,0.0,484.67,582.91,712.24
2023-01-05 19:00:00,0.0,484.67,582.91,712.24
2023-01-05 20:00:00,0.0,484.67,582.91,712.24
2023-01-05 21:00:00,0.0,484.67,582.91,712.24
2023-01-05 22:00:00,0.0,484.68,582.91,712.24
2023-01-05 23:00:00,0.0,484.67,582.91,712.24
2023-01-06 00:00:00,0.0,484.67,582.91,712.24
2023-01-06 01:00:00,0.0,484.67,582.91,712.24
