snapshot,q2qNo,q2qv1,q2qv2,q2qv3
2023-01-01 00:00:00,6341.14,7865.75,8341.29,10809.59
2023-01-01 01:00:00,6371.39,7853.06,8340.73,10809.13
2023-01-01 02:00:00,6421.32,7928.98,8419.36,10911.05
2023-01-01 03:00:00,6249.81,7823.21,8298.23,10754.08
2023-01-01 04:00:00,6206.45,7742.27,8190.05,10613.91
2023-01-01 05:00:00,6758.7,8034.91,8512.22,11031.37
2023-01-01 06:00:00,7827.11,8816.5,9311.82,12067.51
2023-01-01 07:00:00,9092.0,9676.27,10134.38,13133.42
2023-01-01 08:00:00,10163.91,10319.24,10629.01,13774.36
2023-01-01 09:00:00,10744.43,10919.26,10924.35,14157.08
2023-01-01 10:00:00,9196.4,9397.61,9886.45,12812.12
2023-01-01 11:00:00,7736.29,8397.49,8922.55,11563.05
2023-01-01 12:00:00,7698.3,8585.16,9089.97,11780.03
2023-01-01 13:00:00,7382.35,8631.43,9167.22,11880.13
2023-01-01 14:00:00,7090.0,8343.1,8856.27,11477.2
2023-01-01 15:00:00,7740.57,8523.39,9013.93,11681.49
2023-01-01 16:00:00,8548.84,9095.13,9658.29,12516.45
2023-01-01 17:00:00,9410.09,9910.65,10507.54,13616.63
2023-01-01 18:00:00,9883.27,10235.98,10911.83,14140.5
2023-01-01 19:00:00,10139.45,10516.88,11167.52,14471.83
2023-01-01 20:00:00,10035.16,10667.92,11331.91,14684.85
2023-01-01 21:00:00,9865.37,10754.43,11421.25,14800.64
2023-01-01 22:00:00,6792.17,8592.07,9122.68,11822.1
2023-01-01 23:00:00,7474.54,9310.63,9880.61,12804.5
2023-01-02 00:00:00,7346.9,9270.18,9841.08,12753.3
2023-01-02 01:00:00,6472.14,8557.03,9060.43,11741.7
2023-01-02 02:00:00,5125.4,7514.52,7937.71,10286.86
2023-01-02 03:00:00,4036.81,6637.41,6976.58,9041.4
2023-01-02 04:00:00,3324.92,6069.72,6387.02,8277.46
2023-01-02 05:00:00,2473.21,5274.05,5548.27,7190.35
2023-01-02 06:00:00,1695.12,4250.52,4485.25,5812.84
2023-01-02 07:00:00,1027.42,3103.0,3279.69,4250.62
2023-01-02 08:00:00,602.01,1960.39,2085.5,2702.97
2023-01-02 09:00:00,399.64,1435.46,1539.73,1995.87
2023-01-02 10:00:00,237.27,1092.43,1178.63,1527.94
2023-01-02 11:00:00,160.44,961.0,1041.29,1349.96
2023-01-02 12:00:00,170.82,963.17,1043.55,1352.89
2023-01-02 13:00:00,143.96,917.52,995.62,1290.78
2023-01-02 14:00:00,125.85,885.51,962.36,1247.67
2023-01-02 15:00:00,114.76,877.42,955.43,1238.69
2023-01-02 16:00:00,87.04,781.1,854.18,1107.29
2023-01-02 17:00:00,162.62,985.79,1072.29,1389.81
2023-01-02 18:00:00,249.09,1273.5,1371.62,1777.7
2023-01-02 19:00:00,311.01,1375.66,1474.06,1910.44
2023-01-02 20:00:00,346.26,1380.55,1482.56,1921.45
2023-01-02 21:00:00,372.49,1415.02,1517.77,1967.08
2023-01-02 22:00:00,532.98,1638.12,1753.23,2272.25
2023-01-02 23:00:00,516.97,1616.15,1731.46,2244.08
2023-01-03 00:00:00,577.76,1698.31,1812.36,2348.92
2023-01-03 01:00:00,720.35,1866.77,1987.38,2575.72
2023-01-03 02:00:00,891.77,2050.95,2186.57,2833.83
2023-01-03 03:00:00,897.09,2046.51,2181.83,2827.7
2023-01-03 04:00:00,941.81,2066.11,2205.64,2858.54
2023-01-03 05:00:00,1025.01,2208.01,2356.28,3053.71
2023-01-03 06:00:00,1057.78,2264.79,2416.24,3131.32
2023-01-03 07:00:00,1088.54,2270.16,2425.85,3143.78
2023-01-03 08:00:00,1074.23,2211.81,2364.1,3063.75
2023-01-03 09:00:00,964.09,1963.18,2101.33,2723.28
2023-01-03 10:00:00,734.49,1565.43,1678.84,2175.87
2023-01-03 11:00:00,634.79,1425.08,1533.8,1987.93
2023-01-03 12:00:00,742.31,1492.84,1604.22,2079.18
2023-01-03 13:00:00,960.85,1800.34,1938.56,2512.42
2023-01-03 14:00:00,1061.1,2023.59,2171.62,2814.43
2023-01-03 15:00:00,1003.13,2035.9,2182.43,2828.34
2023-01-03 16:00:00,935.03,1985.51,2121.86,2749.85
2023-01-03 17:00:00,1086.76,2220.58,2371.11,3072.83
2023-01-03 18:00:00,1149.55,2318.75,2476.6,3209.52
2023-01-03 19:00:00,1174.55,2340.33,2502.05,3242.51
2023-01-03 20:00:00,1117.97,2254.62,2410.41,3123.76
2023-01-03 21:00:00,1080.96,2158.06,2311.68,2995.83
2023-01-03 22:00:00,998.75,2072.07,2216.43,2872.4
2023-01-03 23:00:00,956.18,2018.45,2156.81,2795.14
2023-01-04 00:00:00,990.29,2047.47,2184.04,2830.42
2023-01-04 01:00:00,979.98,2037.58,2178.81,2823.65
2023-01-04 02:00:00,926.91,2004.91,2139.09,2772.18
2023-01-04 03:00:00,825.81,1906.74,2031.74,2633.07
2023-01-04 04:00:00,804.98,1985.5,2108.47,2732.51
2023-01-04 05:00:00,759.08,1916.06,2037.7,2640.8
2023-01-04 06:00:00,721.28,1906.29,2020.04,2617.92
2023-01-04 07:00:00,673.31,1787.08,1904.51,2468.22
2023-01-04 08:00:00,655.58,1775.17,1896.3,2457.57
2023-01-04 09:00:00,609.06,1686.03,1796.63,2328.42
2023-01-04 10:00:00,344.86,1251.95,1345.35,1743.65
2023-01-04 11:00:00,247.73,1062.59,1147.23,1486.92
2023-01-04 12:00:00,338.56,1186.58,1274.37,1651.67
2023-01-04 13:00:00,383.15,1244.54,1338.87,1735.24
2023-01-04 14:00:00,351.07,1207.07,1296.44,1680.27
2023-01-04 15:00:00,252.55,1032.17,1114.67,1444.72
2023-01-04 16:00:00,193.65,947.41,1027.73,1332.07
2023-01-04 17:00:00,194.0,1014.0,1096.1,1420.67
2023-01-04 18:00:00,207.79,1073.62,1159.54,1502.88
2023-01-04 19:00:00,230.01,1121.07,1207.03,1564.41
2023-01-04 20:00:00,291.18,1327.67,1425.17,1847.08
2023-01-04 21:00:00,316.28,1333.15,1433.99,1858.51
2023-01-04 22:00:00,292.68,1258.53,1350.82,1750.73
2023-01-04 23:00:00,286.1,1215.66,1308.76,1696.24
2023-01-05 00:00:00,294.4,1224.87,1319.76,1710.49
2023-01-05 01:00:00,300.61,1214.72,1312.7,1701.34
2023-01-05 02:00:00,298.0,1206.16,1302.36,1687.94
2023-01-05 03:00:00,290.14,1200.24,1295.3,1678.79
2023-01-05 04:00:00,272.19,1187.42,1278.33,1656.8
