snapshot,q2qNo,q2qv1,q2qv2,q2qv3
2023-01-01 00:00:00,6305.18,7626.26,8099.6,10419.99
2023-01-01 01:00:00,6325.06,7628.72,8105.47,10427.53
2023-01-01 02:00:00,6376.02,7676.34,8146.08,10479.78
2023-01-01 03:00:00,6212.44,7600.47,8059.06,10367.83
2023-01-01 04:00:00,6233.17,7556.46,7994.94,10285.34
2023-01-01 05:00:00,6905.36,7971.32,8435.96,10852.7
2023-01-01 06:00:00,8046.04,8777.16,9206.48,11843.97
2023-01-01 07:00:00,9336.18,9883.82,10022.01,12893.12
2023-01-01 08:00:00,10384.36,10880.74,10681.14,13741.09
2023-01-01 09:00:00,10924.12,11459.86,11023.51,14181.54
2023-01-01 10:00:00,9319.17,9624.54,9860.92,12685.89
2023-01-01 11:00:00,7852.87,8537.65,8853.58,11389.96
2023-01-01 12:00:00,7823.58,8703.98,9065.26,11662.28
2023-01-01 13:00:00,7546.5,8732.92,9260.71,11913.73
2023-01-01 14:00:00,7222.21,8483.0,8964.31,11532.42
2023-01-01 15:00:00,7909.66,8848.08,9203.6,11840.26
2023-01-01 16:00:00,8614.05,9387.42,9731.28,12519.1
2023-01-01 17:00:00,9263.47,10016.38,10409.13,13391.14
2023-01-01 18:00:00,9573.76,10290.01,10671.94,13729.25
2023-01-01 19:00:00,9798.6,10459.5,10846.2,13953.43
2023-01-01 20:00:00,9737.58,10462.56,10979.77,14125.27
2023-01-01 21:00:00,9471.61,10364.75,10903.99,14027.77
2023-01-01 22:00:00,6455.32,8277.31,8719.84,11217.91
2023-01-01 23:00:00,6985.67,8792.36,9284.08,11943.79
2023-01-02 00:00:00,6891.81,8707.01,9178.42,11807.87
2023-01-02 01:00:00,6094.96,7981.71,8414.5,10825.1
2023-01-02 02:00:00,4984.58,6975.45,7377.37,9490.84
2023-01-02 03:00:00,4079.7,6374.95,6704.08,8624.68
2023-01-02 04:00:00,3427.75,5820.24,6089.66,7834.23
2023-01-02 05:00:00,2718.02,5105.64,5342.72,6873.31
2023-01-02 06:00:00,2078.49,4305.0,4502.4,5792.25
2023-01-02 07:00:00,1428.57,3252.44,3400.72,4374.96
2023-01-02 08:00:00,960.32,2376.85,2484.84,3196.7
2023-01-02 09:00:00,567.63,1458.11,1529.49,1967.67
2023-01-02 10:00:00,326.11,762.23,795.37,1023.23
2023-01-02 11:00:00,222.85,539.48,562.76,723.98
2023-01-02 12:00:00,234.82,538.58,562.69,723.9
2023-01-02 13:00:00,225.75,543.36,567.68,730.31
2023-01-02 14:00:00,232.83,607.26,635.96,818.15
2023-01-02 15:00:00,250.24,703.58,737.58,948.89
2023-01-02 16:00:00,272.15,769.75,807.99,1039.46
2023-01-02 17:00:00,410.29,1170.36,1230.42,1582.91
2023-01-02 18:00:00,483.66,1286.01,1348.23,1734.48
2023-01-02 19:00:00,511.83,1310.26,1371.02,1763.79
2023-01-02 20:00:00,508.53,1246.85,1302.44,1675.56
2023-01-02 21:00:00,527.03,1269.64,1324.33,1703.73
2023-01-02 22:00:00,689.8,1517.52,1594.3,2051.04
2023-01-02 23:00:00,670.17,1487.04,1565.31,2013.74
2023-01-03 00:00:00,709.41,1505.73,1578.67,2030.93
2023-01-03 01:00:00,841.25,1660.57,1738.17,2236.12
2023-01-03 02:00:00,992.14,1838.83,1923.5,2474.54
2023-01-03 03:00:00,1003.22,1844.0,1927.86,2480.16
2023-01-03 04:00:00,1043.16,1863.46,1956.84,2517.44
2023-01-03 05:00:00,1113.56,1924.98,2024.52,2604.51
2023-01-03 06:00:00,1158.79,2015.34,2123.44,2731.76
2023-01-03 07:00:00,1197.34,2052.17,2166.28,2786.88
2023-01-03 08:00:00,1205.0,2101.04,2214.67,2849.13
2023-01-03 09:00:00,1107.58,1964.22,2069.41,2662.26
2023-01-03 10:00:00,785.21,1324.44,1399.83,1800.85
2023-01-03 11:00:00,685.48,1165.18,1225.36,1576.4
2023-01-03 12:00:00,819.67,1328.13,1403.34,1805.37
2023-01-03 13:00:00,1056.68,1686.87,1786.43,2298.21
2023-01-03 14:00:00,1155.96,1823.58,1930.03,2482.95
2023-01-03 15:00:00,1102.19,1781.3,1882.08,2421.26
2023-01-03 16:00:00,1050.86,1786.0,1882.81,2422.21
2023-01-03 17:00:00,1228.27,2163.22,2278.84,2931.68
2023-01-03 18:00:00,1319.38,2369.75,2495.52,3210.44
2023-01-03 19:00:00,1363.4,2412.9,2549.05,3279.31
2023-01-03 20:00:00,1308.95,2316.58,2445.77,3146.43
2023-01-03 21:00:00,1244.97,2160.74,2277.31,2929.71
2023-01-03 22:00:00,1156.93,2125.26,2236.27,2876.92
2023-01-03 23:00:00,1137.22,2121.73,2235.88,2876.42
2023-01-04 00:00:00,1188.4,2209.62,2326.58,2993.11
2023-01-04 01:00:00,1179.66,2234.93,2352.48,3026.42
2023-01-04 02:00:00,1124.96,2169.78,2283.23,2937.33
2023-01-04 03:00:00,1052.18,2118.19,2222.0,2858.56
2023-01-04 04:00:00,1046.29,2159.73,2269.97,2920.28
2023-01-04 05:00:00,1007.91,2124.88,2233.53,2873.4
2023-01-04 06:00:00,984.51,2133.79,2243.5,2886.22
2023-01-04 07:00:00,954.17,2080.04,2189.24,2816.41
2023-01-04 08:00:00,938.19,2065.52,2173.51,2796.18
2023-01-04 09:00:00,849.31,1845.42,1938.66,2494.05
2023-01-04 10:00:00,476.09,1059.78,1110.7,1428.9
2023-01-04 11:00:00,367.6,770.37,804.77,1035.32
2023-01-04 12:00:00,425.57,806.8,848.15,1091.13
2023-01-04 13:00:00,461.0,858.03,903.06,1161.77
2023-01-04 14:00:00,422.93,789.06,832.22,1070.63
2023-01-04 15:00:00,358.38,718.9,753.36,969.19
2023-01-04 16:00:00,322.27,681.19,712.88,917.1
2023-01-04 17:00:00,343.31,793.58,833.06,1071.72
2023-01-04 18:00:00,392.38,961.51,1010.1,1299.47
2023-01-04 19:00:00,434.1,1039.56,1090.43,1402.82
2023-01-04 20:00:00,506.46,1221.55,1279.08,1645.51
2023-01-04 21:00:00,557.21,1359.08,1423.53,1831.34
2023-01-04 22:00:00,518.96,1309.51,1372.52,1765.72
2023-01-04 23:00:00,525.01,1296.45,1361.13,1751.07
2023-01-05 00:00:00,498.46,1194.15,1252.4,1611.19
2023-01-05 01:00:00,497.67,1185.52,1243.76,1600.07
2023-01-05 02:00:00,494.22,1154.72,1212.24,1559.53
2023-01-05 03:00:00,494.87,1174.25,1231.58,1584.4
2023-01-05 04:00:00,471.02,1133.91,1187.64,1527.87
2023-01-05 05:00:00,413.51,961.97,1006.78,1295.2
2023-01-05 06:00:00,414.02,973.27,1020.53,1312.89
2023-01-05 07:00:00,395.2,933.58,979.41,1259.99
2023-01-05 08:00:00,364.73,833.7,874.62,1125.18
2023-01-05 09:00:00,285.18,609.5,638.53,821.46
2023-01-05 10:00:00,177.55,347.88,365.69,470.45
2023-01-05 11:00:00,145.97,275.09,290.71,374.0
2023-01-05 12:00:00,128.83,229.76,242.9,312.48
2023-01-05 13:00:00,114.93,215.77,228.68,294.19
2023-01-05 14:00:00,113.09,242.0,252.44,324.76
2023-01-05 15:00:00,132.44,319.11,333.11,428.54
2023-01-05 16:00:00,153.75,379.41,396.47,510.05
2023-01-05 17:00:00,194.3,506.54,529.13,680.71
2023-01-05 18:00:00,197.64,511.36,535.01,688.27
2023-01-05 19:00:00,201.7,516.88,540.82,695.75
2023-01-05 20:00:00,194.98,492.16,515.67,663.39
2023-01-05 21:00:00,234.3,580.94,608.17,782.39
2023-01-05 22:00:00,326.41,804.4,839.49,1079.99
2023-01-05 23:00:00,392.53,933.44,978.06,1258.25
2023-01-06 00:00:00,456.28,1023.25,1075.64,1383.8
2023-01-06 01:00:00,447.06,1005.02,1053.43,1355.22
2023-01-06 02:00:00,442.08,955.0,1003.34,1290.78
2023-01-06 03:00:00,440.38,941.88,988.88,1272.17
2023-01-06 04:00:00,536.9,1154.93,1213.95,1561.72
2023-01-06 05:00:00,677.36,1387.1,1453.6,1870.02
2023-01-06 06:00:00,773.76,1476.96,1550.13,1994.22
2023-01-06 07:00:00,814.58,1462.97,1535.23,1975.05
2023-01-06 08:00:00,825.36,1433.94,1506.77,1938.44
2023-01-06 09:00:00,849.47,1333.34,1407.98,1811.34
2023-01-06 10:00:00,931.34,1304.97,1382.02,1777.94
2023-01-06 11:00:00,808.69,1131.53,1194.53,1536.74
2023-01-06 12:00:00,1033.92,1315.71,1394.67,1794.21
2023-01-06 13:00:00,1334.97,1642.3,1689.15,2173.07
2023-01-06 14:00:00,1565.54,1841.55,1875.88,2413.28
