snapshot,q2qNo,q2qv1,q2qv2,q2qv3
2023-01-01 00:00:00,0.0,237.11,282.65,348.27
2023-01-01 01:00:00,0.0,237.11,282.65,348.27
2023-01-01 02:00:00,0.0,237.11,282.65,348.27
2023-01-01 03:00:00,0.0,237.11,282.65,348.27
2023-01-01 04:00:00,0.0,237.11,282.65,348.27
2023-01-01 05:00:00,0.0,237.11,282.65,348.27
2023-01-01 06:00:00,0.0,237.11,282.65,348.27
2023-01-01 07:00:00,0.0,237.11,282.65,348.27
2023-01-01 08:00:00,3901.63,2480.95,2407.58,2966.58
2023-01-01 09:00:00,7607.51,5774.6,5549.77,6838.34
2023-01-01 10:00:00,8844.91,6717.29,6469.35,7971.44
2023-01-01 11:00:00,9727.65,7449.72,7205.11,8878.02
2023-01-01 12:00:00,8552.7,6412.7,6037.7,7439.56
2023-01-01 13:00:00,8997.46,6786.75,6482.28,7987.37
2023-01-01 14:00:00,8479.93,6304.3,6030.22,7430.35
2023-01-01 15:00:00,6332.61,4333.71,4093.58,5044.05
2023-01-01 16:00:00,2482.89,1479.76,1485.09,1829.9
2023-01-01 17:00:00,0.0,237.11,282.65,348.27
2023-01-01 18:00:00,0.0,237.11,282.65,348.27
2023-01-01 19:00:00,0.0,237.11,282.65,348.27
2023-01-01 20:00:00,0.0,237.11,282.65,348.27
2023-01-01 21:00:00,0.0,237.11,282.65,348.27
2023-01-01 22:00:00,0.0,237.11,282.65,348.27
2023-01-01 23:00:00,0.0,237.11,282.65,348.27
2023-01-02 00:00:00,0.0,237.11,282.65,348.27
2023-01-02 01:00:00,0.0,237.11,282.65,348.27
2023-01-02 02:00:00,0.0,237.11,282.65,348.27
2023-01-02 03:00:00,0.0,237.11,282.65,348.27
2023-01-02 04:00:00,0.0,237.11,282.65,348.27
2023-01-02 05:00:00,0.0,237.11,282.65,348.27
2023-01-02 06:00:00,0.0,237.11,282.65,348.28
2023-01-02 07:00:00,0.0,237.11,282.65,348.28
2023-01-02 08:00:00,2879.82,1761.64,1761.53,2170.53
2023-01-02 09:00:00,6769.85,4935.41,4729.04,5827.04
2023-01-02 10:00:00,7745.56,5696.7,5545.44,6833.0
2023-01-02 11:00:00,7772.57,5692.47,5475.42,6746.73
2023-01-02 12:00:00,6786.25,4768.04,4468.04,5505.46
2023-01-02 13:00:00,6676.26,4645.91,4364.04,5377.31
2023-01-02 14:00:00,5970.75,4050.68,3831.06,4720.57
2023-01-02 15:00:00,4923.59,3204.29,3055.88,3765.41
2023-01-02 16:00:00,2231.98,1369.27,1373.69,1692.64
2023-01-02 17:00:00,0.0,237.11,282.65,348.28
2023-01-02 18:00:00,0.0,237.11,282.65,348.28
2023-01-02 19:00:00,0.0,237.11,282.65,348.28
2023-01-02 20:00:00,0.0,237.11,282.65,348.28
2023-01-02 21:00:00,0.0,237.11,282.65,348.28
2023-01-02 22:00:00,0.0,237.11,282.65,348.28
2023-01-02 23:00:00,0.0,237.11,282.65,348.28
2023-01-03 00:00:00,0.0,237.11,282.65,348.28
2023-01-03 01:00:00,0.0,237.11,282.65,348.28
2023-01-03 02:00:00,0.0,237.11,282.65,348.28
2023-01-03 03:00:00,0.0,237.11,282.65,348.28
2023-01-03 04:00:00,0.0,237.11,282.65,348.28
2023-01-03 05:00:00,0.0,237.11,282.65,348.28
2023-01-03 06:00:00,0.0,237.11,282.65,348.28
2023-01-03 07:00:00,0.0,237.11,282.65,348.28
2023-01-03 08:00:00,3904.36,2430.81,2351.97,2898.06
2023-01-03 09:00:00,11513.31,9065.65,8828.74,10878.63
2023-01-03 10:00:00,12821.62,10319.61,10020.19,12346.72
2023-01-03 11:00:00,12211.91,9722.77,9469.21,11667.81
2023-01-03 12:00:00,9779.08,7554.52,7183.97,8851.97
2023-01-03 13:00:00,10341.28,8082.9,7742.98,9540.78
2023-01-03 14:00:00,11159.58,8846.77,8564.2,10552.68
2023-01-03 15:00:00,9775.88,7561.09,7158.74,8820.88
2023-01-03 16:00:00,4744.58,3010.48,2905.62,3580.27
2023-01-03 17:00:00,0.0,237.11,282.65,348.28
2023-01-03 18:00:00,0.0,237.11,282.65,348.28
2023-01-03 19:00:00,0.0,237.11,282.65,348.28
2023-01-03 20:00:00,0.0,237.11,282.65,348.28
2023-01-03 21:00:00,0.0,237.11,282.65,348.28
2023-01-03 22:00:00,0.0,237.11,282.65,348.28
