snapshot,q2qNo,q2qv1,q2qv2,q2qv3
2023-01-01 00:00:00,0.0,489.0,587.44,718.29
2023-01-01 01:00:00,0.0,489.0,587.44,718.29
2023-01-01 02:00:00,0.0,489.0,587.44,718.29
2023-01-01 03:00:00,0.0,489.0,587.44,718.29
2023-01-01 04:00:00,0.0,489.0,587.44,718.29
2023-01-01 05:00:00,0.0,489.0,587.44,718.29
2023-01-01 06:00:00,0.0,489.0,587.44,718.29
2023-01-01 07:00:00,0.0,489.0,587.44,718.29
2023-01-01 08:00:00,1511.08,2519.23,2711.4,3315.32
2023-01-01 09:00:00,5838.58,6362.73,6675.9,8162.83
2023-01-01 10:00:00,8351.73,8355.15,8710.61,10650.72
2023-01-01 11:00:00,10643.97,10058.19,10470.91,12803.1
2023-01-01 12:00:00,11915.01,10977.33,11426.69,13971.76
2023-01-01 13:00:00,11159.63,10463.83,10861.05,13280.14
2023-01-01 14:00:00,8608.59,8525.71,9081.5,11104.23
2023-01-01 15:00:00,5432.66,6129.76,6492.02,7937.99
2023-01-01 16:00:00,1595.76,2667.27,2832.8,3463.75
2023-01-01 17:00:00,0.0,489.0,587.44,718.29
2023-01-01 18:00:00,0.0,489.0,587.44,718.29
2023-01-01 19:00:00,0.0,489.01,587.44,718.29
2023-01-01 20:00:00,0.0,489.01,587.44,718.29
2023-01-01 21:00:00,0.0,489.0,587.44,718.29
2023-01-01 22:00:00,0.0,489.0,587.44,718.29
2023-01-01 23:00:00,0.0,489.0,587.44,718.29
2023-01-02 00:00:00,0.0,489.0,587.44,718.29
2023-01-02 01:00:00,0.0,489.0,587.44,718.29
2023-01-02 02:00:00,0.0,489.0,587.44,718.29
2023-01-02 03:00:00,0.0,489.0,587.44,718.29
2023-01-02 04:00:00,0.0,489.0,587.44,718.29
2023-01-02 05:00:00,0.0,489.0,587.44,718.29
2023-01-02 06:00:00,0.0,489.0,587.44,718.29
2023-01-02 07:00:00,0.0,489.01,587.45,718.29
2023-01-02 08:00:00,1129.15,2121.36,2305.58,2819.11
2023-01-02 09:00:00,5094.4,5767.89,6088.1,7444.11
2023-01-02 10:00:00,7272.27,7514.68,7961.99,9735.37
2023-01-02 11:00:00,8308.44,8285.73,8734.76,10680.26
2023-01-02 12:00:00,8525.4,8478.09,8945.37,10937.78
2023-01-02 13:00:00,7833.75,7991.55,8386.91,10254.93
2023-01-02 14:00:00,6155.8,6697.14,6979.3,8533.8
2023-01-02 15:00:00,4409.22,5246.24,5569.59,6810.11
2023-01-02 16:00:00,1480.05,2517.17,2708.72,3312.03
2023-01-02 17:00:00,0.0,489.01,587.45,718.3
2023-01-02 18:00:00,0.0,489.01,587.45,718.3
2023-01-02 19:00:00,0.0,489.01,587.45,718.3
2023-01-02 20:00:00,0.0,489.01,587.45,718.3
2023-01-02 21:00:00,0.0,489.01,587.45,718.3
2023-01-02 22:00:00,0.0,489.01,587.45,718.3
2023-01-02 23:00:00,0.0,489.01,587.45,718.3
2023-01-03 00:00:00,0.0,489.01,587.45,718.29
2023-01-03 01:00:00,0.0,489.01,587.45,718.29
2023-01-03 02:00:00,0.0,489.01,587.45,718.29
2023-01-03 03:00:00,0.0,489.01,587.45,718.29
2023-01-03 04:00:00,0.0,489.01,587.45,718.29
2023-01-03 05:00:00,0.0,489.01,587.45,718.29
2023-01-03 06:00:00,0.0,489.01,587.45,718.3
2023-01-03 07:00:00,0.0,489.01,587.45,718.3
2023-01-03 08:00:00,1501.6,2553.45,2752.69,3365.8
2023-01-03 09:00:00,8006.55,8167.78,8516.04,10412.81
2023-01-03 10:00:00,11570.26,10768.96,11195.39,13688.94
2023-01-03 11:00:00,13227.59,11930.75,12421.1,15187.64
2023-01-03 12:00:00,13723.71,12274.26,12795.65,15645.62
2023-01-03 13:00:00,13259.1,11925.97,12474.7,15253.18
2023-01-03 14:00:00,11384.17,10618.32,11177.48,13667.03
2023-01-03 15:00:00,8097.84,8222.39,8542.75,10445.48
2023-01-03 16:00:00,2862.91,3912.24,4129.95,5049.81
2023-01-03 17:00:00,0.0,489.01,587.45,718.3
2023-01-03 18:00:00,0.0,489.01,587.45,718.3
2023-01-03 19:00:00,0.0,489.01,587.45,718.3
2023-01-03 20:00:00,0.0,489.01,587.45,718.3
2023-01-03 21:00:00,0.0,489.01,587.45,718.3
2023-01-03 22:00:00,0.0,489.01,587.45,718.3
2023-01-03 23:00:00,0.0,489.01,587.45,718.3
2023-01-04 00:00:00,0.0,489.01,587.45,718.3
2023-01-04 01:00:00,0.0,489.01,587.45,718.3
2023-01-04 02:00:00,0.0,489.01,587.45,718.3
2023-01-04 03:00:00,0.0,489.01,587.45,718.3
2023-01-04 04:00:00,0.0,489.01,587.45,718.3
2023-01-04 05:00:00,0.0,489.01,587.45,718.3
2023-01-04 06:00:00,0.0,489.01,587.45,718.3
2023-01-04 07:00:00,0.0,489.01,587.45,718.3
2023-01-04 08:00:00,1531.24,2594.37,2784.64,3404.87
2023-01-04 09:00:00,9015.24,8930.74,9324.54,11401.39
2023-01-04 10:00:00,12546.05,11420.5,11922.72,14578.26
2023-01-04 11:00:00,14070.49,12526.03,13012.34,15910.57
2023-01-04 12:00:00,14546.11,12887.69,13369.45,16347.22
2023-01-04 13:00:00,13965.98,12426.09,12956.17,15841.9
2023-01-04 14:00:00,11988.93,11042.86,11597.55,14180.66
2023-01-04 15:00:00,8356.48,8465.59,8700.49,10638.35
2023-01-04 16:00:00,2960.23,4010.04,4251.04,5197.88
2023-01-04 17:00:00,0.0,489.01,587.45,718.3
2023-01-04 18:00:00,0.0,489.01,587.45,718.3
2023-01-04 19:00:00,0.0,489.01,587.45,718.3
2023-01-04 20:00:00,0.0,489.01,587.45,718.3
2023-01-04 21:00:00,0.0,489.01,587.45,718.3
2023-01-04 22:00:00,0.0,489.01,587.45,718.3
2023-01-04 23:00:00,0.0,489.01,587.45,718.3
2023-01-05 00:00:00,0.0,489.01,587.45,718.3
2023-01-05 01:00:00,0.0,489.01,587.45,718.3
2023-01-05 02:00:00,0.0,489.01,587.45,718.3
2023-01-05 03:00:00,0.0,489.01,587.45,718.3
2023-01-05 04:00:00,0.0,489.01,587.45,718.3
